motor_time_fraction,motor_angle_deg,source_fourier_small,source_fourier_large,spline_small,spline_large,source_fourier_dsmall_dt,source_fourier_dlarge_dt,spline_dsmall_dt,spline_dlarge_dt
1.364583333333333481e-01,4.912500000000000711e+01,3.551166624217050316e-01,8.514199583527971571e-01,3.469511277968333474e-01,8.551753936677931600e-01,2.810412208708419346e+00,-2.851628775404011940e+00,2.544055589695919828e+00,-2.714992237114572937e+00
1.368055555555555691e-01,4.925000000000000711e+01,3.560922345333428773e-01,8.504297932168898289e-01,3.478344005741557665e-01,8.542326488419932362e-01,2.808871664857054196e+00,-2.851708409700956626e+00,2.543590487394895572e+00,-2.715211443888986054e+00
1.371527777777777901e-01,4.937500000000000711e+01,3.570672597800426673e-01,8.494396149678675734e-01,3.487175065239911387e-01,8.532898346898184494e-01,2.807262308189228062e+00,-2.851704431669552342e+00,2.543094663368284269e+00,-2.715391557032895697e+00
1.375000000000000111e-01,4.950000000000000711e+01,3.580417143122208712e-01,8.484494525077191929e-01,3.496004349790731713e-01,8.523469647854459152e-01,2.805584392179461428e+00,-2.851617590936818658e+00,2.542568117616087253e+00,-2.715532576546302312e+00
1.378472222222222321e-01,4.962500000000000000e+01,3.590155743698061896e-01,8.474593344777091586e-01,3.504831752721357940e-01,8.514040527030538597e-01,2.803838178936640002e+00,-2.851448639631925186e+00,2.542010850138304079e+00,-2.715634502429205899e+00
1.381944444444444531e-01,4.975000000000000000e+01,3.599888162852303841e-01,8.464692892575262917e-01,3.513657167359138800e-01,8.504611120168182881e-01,2.802023939161093491e+00,-2.851198332280087122e+00,2.541422860934934302e+00,-2.715697334681606012e+00
1.385416666666666741e-01,4.987500000000000000e+01,3.609614164864031749e-01,8.454793449644711911e-01,3.522480487031408036e-01,8.495181563009173153e-01,2.800141952100030807e+00,-2.850867425696409274e+00,2.540804150005978368e+00,-2.715721073303502653e+00
1.388888888888888951e-01,5.000000000000000000e+01,3.619333514996725398e-01,8.444895294526795215e-01,3.531301605065514382e-01,8.485751991295277241e-01,2.798192505501369443e+00,-2.850456678879727423e+00,2.540154717351435831e+00,-2.715705718294895821e+00
1.392361111111111160e-01,5.012500000000000000e+01,3.629045979527679155e-01,8.434998703123814945e-01,3.540120414788797687e-01,8.476322540768269631e-01,2.796175895565934599e+00,-2.849966852906444359e+00,2.539474562971307581e+00,-2.715651269655785960e+00
1.395833333333333370e-01,5.025000000000000000e+01,3.638751325777264123e-01,8.425103948691995415e-01,3.548936809528598357e-01,8.466893347169921480e-01,2.794092426898082682e+00,-2.849398710824375680e+00,2.538763686865592284e+00,-2.715557727386173070e+00
1.399305555555555580e-01,5.037500000000000000e+01,3.648449322138022088e-01,8.415211301834820690e-01,3.557750682612255133e-01,8.457464546242012826e-01,2.791942412454711420e+00,-2.848753017546648447e+00,2.538022089034291273e+00,-2.715425091486056708e+00
1.402777777777777790e-01,5.050000000000000000e+01,3.658139738103577399e-01,8.405321030496738510e-01,3.566561927367116747e-01,8.448036273726305945e-01,2.789726173492719674e+00,-2.848030539745645129e+00,2.537249769477404548e+00,-2.715253361955436429e+00
1.406250000000000000e-01,5.062500000000000000e+01,3.667822344297358983e-01,8.395433399957246134e-01,3.575370437120516387e-01,8.438608665364580874e-01,2.787444039514873850e+00,-2.847232045747016826e+00,2.536446728194931222e+00,-2.715042538794313565e+00
1.409722222222222210e-01,5.075000000000000000e+01,3.677496912501140303e-01,8.385548672825314798e-01,3.584176105199805007e-01,8.429181856898603220e-01,2.785096348214141759e+00,-2.846358305423799528e+00,2.535612965186870849e+00,-2.714792622002687228e+00
1.413194444444444420e-01,5.087500000000000000e+01,3.687163215683376127e-01,8.375667109034224955e-01,3.592978824932319681e-01,8.419755984070149690e-01,2.782683445416474388e+00,-2.845410090090628064e+00,2.534748480453224762e+00,-2.714503611580557418e+00
1.416666666666666630e-01,5.100000000000000000e+01,3.696821028027338363e-01,8.365788965836723490e-01,3.601778489645398040e-01,8.410331182620998103e-01,2.780205685022060891e+00,-2.844388172398093051e+00,2.533853273993992961e+00,-2.714175507527925024e+00
1.420138888888888840e-01,5.112500000000000000e+01,3.706470124959053147e-01,8.355914497800576157e-01,3.610574992666391037e-01,8.400907588292910733e-01,2.777663428945066570e+00,-2.843293326227219531e+00,2.532927345809174557e+00,-2.713808309844788269e+00
1.423611111111111049e-01,5.125000000000000000e+01,3.716110283175013129e-01,8.346043956804479746e-01,3.619368227322634635e-01,8.391485336827664288e-01,2.775057047051871617e+00,-2.842126326584142326e+00,2.531970695898769108e+00,-2.713402018531148929e+00
1.427083333333333259e-01,5.137500000000000000e+01,3.725741280669688793e-01,8.336177592034341721e-01,3.628158086941467020e-01,8.382064563967034365e-01,2.772386917097820813e+00,-2.840887949494937725e+00,2.530983324262778389e+00,-2.712956633587006117e+00
1.430555555555555747e-01,5.150000000000000711e+01,3.735362896762801643e-01,8.326315649979898481e-01,3.636944464850238590e-01,8.372645405452792122e-01,2.769653424662493091e+00,-2.839578971900669657e+00,2.529965230901201068e+00,-2.712472155012359831e+00
1.434027777777777957e-01,5.162500000000000711e+01,3.744974912126373123e-01,8.316458374431763279e-01,3.645727254376286419e-01,8.363227997026704275e-01,2.766856963083520249e+00,-2.838200171552651252e+00,2.528916415814036700e+00,-2.711948582807210961e+00
1.437500000000000167e-01,5.175000000000000711e+01,3.754577108811563146e-01,8.306606006478743920e-01,3.654506348846948693e-01,8.353812474430555302e-01,2.763997933388951278e+00,-2.836752326907947541e+00,2.527836879001287507e+00,-2.711385916971557730e+00
1.440972222222222376e-01,5.187500000000000711e+01,3.764169270275234958e-01,8.296758784505612327e-01,3.663281641589574700e-01,8.344398973406105258e-01,2.761076744228194713e+00,-2.835236217025125516e+00,2.526726620462951711e+00,-2.710784157505401470e+00
1.444444444444444586e-01,5.200000000000000711e+01,3.773751181406301280e-01,8.286916944191180523e-01,3.672053025931502068e-01,8.334987629695133071e-01,2.758093811801539896e+00,-2.833652621460292842e+00,2.525585640199028870e+00,-2.710143304408742182e+00
1.447916666666666796e-01,5.212500000000000711e+01,3.783322628551826772e-01,8.277080718506746315e-01,3.680820395200069539e-01,8.325578579039414340e-01,2.755049559788282920e+00,-2.832002320163411913e+00,2.524413938209521202e+00,-2.709463357681579865e+00
1.451388888888889006e-01,5.225000000000000711e+01,3.792883399542856804e-01,8.267250337714927566e-01,3.689583642722625845e-01,8.316171957180714669e-01,2.751944419273469666e+00,-2.830286093374939416e+00,2.523211514494425600e+00,-2.708744317323913631e+00
1.454861111111111216e-01,5.237500000000000711e+01,3.802433283720014767e-01,8.257426029368803988e-01,3.698342661826508060e-01,8.306767899860808546e-01,2.748778828673271946e+00,-2.828504721522781207e+00,2.521978369053744728e+00,-2.707986183335744368e+00
1.458333333333333426e-01,5.250000000000000000e+01,3.811972071958812935e-01,8.247608018311470834e-01,3.707097345839056590e-01,8.297366542821473789e-01,2.745553233659010495e+00,-2.826658985119607781e+00,2.520714501887477699e+00,-2.707188955717071632e+00
1.461805555555555636e-01,5.262500000000000000e+01,3.821499556694726851e-01,8.237796526675902342e-01,3.715847588087617392e-01,8.287968021804477115e-01,2.742268087079859917e+00,-2.824749664660519244e+00,2.519419912995623623e+00,-2.706352634467896312e+00
1.465277777777777846e-01,5.275000000000000000e+01,3.831015531947967179e-01,8.227991773885209303e-01,3.724593281899526986e-01,8.278572472551595229e-01,2.738923848884215140e+00,-2.822777540521103301e+00,2.518094602378183833e+00,-2.705477219588217075e+00
1.468750000000000056e-01,5.287500000000000000e+01,3.840519793347997313e-01,8.218193976653204169e-01,3.733334320602134659e-01,8.269180030804593740e-01,2.735520986039785996e+00,-2.820743392855888487e+00,2.516738570035157885e+00,-2.704562711078034809e+00
1.472222222222222265e-01,5.300000000000000000e+01,3.850012138157766772e-01,8.208403348985375825e-01,3.742070597522777486e-01,8.259790832305252684e-01,2.732059972452393737e+00,-2.818648001497218392e+00,2.515351815966545335e+00,-2.703609108937349070e+00
1.475694444444444475e-01,5.312500000000000000e+01,3.859492365297658156e-01,8.198620102180153024e-01,3.750802005988796428e-01,8.250405012795339887e-01,2.728541288883516991e+00,-2.816492145854559315e+00,2.513934340172346626e+00,-2.702616413166159415e+00
1.479166666666666685e-01,5.325000000000000000e+01,3.868960275369144886e-01,8.188844444830570835e-01,3.759528439327530225e-01,8.241022708016634279e-01,2.724965422866587161e+00,-2.814276604814263116e+00,2.512486142652562204e+00,-2.701584623764467619e+00
1.482638888888888895e-01,5.337500000000000000e+01,3.878415670678157512e-01,8.179076582826245723e-01,3.768249790866330384e-01,8.231644053710902575e-01,2.721332868622077683e+00,-2.812002156639796802e+00,2.511007223407190736e+00,-2.700513740732271906e+00
1.486111111111111105e-01,5.350000000000000000e+01,3.887858355258159704e-01,8.169316719355718126e-01,3.776965953932526765e-01,8.222269185619919263e-01,2.717644126971364926e+00,-2.809669578872468598e+00,2.509497582436233554e+00,-2.699403764069573164e+00
1.489583333333333315e-01,5.362500000000000000e+01,3.897288134892906153e-01,8.159565054909125870e-01,3.785676821853471985e-01,8.212898239485454388e-01,2.713899705249420702e+00,-2.807279648232652747e+00,2.507957219739689769e+00,-2.698254693776370505e+00
1.493055555555555525e-01,5.375000000000000000e+01,3.906704817138916264e-01,8.149821787281229524e-01,3.794382287956502009e-01,8.203531351049283549e-01,2.710100117216343030e+00,-2.804833140521538315e+00,2.506386135317559827e+00,-2.697066529852664818e+00
1.496527777777777735e-01,5.387500000000000000e+01,3.916108211347621992e-01,8.140087111574775269e-01,3.803082245568957243e-01,8.194168656053181232e-01,2.706245882967723393e+00,-2.802330830523426464e+00,2.504784329169843726e+00,-2.695839272298456990e+00
1.499999999999999944e-01,5.400000000000000000e+01,3.925498128687210930e-01,8.130361220204186390e-01,3.811776588018183642e-01,8.184810290238914154e-01,2.702337528843912207e+00,-2.799773491908570833e+00,2.503151801296541468e+00,-2.694572921113744357e+00
1.503472222222222154e-01,5.412500000000000000e+01,3.934874382164149087e-01,8.120644302899614475e-01,3.820465208631520504e-01,8.175456389348257913e-01,2.698375587338161630e+00,-2.797161897136607678e+00,2.501488551697652607e+00,-2.693267476298528695e+00
1.506944444444444364e-01,5.425000000000000000e+01,3.944236786644388371e-01,8.110936546711290385e-01,3.829148000736308233e-01,8.166107089122989215e-01,2.694360597003696789e+00,-2.794496817360571761e+00,2.499794580373178032e+00,-2.691922937852810893e+00
1.510416666666666852e-01,5.437500000000000711e+01,3.953585158874239336e-01,8.101238136014242697e-01,3.837824857659892230e-01,8.156762525304872558e-01,2.690293102359721189e+00,-2.791779022331517091e+00,2.498069887323116411e+00,-2.690539305776588286e+00
1.513888888888889062e-01,5.450000000000000711e+01,3.962919317500924188e-01,8.091549252513323687e-01,3.846495672729612902e-01,8.147422833635683537e-01,2.686173653796378513e+00,-2.789009280303763827e+00,2.496314472547469077e+00,-2.689116580069862206e+00
1.517361111111111271e-01,5.462500000000000711e+01,3.972239083092797829e-01,8.081870075248568375e-01,3.855160339272806769e-01,8.138088149857199971e-01,2.682002807478694351e+00,-2.786188357940797111e+00,2.494528336046236028e+00,-2.687654760732634429e+00
1.520833333333333481e-01,5.475000000000000711e+01,3.981544278159228067e-01,8.072200780600883308e-01,3.863818750616823672e-01,8.128758609711187466e-01,2.677781125249534266e+00,-2.783317020221811600e+00,2.492711477819415489e+00,-2.686153847764902292e+00
1.524305555555555691e-01,5.487500000000000711e+01,3.990834727170141094e-01,8.062541542298060637e-01,3.872470800089002352e-01,8.119434348939421620e-01,2.673509174531560451e+00,-2.780396030348937675e+00,2.490863897867009236e+00,-2.684613841166667569e+00
1.527777777777777901e-01,5.500000000000000711e+01,4.000110256575227785e-01,8.052892531421094180e-01,3.881116381016679884e-01,8.110115503283678029e-01,2.669187528228262885e+00,-2.777426149655152887e+00,2.488985596189016825e+00,-2.683034740937928930e+00
1.531250000000000111e-01,5.512500000000000711e+01,4.009370694822795289e-01,8.043253916410847415e-01,3.889755386727205555e-01,8.100802208485722300e-01,2.664816764624032608e+00,-2.774408137512914596e+00,2.487076572785438699e+00,-2.681416547078686818e+00
1.534722222222222321e-01,5.525000000000000000e+01,4.018615872378278331e-01,8.033625863075002371e-01,3.898387710547917551e-01,8.091494600287330030e-01,2.660397467283355244e+00,-2.771342751243496494e+00,2.485136827656273528e+00,-2.679759259588941678e+00
1.538194444444444531e-01,5.537500000000000000e+01,4.027845621742398574e-01,8.024008534595351572e-01,3.907013245806154056e-01,8.082192814430280148e-01,2.655930224949087481e+00,-2.768230746027079192e+00,2.483166360801523087e+00,-2.678062878468693508e+00
1.541666666666666741e-01,5.550000000000000000e+01,4.037059777468965938e-01,8.014402091535371975e-01,3.915631885829263248e-01,8.072896986656334928e-01,2.651415631439898224e+00,-2.765072874813587323e+00,2.481165172221184712e+00,-2.676327403717941866e+00
1.545138888888888951e-01,5.562500000000000000e+01,4.046258176182321309e-01,8.004806691848136424e-01,3.924243523944580536e-01,8.063607252707274409e-01,2.646854285546853536e+00,-2.761869888234301129e+00,2.479133261915261066e+00,-2.674552835336687195e+00
1.548611111111111160e-01,5.575000000000000000e+01,4.055440656594425652e-01,7.995222490884505984e-01,3.932848053479454653e-01,8.054323748324865306e-01,2.642246790929193789e+00,-2.758622534514256319e+00,2.477070629883751263e+00,-2.672739173324928608e+00
1.552083333333333370e-01,5.587500000000000000e+01,4.064607059521577748e-01,7.985649641401650900e-01,3.941445367761223229e-01,8.045046609250883218e-01,2.637593756009310564e+00,-2.755331559385432616e+00,2.474977276126654413e+00,-2.670886417682666991e+00
1.555555555555555580e-01,5.600000000000000000e+01,4.073757227900770550e-01,7.976088293571836907e-01,3.950035360117228334e-01,8.035775971227102632e-01,2.632895793866965484e+00,-2.751997706000777644e+00,2.472853200643972293e+00,-2.668994568409901902e+00
1.559027777777777790e-01,5.612500000000000000e+01,4.082891006805677847e-01,7.966538594991546818e-01,3.958617923874807598e-01,8.026511969995296925e-01,2.628153522132753661e+00,-2.748621714849042608e+00,2.470698403435704016e+00,-2.667063625506634228e+00
1.562500000000000000e-01,5.625000000000000000e+01,4.092008243462268435e-01,7.957000690690865241e-01,3.967192952361310865e-01,8.017254741297232812e-01,2.623367562880853932e+00,-2.745204323670479507e+00,2.468512884501848692e+00,-2.665093588972862637e+00
1.565972222222222210e-01,5.637500000000000000e+01,4.101108787264052258e-01,7.947474723143166386e-01,3.975760338904071878e-01,8.008004420874688112e-01,2.618538542521073875e+00,-2.741746267373385226e+00,2.466296643842408542e+00,-2.663084458808588018e+00
1.569444444444444420e-01,5.650000000000000000e+01,4.110192489786942405e-01,7.937960832275104961e-01,3.984319976830440480e-01,7.998761144469430651e-01,2.613667091690238919e+00,-2.738248277951534249e+00,2.464049681457379570e+00,-2.661036235013809925e+00
1.572916666666666630e-01,5.662500000000000000e+01,4.119259204803741303e-01,7.928459155476863529e-01,3.992871759467753745e-01,7.989525047823234916e-01,2.608753845142911754e+00,-2.734711084402490222e+00,2.461771997346766216e+00,-2.658948917588527916e+00
1.576388888888888840e-01,5.675000000000000000e+01,4.128308788298253873e-01,7.918969827612705181e-01,4.001415580143349859e-01,7.980296266677878725e-01,2.603799441641506451e+00,-2.731135412646822580e+00,2.459463591510567149e+00,-2.656822506532744210e+00
1.579861111111111049e-01,5.687500000000000000e+01,4.137341098479005996e-01,7.909492981031787107e-01,4.009951332184578665e-01,7.971074936775128794e-01,2.598804523845795966e+00,-2.727521985448249975e+00,2.457124463948780591e+00,-2.654657001846455255e+00
1.583333333333333259e-01,5.700000000000000000e+01,4.146355995792587179e-01,7.900028745579272815e-01,4.018478908918778347e-01,7.961861193856757390e-01,2.593769738201853858e+00,-2.723871522334692763e+00,2.454754614661406986e+00,-2.652452403529664160e+00
1.586805555555555747e-01,5.712500000000000711e+01,4.155353342936605188e-01,7.890577248607688610e-01,4.026998203673284871e-01,7.952655173664542332e-01,2.588695734830428030e+00,-2.720184739520300266e+00,2.452354043648449000e+00,-2.650208711582370036e+00
1.590277777777777957e-01,5.725000000000000711e+01,4.164333004872245447e-01,7.881138614988577595e-01,4.035509109775449188e-01,7.943457011940250334e-01,2.583583167414821968e+00,-2.716462349828408840e+00,2.449922750909903524e+00,-2.647925926004571551e+00
1.593750000000000167e-01,5.737500000000000711e+01,4.173294848836450743e-01,7.871712967124393501e-01,4.044011520552608374e-01,7.934266844425654774e-01,2.578432693088253291e+00,-2.712705062615483609e+00,2.447460736445772334e+00,-2.645604046796270481e+00
1.597222222222222376e-01,5.750000000000000711e+01,4.182238744353704574e-01,7.862300424960676493e-01,4.052505329332105610e-01,7.925084806862531250e-01,2.573244972320748225e+00,-2.708913583696043847e+00,2.444968000256054097e+00,-2.643243073957465494e+00
1.600694444444444586e-01,5.762500000000000711e+01,4.191164563247414820e-01,7.852901105998478792e-01,4.060990429441277971e-01,7.915911034992653139e-01,2.568020668805590656e+00,-2.705088615268582686e+00,2.442444542340751479e+00,-2.640843007488158367e+00
1.604166666666666796e-01,5.775000000000000711e+01,4.200072179650913284e-01,7.843515125307044533e-01,4.069466714207473634e-01,7.906745664557788267e-01,2.562760449345345304e+00,-2.701230855842496670e+00,2.439890362699860482e+00,-2.638403847388347323e+00
1.607638888888889006e-01,5.787500000000000711e+01,4.208961470018049433e-01,7.834142595536751630e-01,4.077934076958028009e-01,7.897588831299714451e-01,2.557464983737486985e+00,-2.697341000166035840e+00,2.437305461333385548e+00,-2.635925593658033250e+00
1.611111111111111216e-01,5.800000000000000711e+01,4.217832313133392796e-01,7.824783626932284575e-01,4.086392411020290383e-01,7.888440670960199519e-01,2.552134944659667504e+00,-2.693419739155286319e+00,2.434689838241322235e+00,-2.633408246297215705e+00
1.614583333333333426e-01,5.812500000000000000e+01,4.226684590122034013e-01,7.815438327346077019e-01,4.094841609721598941e-01,7.879301319281016847e-01,2.546771007554620159e+00,-2.689467759824205384e+00,2.432043493423673208e+00,-2.630851805305894686e+00
1.618055555555555636e-01,5.825000000000000000e+01,4.235518184458981761e-01,7.806106802251958632e-01,4.103281566389290203e-01,7.870170912003944252e-01,2.541373850514754729e+00,-2.685485745215702824e+00,2.429366426880438912e+00,-2.628256270684070639e+00
1.621527777777777846e-01,5.837500000000000000e+01,4.244332981978168329e-01,7.796789154759087292e-01,4.111712174350714566e-01,7.861049584870747342e-01,2.535944154166471343e+00,-2.681474374333802313e+00,2.426658638611617125e+00,-2.625621642431742231e+00
1.625000000000000056e-01,5.850000000000000000e+01,4.253128870881039414e-01,7.787485485626071124e-01,4.120133326933205775e-01,7.851937473623203934e-01,2.530482601554186584e+00,-2.677434322076869488e+00,2.423920128617210512e+00,-2.622947920548912570e+00
1.628472222222222265e-01,5.862500000000000000e+01,4.261905741744757559e-01,7.778195893275344774e-01,4.128544917464113118e-01,7.842834714003081853e-01,2.524989878024128664e+00,-2.673366259171945813e+00,2.421150896897215965e+00,-2.620235105035577661e+00
1.631944444444444475e-01,5.875000000000000000e+01,4.270663487529984814e-01,7.768920473807765514e-01,4.136946839270774778e-01,7.833741441752157808e-01,2.519466671107918554e+00,-2.669270852110171344e+00,2.418350943451635704e+00,-2.617483195891740166e+00
1.635416666666666685e-01,5.887500000000000000e+01,4.279402003588272940e-01,7.759659321017425837e-01,4.145338985680532828e-01,7.824657792612201845e-01,2.513913670405959255e+00,-2.665148763083327044e+00,2.415520268280468841e+00,-2.614692193117398755e+00
1.638888888888888895e-01,5.900000000000000000e+01,4.288121187669037826e-01,7.750412526406706970e-01,4.153721250020724898e-01,7.815583902324989563e-01,2.508331567470661660e+00,-2.661000649921497097e+00,2.412658871383716708e+00,-2.611862096712556092e+00
1.642361111111111105e-01,5.912500000000000000e+01,4.296820939926144223e-01,7.741180179201512246e-01,4.162093525618699164e-01,7.806519906632288786e-01,2.502721055689534957e+00,-2.656827166031862308e+00,2.409766752761377528e+00,-2.608992906677208179e+00
1.645833333333333315e-01,5.925000000000000000e+01,4.305501162924065817e-01,7.731962366366731398e-01,4.170455705801791035e-01,7.797465941275878443e-01,2.497082830168161127e+00,-2.652628960338639263e+00,2.406843912413453523e+00,-2.606084623011358126e+00
1.649305555555555525e-01,5.937500000000000000e+01,4.314161761643650062e-01,7.722759172621924684e-01,4.178807683897349246e-01,7.788422141997525250e-01,2.491417587613092621e+00,-2.648406677224167893e+00,2.403890350339941584e+00,-2.603137245715003711e+00
1.652777777777777735e-01,5.950000000000000000e+01,4.322802643487480001e-01,7.713570680457170203e-01,4.187149353232712534e-01,7.779388644539002584e-01,2.485726026214683859e+00,-2.644160956471162560e+00,2.400906066540843931e+00,-2.600150774788146268e+00
1.656249999999999944e-01,5.962500000000000000e+01,4.331423718284808100e-01,7.704396970149156587e-01,4.195480607135218531e-01,7.770365584642087153e-01,2.480008845529888983e+00,-2.639892433206134648e+00,2.397891061016160563e+00,-2.597125210230786685e+00
1.659722222222222154e-01,5.975000000000000000e+01,4.340024898296115374e-01,7.695238119777426666e-01,4.203801338932215970e-01,7.761353098048546784e-01,2.474266746365060055e+00,-2.635601737843986658e+00,2.394845333765890150e+00,-2.594060552042921852e+00
1.663194444444444642e-01,5.987500000000000711e+01,4.348606098217233651e-01,7.686094205240848742e-01,4.212111441951043034e-01,7.752351320500157073e-01,2.468500430658755462e+00,-2.631289496033805797e+00,2.391768884790034022e+00,-2.590956800224554435e+00
1.666666666666666852e-01,6.000000000000000711e+01,4.357167235183078691e-01,7.676965300274245507e-01,4.220410809519036799e-01,7.743360387738690287e-01,2.462710601364596297e+00,-2.626956328605842828e+00,2.388661714088592181e+00,-2.587813954775684877e+00
1.670138888888889062e-01,6.012500000000000711e+01,4.365708228770966426e-01,7.667851476465221694e-01,4.228699334963548218e-01,7.734380435505916473e-01,2.456897962334196439e+00,-2.622602851519706846e+00,2.385523821661562405e+00,-2.584632015696310958e+00
1.673611111111111271e-01,6.025000000000000711e+01,4.374229001003539508e-01,7.658752803271161591e-01,4.236976911611914920e-01,7.725411599543610119e-01,2.451063218200180138e+00,-2.618229675813752877e+00,2.382355207508946915e+00,-2.581410982986433122e+00
1.677083333333333481e-01,6.037500000000000711e+01,4.382729476351263642e-01,7.649669348036404193e-01,4.245243432791476201e-01,7.716454015593543492e-01,2.445207074259337254e+00,-2.613837407555710701e+00,2.379155871630744823e+00,-2.578150856646052258e+00
1.680555555555555691e-01,6.050000000000000711e+01,4.391209581734533685e-01,7.640601176009589324e-01,4.253498791829573578e-01,7.707507819397492188e-01,2.439330236355906845e+00,-2.609426647794527820e+00,2.375925814026958793e+00,-2.574851636675170141e+00
1.684027777777777901e-01,6.062500000000000711e+01,4.399669246525380606e-01,7.631548350361152533e-01,4.261742882053554671e-01,7.698573146697224034e-01,2.433433410765049487e+00,-2.604997992513443883e+00,2.372665034697584385e+00,-2.571513323073782331e+00
1.687500000000000111e-01,6.075000000000000711e+01,4.408108402548752691e-01,7.622510932201019829e-01,4.269975596790753225e-01,7.689650133234515739e-01,2.427517304076509230e+00,-2.600552032584315221e+00,2.369373533642624707e+00,-2.568135915841893269e+00
1.690972222222222321e-01,6.087500000000000000e+01,4.416526984083420926e-01,7.613488980596401223e-01,4.278196829368519083e-01,7.680738914751137347e-01,2.421582623078511798e+00,-2.596089353723181503e+00,2.366051310862077539e+00,-2.564719414979499401e+00
1.694444444444444531e-01,6.100000000000000000e+01,4.424924927862449175e-01,7.604482552589794109e-01,4.286406473114189319e-01,7.671839626988858907e-01,2.415630074641894609e+00,-2.591610536447080726e+00,2.362698366355944657e+00,-2.561263820486601617e+00
1.697916666666666741e-01,6.112500000000000000e+01,4.433302173073299102e-01,7.595491703217094326e-01,4.294604421355103785e-01,7.662952405689460456e-01,2.409660365604529009e+00,-2.587116156032128522e+00,2.359314700124226505e+00,-2.557769132363202580e+00
1.701388888888888951e-01,6.125000000000000000e+01,4.441658661357502091e-01,7.586516485525874876e-01,4.302790567418608991e-01,7.654077386594706489e-01,2.403674202656042702e+00,-2.582606782472867124e+00,2.355900312166920862e+00,-2.554235350609298738e+00
1.704861111111111160e-01,6.137500000000000000e+01,4.449994336809947604e-01,7.577556950593778984e-01,4.310964804632043124e-01,7.645214705446378156e-01,2.397672292222839285e+00,-2.578082980442867989e+00,2.352455202484030394e+00,-2.550662475224892756e+00
1.708333333333333370e-01,6.150000000000000000e+01,4.458309145977776278e-01,7.568613147547077480e-01,4.319127026322749918e-01,7.636364497986236621e-01,2.391655340353520121e+00,-2.573545309256625391e+00,2.348979371075552880e+00,-2.547050506209982412e+00
1.711805555555555580e-01,6.162500000000000000e+01,4.466603037858861702e-01,7.559685123579331645e-01,4.327277125818071446e-01,7.627526899956061923e-01,2.385624052604630840e+00,-2.568994322832728994e+00,2.345472817941487875e+00,-2.543399443564568596e+00
1.715277777777777790e-01,6.175000000000000000e+01,4.474875963899909159e-01,7.550772923970192618e-01,4.335414996445348668e-01,7.618702047097625218e-01,2.379579133926836843e+00,-2.564430569658299852e+00,2.341935543081837157e+00,-2.539709287288651307e+00
1.718750000000000000e-01,6.187500000000000000e+01,4.483127877994151911e-01,7.541876592104327370e-01,4.343540531531919768e-01,7.609890075152706546e-01,2.373521288551518005e+00,-2.559854592754748470e+00,2.338367546496602500e+00,-2.535980037382232766e+00
1.722222222222222210e-01,6.200000000000000000e+01,4.491358736478661684e-01,7.532996169490440153e-01,4.351653624405133480e-01,7.601091119863064849e-01,2.367451219877806601e+00,-2.555266929644793628e+00,2.334768828185778577e+00,-2.532211693845308975e+00
1.725694444444444420e-01,6.212500000000000000e+01,4.499568498131256700e-01,7.524131695780437168e-01,4.359754168392322993e-01,7.592305316970483497e-01,2.361369630360108829e+00,-2.550668112320802372e+00,2.331139388149370717e+00,-2.528404256677883488e+00
1.729166666666666630e-01,6.225000000000000000e+01,4.507757124167033336e-01,7.515283208788671176e-01,4.367842056820838703e-01,7.583532802216726987e-01,2.355277221396117060e+00,-2.546058667214410765e+00,2.327479226387374922e+00,-2.524557725879953196e+00
1.732638888888888840e-01,6.237500000000000000e+01,4.515924578234500331e-01,7.506450744511301565e-01,4.375917183018017687e-01,7.574773711343570914e-01,2.349174693215340781e+00,-2.541439115167454688e+00,2.323788342899792969e+00,-2.520672101451519431e+00
1.736111111111111049e-01,6.250000000000000000e+01,4.524070826411329405e-01,7.497634337145757666e-01,4.383979440311199793e-01,7.566028180092794209e-01,2.343062744768191763e+00,-2.536809971404212494e+00,2.320066737686626190e+00,-2.516747383392583970e+00
1.739583333333333537e-01,6.262500000000000711e+01,4.532195837199725630e-01,7.488834019110283124e-01,4.392028722027732646e-01,7.557296344206159144e-01,2.336942073615641213e+00,-2.532171745504938176e+00,2.316314410747871921e+00,-2.512783571703143704e+00
1.743055555555555747e-01,6.275000000000000711e+01,4.540299581521404226e-01,7.480049821063587956e-01,4.400064921494953873e-01,7.548578339425443540e-01,2.330813375819458688e+00,-2.527524941380729917e+00,2.312531362083531050e+00,-2.508780666383200408e+00
1.746527777777777957e-01,6.287500000000000711e+01,4.548382032712206535e-01,7.471281771924557225e-01,4.408087932040203882e-01,7.539874301492425213e-01,2.324677345833068731e+00,-2.522870057249681608e+00,2.308717591693605353e+00,-2.504738667432755417e+00
1.750000000000000167e-01,6.300000000000000711e+01,4.556443166516317422e-01,7.462529898892077407e-01,4.416097646990827519e-01,7.531184366148863107e-01,2.318534676393061211e+00,-2.518207585614370636e+00,2.304873099578092166e+00,-2.500657574851804732e+00
1.753472222222222376e-01,6.312500000000000711e+01,4.564482961080124634e-01,7.453794227464904942e-01,4.424093959674167409e-01,7.522508669136540593e-01,2.312386058411347811e+00,-2.513538013240648183e+00,2.300997885736992821e+00,-2.496537388640351907e+00
