motor_time_fraction,motor_angle_deg,small_fraction_0_1,large_fraction_0_1,dsmall_dt,dlarge_dt
8.687500000000000222e-01,3.127500000000000000e+02,8.343183338671107327e-04,3.888979540700632787e-01,-2.058815205079913835e-01,2.523743782900999211e+00
8.694444444444444642e-01,3.130000000000000000e+02,6.974791405884717263e-04,3.906574325962500760e-01,-1.882152778074355493e-01,2.543577663016902246e+00
8.701388888888889062e-01,3.132500000000000000e+02,5.729080008621994288e-04,3.924307327282484104e-01,-1.705500067960857291e-01,2.563549366278369490e+00
8.708333333333333481e-01,3.135000000000000000e+02,4.606032390216069990e-04,3.942179488331035153e-01,-1.528885896969048586e-01,2.583655012992722710e+00
8.715277777777777901e-01,3.137500000000000000e+02,3.605611786340372693e-04,3.960191725618661396e-01,-1.352339063297593458e-01,2.603890660921159839e+00
8.722222222222222321e-01,3.140000000000000000e+02,2.727761445080747419e-04,3.978344928064375119e-01,-1.175888331369966677e-01,2.624252306094794651e+00
8.729166666666666741e-01,3.142500000000000000e+02,1.972404653777974442e-04,3.996639956569935093e-01,-9.995624221141360954e-02,2.644735883649662167e+00
8.736111111111111160e-01,3.145000000000000000e+02,1.339444772582176096e-04,4.015077643599896384e-01,-8.233900032709438876e-02,2.665337268680588068e+00
8.743055555555555580e-01,3.147500000000000000e+02,8.287652747634965120e-05,4.033658792767687573e-01,-6.473996797329209518e-02,2.686052277113609499e+00
8.750000000000000000e-01,3.150000000000000000e+02,4.402297936812103155e-05,4.052384178427778094e-01,-4.716199839180597320e-02,2.706876666596873537e+00
8.756944444444444420e-01,3.152500000000000000e+02,1.736821764662350249e-05,4.071254545274148873e-01,-2.960793661801883192e-02,2.727806137409678477e+00
8.763888888888888840e-01,3.155000000000000000e+02,2.894654431264547847e-06,4.090270607945082904e-01,-1.208061852608469100e-02,2.748836333389564235e+00
8.770833333333333259e-01,3.157500000000000000e+02,5.827359407948141917e-07,4.109433050634481166e-01,5.417130121537575178e-03,2.769962842877102371e+00
8.777777777777777679e-01,3.160000000000000000e+02,1.041094984325140721e-05,4.128742526709806571e-01,2.288249461986449629e-02,2.791181199678315128e+00
8.784722222222222099e-01,3.162500000000000000e+02,3.235583326301885785e-05,4.148199658336762519e-01,4.031267226214029636e-02,2.812486884044324231e+00
8.791666666666666519e-01,3.165000000000000000e+02,6.639198143628247172e-05,4.167805036110831529e-01,5.770487327526831189e-02,2.833875323668156643e+00
8.798611111111110938e-01,3.167500000000000000e+02,1.124920570174966469e-04,4.187559218695789398e-01,7.505632174961340830e-02,2.855341894698316896e+00
8.805555555555555358e-01,3.170000000000000000e+02,1.706268000273361020e-04,4.207462732469346434e-01,9.236425656289132258e-02,2.876881922769023880e+00
8.812500000000000888e-01,3.172500000000000568e+02,2.407650384399610019e-04,4.227516071175964618e-01,1.096259322977895800e-01,2.898490684046751475e+00
8.819444444444445308e-01,3.175000000000000568e+02,3.228736994076294108e-04,4.247719695587005018e-01,1.268386201530574686e-01,2.920163406292821229e+00
8.826388888888889728e-01,3.177500000000000568e+02,4.169178211123176180e-04,4.268074033168329784e-01,1.439996088477485670e-01,2.941895269941923186e+00
8.833333333333334147e-01,3.180000000000000568e+02,5.228605652453569138e-04,4.288579477755430913e-01,1.611062055183499209e-01,2.963681409196109229e+00
8.840277777777778567e-01,3.182500000000000000e+02,6.406632301068664785e-04,4.309236389236217879e-01,1.781557366084533800e-01,2.985516913134093731e+00
8.847222222222222987e-01,3.185000000000000000e+02,7.702852643195349028e-04,4.330045093241536303e-01,1.951455487506848496e-01,3.007396826835612380e+00
8.854166666666667407e-01,3.187500000000000000e+02,9.116842811533709375e-04,4.351005880843593077e-01,2.120730096406841791e-01,3.029316152520461713e+00
8.861111111111111827e-01,3.190000000000000000e+02,1.064816073452951300e-03,4.372119008262300155e-01,2.289355089027154122e-01,3.051269850702043929e+00
8.868055555555556246e-01,3.192500000000000000e+02,1.229634629165097474e-03,4.393384696579696325e-01,2.457304589467457778e-01,3.073252841355023524e+00
8.875000000000000666e-01,3.195000000000000000e+02,1.406092147455429873e-03,4.414803131462512464e-01,2.624552958166120331e-01,3.095260005096909683e+00
8.881944444444445086e-01,3.197500000000000000e+02,1.594139055414812338e-03,4.436374462893021287e-01,2.791074800291155622e-01,3.117286184383154524e+00
8.888888888888889506e-01,3.200000000000000000e+02,1.793724025341005782e-03,4.458098804908200430e-01,2.956844974036415552e-01,3.139326184715589108e+00
8.895833333333333925e-01,3.202500000000000000e+02,2.004793992597148078e-03,4.479976235347326585e-01,3.121838598821192745e-01,3.161374775863742492e+00
8.902777777777778345e-01,3.205000000000000000e+02,2.227294174032382144e-03,4.502006795608146095e-01,3.286031063390482121e-01,3.183426693098915461e+00
8.909722222222222765e-01,3.207500000000000000e+02,2.461168086964883334e-03,4.524190490411598153e-01,3.449398033812872133e-01,3.205476638440499126e+00
8.916666666666667185e-01,3.210000000000000000e+02,2.706357568714077948e-03,4.546527287575275467e-01,3.611915461373833569e-01,3.227519281914405180e+00
8.923611111111111605e-01,3.212500000000000000e+02,2.962802796678965043e-03,4.569017117795634575e-01,3.773559590361583171e-01,3.249549262823113960e+00
8.930555555555556024e-01,3.215000000000000000e+02,3.230442308952317758e-03,4.591659874439098510e-01,3.934306965743422091e-01,3.271561191027184456e+00
8.937500000000000444e-01,3.217500000000000000e+02,3.509213025464748541e-03,4.614455413342080647e-01,4.094134440729491065e-01,3.293549648237755978e+00
8.944444444444444864e-01,3.220000000000000000e+02,3.799050269649518856e-03,4.637403552620000258e-01,4.253019184221842885e-01,3.315509189319759908e+00
