motor_time_fraction,motor_angle_deg,small_fraction_0_1,large_fraction_0_1,dsmall_dt,dlarge_dt
7.638888888888889506e-03,2.750000000000000000e+00,9.056270407697535052e-02,9.071562005110931359e-01,1.048520954944828887e+00,3.560036545995339363e+00
7.986111111111112229e-03,2.875000000000000444e+00,9.092734940544631994e-02,9.083888693382603519e-01,1.051840777597962795e+00,3.540115678348372708e+00
8.333333333333333218e-03,3.000000000000000000e+00,9.129315229020111555e-02,9.096146001939959813e-01,1.055188496851414692e+00,3.520074001167921462e+00
8.680555555555555941e-03,3.125000000000000000e+00,9.166012243586613151e-02,9.108333513087476518e-01,1.058564217739421665e+00,3.499912542264997484e+00
9.027777777777778664e-03,3.250000000000000444e+00,9.202826958310492134e-02,9.120450812712633804e-01,1.061968042795376155e+00,3.479632337631924699e+00
9.374999999999999653e-03,3.375000000000000000e+00,9.239760350774474384e-02,9.132497490314188671e-01,1.065400072026115197e+00,3.459234431351839056e+00
9.722222222222222376e-03,3.500000000000000000e+00,9.276813401989569829e-02,9.144473139030091513e-01,1.068860402886360417e+00,3.438719875507409540e+00
1.006944444444444510e-02,3.625000000000000444e+00,9.313987096305861857e-02,9.156377355665124007e-01,1.072349130253321459e+00,3.418089730088812672e+00
1.041666666666666782e-02,3.750000000000000444e+00,9.351282421322765215e-02,9.168209740718177292e-01,1.075866346401459506e+00,3.397345062900944068e+00
1.076388888888888881e-02,3.875000000000000000e+00,9.388700367798052948e-02,9.179969898409232609e-01,1.079412140977424661e+00,3.376486949469898580e+00
1.111111111111111154e-02,4.000000000000000000e+00,9.426241929556282428e-02,9.191657436705999995e-01,1.082986600975160973e+00,3.355516472948723017e+00
1.145833333333333426e-02,4.125000000000000000e+00,9.463908103396195814e-02,9.203271967350249438e-01,1.086589810711194648e+00,3.334434724022449004e+00
1.180555555555555525e-02,4.250000000000000000e+00,9.501699888997371113e-02,9.214813105883784550e-01,1.090221851800106112e+00,3.313242800812413957e+00
1.215277777777777797e-02,4.375000000000000000e+00,9.539618288825983672e-02,9.226280471674104255e-01,1.093882803130185710e+00,3.291941808779891510e+00
1.250000000000000069e-02,4.500000000000000000e+00,9.577664308039648966e-02,9.237673687939713663e-01,1.097572740839288796e+00,3.270532860629031369e+00
1.284722222222222342e-02,4.625000000000000000e+00,9.615838954391618676e-02,9.248992381775111848e-01,1.101291738290885114e+00,3.249017076209124166e+00
1.319444444444444441e-02,4.750000000000000000e+00,9.654143238133947036e-02,9.260236184175421048e-01,1.105039866050310460e+00,3.227395582416200170e+00
1.354166666666666713e-02,4.875000000000000000e+00,9.692578171919961905e-02,9.271404730060689436e-01,1.108817191861230178e+00,3.205669513093977407e+00
1.388888888888888985e-02,5.000000000000000000e+00,9.731144770705857372e-02,9.282497658299841969e-01,1.112623780622311598e+00,3.183840008934160082e+00
1.423611111111111084e-02,5.125000000000000000e+00,9.769844051651557781e-02,9.293514611734283726e-01,1.116459694364114075e+00,3.161908217376110830e+00
1.458333333333333356e-02,5.250000000000000000e+00,9.808677034020700514e-02,9.304455237201145756e-01,1.120324992226205074e+00,3.139875292505899029e+00
1.493055555555555629e-02,5.375000000000000000e+00,9.847644739079826348e-02,9.315319185556205639e-01,1.124219730434496523e+00,3.117742394954738039e+00
1.527777777777777901e-02,5.500000000000000000e+00,9.886748189996877323e-02,9.326106111696413903e-01,1.128143962278821411e+00,3.095510691796824254e+00
1.562500000000000000e-02,5.625000000000000000e+00,9.925988411738848050e-02,9.336815674582109592e-01,1.132097738090735772e+00,3.073181356446592627e+00
1.597222222222222446e-02,5.750000000000000888e+00,9.965366430968673750e-02,9.347447537258836148e-01,1.136081105221575127e+00,3.050755568555387764e+00
1.631944444444444545e-02,5.875000000000000000e+00,1.000488327594137722e-01,9.358001366878837546e-01,1.140094108020744734e+00,3.028234513907578140e+00
1.666666666666666644e-02,6.000000000000000000e+00,1.004453997639946916e-01,9.368476834722150315e-01,1.144136787814268752e+00,3.005619384316114306e+00
1.701388888888889089e-02,6.125000000000000888e+00,1.008433756346757554e-01,9.378873616217374698e-01,1.148209182883589197e+00,2.982911377517543094e+00
1.736111111111111188e-02,6.250000000000000000e+00,1.012427706954640849e-01,9.389191390962039474e-01,1.152311328444628913e+00,2.960111697066496461e+00
1.770833333333333287e-02,6.375000000000000000e+00,1.016435952820591293e-01,9.399429842742637042e-01,1.156443256627116556e+00,2.937221552229656307e+00
1.805555555555555733e-02,6.500000000000000888e+00,1.020458597407779833e-01,9.409588659554262158e-01,1.160604996454182025e+00,2.914242157879219253e+00
1.840277777777777832e-02,6.625000000000000000e+00,1.024495744274724895e-01,9.419667533619897615e-01,1.164796573822223458e+00,2.891174734385862255e+00
1.874999999999999931e-02,6.750000000000000000e+00,1.028547497064411093e-01,9.429666161409306913e-01,1.169018011481056440e+00,2.868020507511227724e+00
1.909722222222222376e-02,6.875000000000000888e+00,1.032613959493321465e-01,9.439584243657579421e-01,1.173269329014341888e+00,2.844780708299935679e+00
1.944444444444444475e-02,7.000000000000000000e+00,1.036695235340413246e-01,9.449421485383281416e-01,1.177550542820302804e+00,2.821456572971138499e+00
1.979166666666666574e-02,7.125000000000000000e+00,1.040791428436024929e-01,9.459177595906224090e-01,1.181861666092735907e+00,2.798049342809627582e+00
2.013888888888889020e-02,7.250000000000000888e+00,1.044902642650714919e-01,9.468852288864882949e-01,1.186202708802314154e+00,2.774560264056509684e+00
2.048611111111111119e-02,7.375000000000000000e+00,1.049028981884043976e-01,9.478445282233396441e-01,1.190573677678191222e+00,2.750990587799455156e+00
2.083333333333333565e-02,7.500000000000000888e+00,1.053170550053278282e-01,9.487956298338219296e-01,1.194974576189917537e+00,2.727341569862536286e+00
2.118055555555555663e-02,7.625000000000000000e+00,1.057327451082050312e-01,9.497385063874362876e-01,1.199405404529655383e+00,2.703614470695673067e+00
2.152777777777777762e-02,7.750000000000000000e+00,1.061499788888942003e-01,9.506731309921274686e-01,1.203866159594715768e+00,2.679810555263687277e+00
2.187500000000000208e-02,7.875000000000000888e+00,1.065687667376019887e-01,9.515994771958322662e-01,1.208356834970409466e+00,2.655931092934984417e+00
2.222222222222222307e-02,8.000000000000000000e+00,1.069891190417300297e-01,9.525175189879880877e-01,1.212877420913221815e+00,2.631977357369878145e+00
2.256944444444444406e-02,8.125000000000000000e+00,1.074110461847165299e-01,9.534272308010045549e-01,1.217427904334315025e+00,2.607950626408559902e+00
2.291666666666666852e-02,8.250000000000000000e+00,1.078345585448719918e-01,9.543285875116954697e-01,1.222008268783358220e+00,2.583852181958738559e+00
2.326388888888888951e-02,8.375000000000000000e+00,1.082596664942088310e-01,9.552215644426711449e-01,1.226618494432696105e+00,2.559683309882953672e+00
2.361111111111111049e-02,8.500000000000000000e+00,1.086863803972665937e-01,9.561061373636919880e-01,1.231258558061852471e+00,2.535445299885574322e+00
2.395833333333333495e-02,8.625000000000000000e+00,1.091147106099306652e-01,9.569822824929840044e-01,1.235928433042383201e+00,2.511139445399503511e+00
2.430555555555555594e-02,8.750000000000000000e+00,1.095446674782468433e-01,9.578499764985114462e-01,1.240628089323068339e+00,2.486767043472599692e+00
2.465277777777778040e-02,8.875000000000001776e+00,1.099762613372298747e-01,9.587091964992144888e-01,1.245357493415463424e+00,2.462329394653812731e+00
2.500000000000000139e-02,9.000000000000000000e+00,1.104095025096681060e-01,9.595599200662034978e-01,1.250116608379799654e+00,2.437827802879076522e+00
2.534722222222222238e-02,9.125000000000000000e+00,1.108444013049222493e-01,9.604021252239161033e-01,1.254905393811247327e+00,2.413263575356933366e+00
2.569444444444444683e-02,9.250000000000000000e+00,1.112809680177199445e-01,9.612357904512334184e-01,1.259723805826541199e+00,2.388638022453944743e+00
2.604166666666666782e-02,9.375000000000000000e+00,1.117192129269460182e-01,9.620608946825564001e-01,1.264571797050971558e+00,2.363952457579860500e+00
2.638888888888888881e-02,9.500000000000000000e+00,1.121591462944274281e-01,9.628774173088436861e-01,1.269449316605746336e+00,2.339208197072589979e+00
2.673611111111111327e-02,9.625000000000000000e+00,1.126007783637152787e-01,9.636853381786057993e-01,1.274356310095731804e+00,2.314406560082970632e+00
2.708333333333333426e-02,9.750000000000000000e+00,1.130441193588608007e-01,9.644846375988643805e-01,1.279292719597561856e+00,2.289548868459357234e+00
2.743055555555555525e-02,9.875000000000000000e+00,1.134891794831889705e-01,9.652752963360674565e-01,1.284258483648142546e+00,2.264636446632030342e+00
2.777777777777777971e-02,1.000000000000000000e+01,1.139359689180671764e-01,9.660572956169668490e-01,1.289253537233526981e+00,2.239670621497458214e+00
2.812500000000000069e-02,1.012500000000000000e+01,1.143844978216704694e-01,9.668306171294528406e-01,1.294277811778195675e+00,2.214652722302407284e+00
2.847222222222222168e-02,1.025000000000000000e+01,1.148347763277430683e-01,9.675952430233516477e-01,1.299331235134713936e+00,2.189584080527913201e+00
2.881944444444444614e-02,1.037500000000000000e+01,1.152868145443568387e-01,9.683511559111799283e-01,1.304413731573795143e+00,2.164466029773143063e+00
2.916666666666666713e-02,1.050000000000000000e+01,1.157406225526649568e-01,9.690983388688603206e-01,1.309525221774761716e+00,2.139299905639147958e+00
2.951388888888889159e-02,1.062500000000000178e+01,1.161962104056542266e-01,9.698367754363980131e-01,1.314665622816407087e+00,2.114087045612512927e+00
2.986111111111111258e-02,1.075000000000000000e+01,1.166535881268929015e-01,9.705664496185115730e-01,1.319834848168265573e+00,2.088828788948933646e+00
3.020833333333333356e-02,1.087500000000000000e+01,1.171127657092760482e-01,9.712873458852302466e-01,1.325032807682290814e+00,2.063526476556727829e+00
3.055555555555555802e-02,1.100000000000000000e+01,1.175737531137683034e-01,9.719994491724476271e-01,1.330259407584945430e+00,2.038181450880274692e+00
3.090277777777777901e-02,1.112500000000000000e+01,1.180365602681433118e-01,9.727027448824316913e-01,1.335514550469714345e+00,2.012795055783433984e+00
3.125000000000000000e-02,1.125000000000000000e+01,1.185011970657215141e-01,9.733972188843003082e-01,1.340798135290023785e+00,1.987368636432917945e+00
3.159722222222222099e-02,1.137500000000000000e+01,1.189676733641043538e-01,9.740828575144523382e-01,1.346110057352598144e+00,1.961903539181655942e+00
3.194444444444444892e-02,1.150000000000000178e+01,1.194359989839082897e-01,9.747596475769599866e-01,1.351450208311226087e+00,1.936401111452144441e+00
3.229166666666666990e-02,1.162500000000000178e+01,1.199061837074934245e-01,9.754275763439180791e-01,1.356818476160968512e+00,1.910862701619826076e+00
3.263888888888889089e-02,1.175000000000000000e+01,1.203782372776940751e-01,9.760866315557567008e-01,1.362214745232790625e+00,1.885289658896464493e+00
3.298611111111111188e-02,1.187500000000000000e+01,1.208521693965447230e-01,9.767368014215105365e-01,1.367638896188624553e+00,1.859683333213574707e+00
3.333333333333333287e-02,1.200000000000000000e+01,1.213279897240050892e-01,9.773780746190484647e-01,1.373090806016880716e+00,1.834045075105891209e+00
3.368055555555555386e-02,1.212500000000000000e+01,1.218057078766843632e-01,9.780104402952629616e-01,1.378570348028383297e+00,1.808376235594897130e+00
3.402777777777778179e-02,1.225000000000000178e+01,1.222853334265636693e-01,9.786338880662184270e-01,1.384077391852761352e+00,1.782678166072431347e+00
3.437500000000000278e-02,1.237500000000000178e+01,1.227668758997166598e-01,9.792484080172610961e-01,1.389611803435275128e+00,1.756952218184374637e+00
3.472222222222222376e-02,1.250000000000000000e+01,1.232503447750301906e-01,9.798539907030847651e-01,1.395173445034094684e+00,1.731199743714441297e+00
3.506944444444444475e-02,1.262500000000000000e+01,1.237357494829240401e-01,9.804506271477603230e-01,1.400762175218025263e+00,1.705422094468074912e+00
3.541666666666666574e-02,1.275000000000000000e+01,1.242230994040688652e-01,9.810383088447225397e-01,1.406377848864688085e+00,1.679620622156479559e+00
3.576388888888889367e-02,1.287500000000000178e+01,1.247124038681043934e-01,9.816170277567168867e-01,1.412020317159153437e+00,1.653796678280773591e+00
3.611111111111111466e-02,1.300000000000000178e+01,1.252036721523578644e-01,9.821867763157074993e-01,1.417689427593030294e+00,1.627951614016309057e+00
3.645833333333333565e-02,1.312500000000000000e+01,1.256969134805603627e-01,9.827475474227426178e-01,1.423385023964014673e+00,1.602086780097138341e+00
3.680555555555555663e-02,1.325000000000000000e+01,1.261921370215648430e-01,9.832993344477822806e-01,1.429106946375903631e+00,1.576203526700668434e+00
3.715277777777777762e-02,1.337500000000000000e+01,1.266893518880637115e-01,9.838421312294854948e-01,1.434855031239065326e+00,1.550303203332496382e+00
3.749999999999999861e-02,1.350000000000000000e+01,1.271885671353063796e-01,9.843759320749548847e-01,1.440629111271380713e+00,1.524387158711443924e+00
3.784722222222222654e-02,1.362500000000000178e+01,1.276897917598169563e-01,9.849007317594469235e-01,1.446429015499652193e+00,1.498456740654811936e+00
3.819444444444444753e-02,1.375000000000000178e+01,1.281930346981136337e-01,9.854165255260352030e-01,1.452254569261473005e+00,1.472513295963852942e+00
3.854166666666666852e-02,1.387500000000000000e+01,1.286983048254275730e-01,9.859233090852410619e-01,1.458105594207580902e+00,1.446558170309486746e+00
3.888888888888888951e-02,1.400000000000000000e+01,1.292056109544236220e-01,9.864210786146192511e-01,1.463981908304676560e+00,1.420592708118262104e+00
3.923611111111111049e-02,1.412500000000000000e+01,1.297149618339215604e-01,9.869098307583070717e-01,1.469883325838715837e+00,1.394618252458587504e+00
3.958333333333333148e-02,1.425000000000000000e+01,1.302263661476181500e-01,9.873895626265325465e-01,1.475809657418683640e+00,1.368636144927229070e+00
3.993055555555555941e-02,1.437500000000000178e+01,1.307398325128121819e-01,9.878602717950848433e-01,1.481760709980841639e+00,1.342647725536102676e+00
4.027777777777778040e-02,1.450000000000000178e+01,1.312553694791294689e-01,9.883219563047423994e-01,1.487736286793456486e+00,1.316654332599364041e+00
4.062500000000000139e-02,1.462500000000000000e+01,1.317729855272496420e-01,9.887746146606655184e-01,1.493736187462007203e+00,1.290657302620810576e+00
4.097222222222222238e-02,1.475000000000000000e+01,1.322926890676361655e-01,9.892182458317484439e-01,1.499760207934882184e+00,1.264657970181604307e+00
4.131944444444444337e-02,1.487500000000000000e+01,1.328144884392673808e-01,9.896528492499302443e-01,1.505808140509544257e+00,1.238657667828336528e+00
4.166666666666667129e-02,1.500000000000000178e+01,1.333383919083692137e-01,9.900784248094719464e-01,1.511879773839199581e+00,1.212657725961442390e+00
4.201388888888889228e-02,1.512500000000000178e+01,1.338644076671524352e-01,9.904949728661892605e-01,1.517974892939936371e+00,1.186659472723966990e+00
4.236111111111111327e-02,1.525000000000000000e+01,1.343925438325495880e-01,9.909024942366514432e-01,1.524093279198359463e+00,1.160664233890711827e+00
4.270833333333333426e-02,1.537500000000000000e+01,1.349228084449571874e-01,9.913009901973387494e-01,1.530234710379709373e+00,1.134673332757764275e+00
4.305555555555555525e-02,1.550000000000000000e+01,1.354552094669793927e-01,9.916904624837630244e-01,1.536398960636473410e+00,1.108688090032426077e+00
4.340277777777777624e-02,1.562500000000000000e+01,1.359897547821750652e-01,9.920709132895497717e-01,1.542585800517481509e+00,1.082709823723538189e+00
4.375000000000000416e-02,1.575000000000000178e+01,1.365264521938085174e-01,9.924423452654823619e-01,1.548794996977495675e+00,1.056739849032243272e+00
4.409722222222222515e-02,1.587500000000000178e+01,1.370653094236026215e-01,9.928047615185077168e-01,1.555026313387292580e+00,1.030779478243168512e+00
4.444444444444444614e-02,1.600000000000000000e+01,1.376063341104970528e-01,9.931581656107051348e-01,1.561279509544232669e+00,1.004830020616053199e+00
4.479166666666666713e-02,1.612500000000000000e+01,1.381495338094088920e-01,9.935025615582175895e-01,1.567554341683328190e+00,9.788927822778329402e-01
4.513888888888888812e-02,1.625000000000000000e+01,1.386949159899976136e-01,9.938379538301445049e-01,1.573850562488796401e+00,9.529690661151912767e-01
4.548611111111111605e-02,1.637500000000000000e+01,1.392424880354346528e-01,9.941643473473984471e-01,1.580167921106116369e+00,9.270601716675873627e-01
4.583333333333333703e-02,1.650000000000000000e+01,1.397922572411763875e-01,9.944817474815246250e-01,1.586506163154568494e+00,9.011673950207738093e-01
4.618055555555555802e-02,1.662500000000000000e+01,1.403442308137426431e-01,9.947901600534833078e-01,1.592865030740275634e+00,8.752920287008154610e-01
4.652777777777777901e-02,1.675000000000000000e+01,1.408984158694983890e-01,9.950895913323947184e-01,1.599244262469735389e+00,8.494353615686176528e-01
4.687500000000000000e-02,1.687500000000000000e+01,1.414548194334415976e-01,9.953800480342493984e-01,1.605643593463848662e+00,8.235986787149832677e-01
4.722222222222222099e-02,1.700000000000000000e+01,1.420134484379951545e-01,9.956615373205798258e-01,1.612062755372438705e+00,7.977832613561958164e-01
4.756944444444444892e-02,1.712500000000000000e+01,1.425743097218047095e-01,9.959340667970972838e-01,1.618501476389269111e+00,7.719903867301557421e-01
4.791666666666666990e-02,1.725000000000000000e+01,1.431374100285405515e-01,9.961976445122936452e-01,1.624959481267550743e+00,7.462213279930682841e-01
4.826388888888889089e-02,1.737500000000000000e+01,1.437027560057061726e-01,9.964522789560049665e-01,1.631436491335948924e+00,7.204773541166987760e-01
4.861111111111111188e-02,1.750000000000000000e+01,1.442703542034525499e-01,9.966979790579409970e-01,1.637932224515081137e+00,6.947597297862047050e-01
4.895833333333333287e-02,1.762500000000000000e+01,1.448402110733965076e-01,9.969347541861799389e-01,1.644446395334506761e+00,6.690697152985605189e-01
4.930555555555556080e-02,1.775000000000000355e+01,1.454123329674472664e-01,9.971626141456255699e-01,1.650978714950207316e+00,6.434085664615771805e-01
4.965277777777778179e-02,1.787500000000000000e+01,1.459867261366382396e-01,9.973815691764336133e-01,1.657528891162572071e+00,6.177775344935343416e-01
5.000000000000000278e-02,1.800000000000000000e+01,1.465633967299641294e-01,9.975916299523984732e-01,1.664096628434858616e+00,5.921778659234292475e-01
5.034722222222222376e-02,1.812500000000000000e+01,1.471423507932266561e-01,9.977928075793088825e-01,1.670681627912156353e+00,5.666108024918575792e-01
5.069444444444444475e-02,1.825000000000000000e+01,1.477235942678847280e-01,9.979851135932679140e-01,1.677283587440833390e+00,5.410775810525391138e-01
5.104166666666666574e-02,1.837500000000000000e+01,1.483071329899132984e-01,9.981685599589787961e-01,1.683902201588480363e+00,5.155794334744864260e-01
5.138888888888889367e-02,1.850000000000000000e+01,1.488929726886679406e-01,9.983431590679979761e-01,1.690537161664336097e+00,4.901175865448410551e-01
5.173611111111111466e-02,1.862500000000000000e+01,1.494811189857573885e-01,9.985089237369533244e-01,1.697188155740205318e+00,4.646932618723787489e-01
5.208333333333333565e-02,1.875000000000000000e+01,1.500715773939229614e-01,9.986658672057299180e-01,1.703854868671863310e+00,4.393076757916944408e-01
5.243055555555555663e-02,1.887500000000000000e+01,1.506643533159257309e-01,9.988140031356212978e-01,1.710536982120940186e+00,4.139620392680782301e-01
5.277777777777777762e-02,1.900000000000000000e+01,1.512594520434412670e-01,9.989533456074489726e-01,1.717234174577300765e+00,3.886575578030935230e-01
5.312499999999999861e-02,1.912500000000000000e+01,1.518568787559622935e-01,9.990839091196500599e-01,1.723946121381895180e+00,3.633954313408644388e-01
5.347222222222222654e-02,1.925000000000000000e+01,1.524566385197096419e-01,9.992057085863299548e-01,1.730672494750102652e+00,3.381768541750810320e-01
5.381944444444444753e-02,1.937500000000000000e+01,1.530587362865502843e-01,9.993187593352855780e-01,1.737412963795544218e+00,3.130030148567393700e-01
5.416666666666666852e-02,1.950000000000000000e+01,1.536631768929258290e-01,9.994230771059946505e-01,1.744167194554388844e+00,2.878750961026091404e-01
5.451388888888888951e-02,1.962500000000000000e+01,1.542699650587869564e-01,9.995186780475743271e-01,1.750934850010120725e+00,2.627942747044618721e-01
5.486111111111111049e-02,1.975000000000000000e+01,1.548791053865385126e-01,9.996055787167079654e-01,1.757715590118791305e+00,2.377617214390461142e-01
5.520833333333333842e-02,1.987500000000000355e+01,1.554906023599927911e-01,9.996837960755424746e-01,1.764509071834751586e+00,2.127786009788320276e-01
5.555555555555555941e-02,2.000000000000000000e+01,1.561044603433316413e-01,9.997533474895513583e-01,1.771314949136837180e+00,1.878460718035333543e-01
5.590277777777778040e-02,2.012500000000000000e+01,1.567206835800779297e-01,9.998142507253707789e-01,1.778132873055042529e+00,1.629652861124075702e-01
5.625000000000000139e-02,2.025000000000000000e+01,1.573392761920759664e-01,9.998665239486029810e-01,1.784962491697655418e+00,1.381373897373505688e-01
5.659722222222222238e-02,2.037500000000000000e+01,1.579602421784830346e-01,9.999101857215906275e-01,1.791803450278853793e+00,1.133635220567935503e-01
5.694444444444444337e-02,2.050000000000000000e+01,1.585835854147675528e-01,9.999452550011602714e-01,1.798655391146777527e+00,8.864481591040819508e-02
5.729166666666667129e-02,2.062500000000000000e+01,1.592093096517204487e-01,9.999717511363400702e-01,1.805517953812049381e+00,6.398239751462918290e-02
5.763888888888889228e-02,2.075000000000000000e+01,1.598374185144740278e-01,9.999896938660415291e-01,1.812390774976762042e+00,3.937738637900310701e-02
5.798611111111111327e-02,2.087500000000000000e+01,1.604679155015323044e-01,9.999991033167200394e-01,1.819273488563927010e+00,1.483089522337037447e-02
5.833333333333333426e-02,2.100000000000000000e+01,1.611008039838109362e-01,1.000000000000000000e+00,1.826165725747363355e+00,-9.655970104109932312e-03
5.868055555555555525e-02,2.112500000000000000e+01,1.617360872036879282e-01,9.999924048102770691e-01,1.833067114982057877e+00,-3.408211070808176563e-02
5.902777777777778317e-02,2.125000000000000355e+01,1.623737682740653276e-01,9.999763390222886628e-01,1.839977282034956030e+00,-5.844643472626375597e-02
5.937500000000000416e-02,2.137500000000000000e+01,1.630138501774409665e-01,9.999518242886586972e-01,1.846895850016216256e+00,-8.274785740884610385e-02
5.972222222222222515e-02,2.150000000000000000e+01,1.636563357649910566e-01,9.999188826374143524e-01,1.853822439410893974e+00,-1.069853011970229445e-01
6.006944444444444614e-02,2.162500000000000000e+01,1.643012277556650247e-01,9.998775364694745260e-01,1.860756668111076984e+00,-1.311576958006350491e-01
6.041666666666666713e-02,2.175000000000000000e+01,1.649485287352906171e-01,9.998278085561148609e-01,1.867698151448456745e+00,-1.552639782749350716e-01
6.076388888888888812e-02,2.187500000000000000e+01,1.655982411556899403e-01,9.997697220364019088e-01,1.874646502227330869e+00,-1.793030930964454595e-01
6.111111111111111605e-02,2.200000000000000000e+01,1.662503673338087684e-01,9.997033004146047563e-01,1.881601330758044810e+00,-2.032739922379263042e-01
6.145833333333333703e-02,2.212500000000000000e+01,1.669049094508556486e-01,9.996285675575783403e-01,1.888562244890856112e+00,-2.271756352424218472e-01
6.180555555555555802e-02,2.225000000000000000e+01,1.675618695514536904e-01,9.995455476921224491e-01,1.895528850050228753e+00,-2.510069892964024718e-01
6.215277777777777901e-02,2.237500000000000000e+01,1.682212495428047072e-01,9.994542654023154116e-01,1.902500749269549596e+00,-2.747670293019744414e-01
6.250000000000000000e-02,2.250000000000000000e+01,1.688830511938648193e-01,9.993547456268226936e-01,1.909477543226266283e+00,-2.984547379481651275e-01
6.284722222222222099e-02,2.262500000000000000e+01,1.695472761345324930e-01,9.992470136561798499e-01,1.916458830277431913e+00,-3.220691057812699043e-01
6.319444444444444198e-02,2.275000000000000000e+01,1.702139258548493461e-01,9.991310951300538257e-01,1.923444206495675823e+00,-3.456091312742583521e-01
6.354166666666666297e-02,2.287500000000000000e+01,1.708830017042129445e-01,9.990070160344778349e-01,1.930433265705573387e+00,-3.690738208952303312e-01
6.388888888888889783e-02,2.300000000000000355e+01,1.715545048906030046e-01,9.988748026990631468e-01,1.937425599520424147e+00,-3.924621891749190961e-01
6.423611111111111882e-02,2.312500000000000355e+01,1.722284364798191691e-01,9.987344817941892217e-01,1.944420797379432519e+00,-4.157732587732282936e-01
6.458333333333333981e-02,2.325000000000000355e+01,1.729047973947341610e-01,9.985860803281678688e-01,1.951418446585282185e+00,-4.390060605448118936e-01
6.493055555555556080e-02,2.337500000000000355e+01,1.735835884145566776e-01,9.984296256443883077e-01,1.958418132342111928e+00,-4.621596336036736252e-01
6.527777777777778179e-02,2.350000000000000000e+01,1.742648101741108568e-01,9.982651454184378048e-01,1.965419437793874513e+00,-4.852330253867894738e-01
6.562500000000000278e-02,2.362500000000000000e+01,1.749484631631267884e-01,9.980926676552004384e-01,1.972421944063083465e+00,-5.082252917167515704e-01
6.597222222222222376e-02,2.375000000000000000e+01,1.756345477255461807e-01,9.979122206859338817e-01,1.979425230289943327e+00,-5.311354968634173224e-01
6.631944444444444475e-02,2.387500000000000000e+01,1.763230640588396569e-01,9.977238331653287551e-01,1.986428873671857609e+00,-5.539627136045680578e-01
