cycle_fraction,motor_angle_deg,time_s,S_volume_m3,L_volume_m3,S_swept_fraction,L_swept_fraction
0.036111111111111115,13.000000000000002,0.018055555555555557,0.00020745860996244258,0.000939623313103383,0.23944428102627024,0.9390195462344167
0.03680555555555556,13.25,0.01840277777777778,0.00020836618255946877,0.0009384622229707557,0.24053552902983746,0.9378468452004632
0.0375,13.5,0.01875,0.0002092737551564949,0.0009373011328381285,0.2416267770334046,0.9366741441665097
0.03819444444444445,13.750000000000002,0.019097222222222224,0.00021018132775352109,0.0009361400427055013,0.2427180250369718,0.9355014431325562
0.03888888888888889,14.0,0.019444444444444445,0.00021108890035054725,0.000934978952572874,0.24380927304053895,0.9343287420986027
0.03958333333333333,14.25,0.019791666666666666,0.00021199647294757343,0.0009338178624402467,0.24490052104410615,0.9331560410646491
0.04027777777777778,14.500000000000002,0.02013888888888889,0.0002129040455445996,0.0009326567723076195,0.24599176904767334,0.9319833400306956
0.04097222222222222,14.75,0.02048611111111111,0.00021381161814162573,0.0009314956821749922,0.24708301705124047,0.9308106389967421
0.04166666666666667,15.000000000000002,0.020833333333333336,0.00021471919073865194,0.000930334592042365,0.2481742650548077,0.9296379379627886
0.04236111111111111,15.25,0.021180555555555557,0.0002156267633356781,0.0009291735019097378,0.24926551305837485,0.9284652369288351
0.043055555555555555,15.5,0.021527777777777778,0.00021653433593270426,0.0009280124117771105,0.25035676106194205,0.9272925358948816
0.043750000000000004,15.750000000000002,0.021875000000000002,0.00021744190852973045,0.0009268513216444833,0.25144800906550924,0.9261198348609281
0.044444444444444446,16.0,0.022222222222222223,0.00021834948112675663,0.000925690231511856,0.25253925706907643,0.9249471338269745
0.04513888888888889,16.25,0.022569444444444444,0.00021925705372378277,0.0009245291413792287,0.25363050507264356,0.923774432793021
0.04583333333333334,16.5,0.02291666666666667,0.00022016462632080895,0.0009233680512466015,0.25472175307621076,0.9226017317590675
0.04652777777777778,16.75,0.02326388888888889,0.0002210721989178351,0.0009222069611139743,0.25581300107977795,0.921429030725114
0.04722222222222222,17.0,0.02361111111111111,0.0002219797715148613,0.0009210458709813469,0.25690424908334514,0.9202563296911604
0.04791666666666667,17.25,0.023958333333333335,0.00022288734411188749,0.0009198847808487196,0.25799549708691233,0.9190836286572068
0.04861111111111111,17.5,0.024305555555555556,0.00022379491670891362,0.0009187236907160924,0.25908674509047946,0.9179109276232533
0.04930555555555556,17.750000000000004,0.02465277777777778,0.00022470248930593978,0.0009175626005834651,0.26017799309404666,0.9167382265892998
0.05,18.0,0.025,0.00022561006190296597,0.0009164015104508379,0.26126924109761385,0.9155655255553463
0.050694444444444445,18.25,0.025347222222222222,0.00022651763449999215,0.0009152404203182107,0.26236048910118104,0.9143928245213928
0.051388888888888894,18.5,0.025694444444444447,0.0002274252070970183,0.0009140793301855835,0.26345173710474823,0.9132201234874393
0.052083333333333336,18.75,0.026041666666666668,0.0002283327796940445,0.0009129182400529561,0.2645429851083154,0.9120474224534857
0.05277777777777778,19.0,0.02638888888888889,0.00022924035229107069,0.0009117571499203289,0.2656342331118826,0.9108747214195322
0.05347222222222223,19.25,0.026736111111111113,0.00023014792488809682,0.0009105960597877017,0.26672548111544975,0.9097020203855787
0.05416666666666667,19.5,0.027083333333333334,0.000231055497485123,0.0009094349696550744,0.26781672911901694,0.9085293193516252
0.05486111111111111,19.75,0.027430555555555555,0.00023196307008214914,0.0009082738795224472,0.2689079771225841,0.9073566183176717
0.05555555555555556,20.0,0.02777777777777778,0.00023287064267917535,0.0009071127893898199,0.2699992251261513,0.906183917283718
0.05625,20.25,0.028125,0.00023377821527620148,0.0009059516992571926,0.27109047312971846,0.9050112162497645
0.05694444444444444,20.5,0.02847222222222222,0.00023468578787322767,0.0009047906091245654,0.27218172113328565,0.903838515215811
0.05763888888888889,20.75,0.028819444444444446,0.00023559336047025383,0.0009036295189919382,0.27327296913685284,0.9026658141818575
0.058333333333333334,21.0,0.029166666666666667,0.00023650093306728002,0.0009024684288593109,0.27436421714042003,0.901493113147904
0.05902777777777778,21.250000000000004,0.02951388888888889,0.0002374085056643062,0.0009013073387266837,0.2754554651439872,0.9003204121139505
0.059722222222222225,21.5,0.029861111111111113,0.00023831607826133234,0.0009001462485940565,0.27654671314755436,0.899147711079997
0.06041666666666667,21.75,0.030208333333333334,0.0002392236508583585,0.0008989851584614291,0.27763796115112155,0.8979750100460434
0.061111111111111116,22.0,0.030555555555555558,0.00024013122345538468,0.0008978240683288019,0.27872920915468874,0.8968023090120899
0.06180555555555556,22.25,0.03090277777777778,0.00024103879605241087,0.0008966629781961747,0.27982045715825593,0.8956296079781364
0.0625,22.5,0.03125,0.000241946368649437,0.0008955018880635474,0.28091170516182307,0.8944569069441829
0.06319444444444444,22.75,0.03159722222222222,0.0002428539412464632,0.0008943407979309202,0.28200295316539026,0.8932842059102294
0.0638888888888889,23.000000000000004,0.03194444444444445,0.00024376151384348935,0.0008931797077982929,0.28309420116895745,0.8921115048762758
0.06458333333333334,23.250000000000004,0.03229166666666667,0.00024466908644051554,0.0008920186176656656,0.28418544917252464,0.8909388038423223
0.06527777777777778,23.5,0.03263888888888889,0.0002455766590375417,0.0008908575275330384,0.28527669717609183,0.8897661028083688
0.06597222222222222,23.75,0.03298611111111111,0.00024648423163456786,0.0008896964374004112,0.28636794517965897,0.8885934017744153
0.06666666666666667,24.0,0.03333333333333333,0.000247391804231594,0.000888535347267784,0.2874591931832261,0.8874207007404618
0.06736111111111111,24.25,0.033680555555555554,0.0002482993768286202,0.0008873742571351567,0.2885504411867933,0.8862479997065082
0.06805555555555556,24.500000000000004,0.03402777777777778,0.00024920694942564636,0.0008862131670025294,0.28964168919036054,0.8850752986725546
0.06875,24.750000000000004,0.034375,0.00025011452202267255,0.0008850520768699021,0.29073293719392773,0.8839025976386011
0.06944444444444445,25.0,0.034722222222222224,0.00025102209461969874,0.0008838909867372749,0.2918241851974949,0.8827298966046476
0.07013888888888889,25.25,0.035069444444444445,0.00025192966721672487,0.0008827298966046477,0.29291543320106206,0.8815571955706941
0.07083333333333333,25.5,0.035416666666666666,0.00025283723981375106,0.0008815688064720205,0.29400668120462925,0.8803844945367406
0.07152777777777779,25.750000000000004,0.035763888888888894,0.00025374481241077724,0.0008804077163393931,0.29509792920819644,0.879211793502787
0.07222222222222223,26.000000000000004,0.036111111111111115,0.00025465238500780343,0.0008792466262067659,0.29618917721176363,0.8780390924688335
0.07291666666666667,26.25,0.036458333333333336,0.0002555599576048296,0.0008780855360741387,0.2972804252153309,0.87686639143488
0.07361111111111111,26.5,0.03680555555555556,0.00025646753020185575,0.0008769244459415114,0.298371673218898,0.8756936904009265
0.07430555555555556,26.75,0.03715277777777778,0.0002573751027988819,0.0008757633558088842,0.29946292122246515,0.874520989366973
0.075,27.0,0.0375,0.00025828267539590807,0.000874602265676257,0.30055416922603234,0.8733482883330195
0.07569444444444445,27.250000000000004,0.03784722222222223,0.00025919024799293426,0.0008734411755436297,0.30164541722959953,0.872175587299066
0.0763888888888889,27.500000000000004,0.03819444444444445,0.00026009782058996044,0.0008722800854110025,0.3027366652331667,0.8710028862651125
0.07708333333333334,27.75,0.03854166666666667,0.0002610053931869866,0.0008711189952783752,0.30382791323673386,0.8698301852311588
0.07777777777777778,28.0,0.03888888888888889,0.00026191296578401276,0.0008699579051457479,0.30491916124030105,0.8686574841972053
0.07847222222222222,28.25,0.03923611111111111,0.00026282053838103895,0.0008687968150131206,0.30601040924386824,0.8674847831632518
0.07916666666666666,28.5,0.03958333333333333,0.0002637281109780651,0.0008676357248804934,0.3071016572474354,0.8663120821292983
0.07986111111111112,28.750000000000004,0.03993055555555556,0.00026463568357509127,0.000866474634747866,0.3081929052510026,0.8651393810953447
0.08055555555555556,29.000000000000004,0.04027777777777778,0.00026554325617211746,0.0008653135446152388,0.3092841532545698,0.8639666800613912
0.08125,29.25,0.040625,0.00026645082876914364,0.0008641524544826116,0.310375401258137,0.8627939790274377
0.08194444444444444,29.5,0.04097222222222222,0.0002673584013661697,0.0008629913643499843,0.3114666492617041,0.8616212779934842
0.08263888888888889,29.75,0.04131944444444444,0.00026826597396319596,0.0008618302742173571,0.31255789726527133,0.8604485769595307
0.08333333333333334,30.000000000000004,0.04166666666666667,0.00026917354656022215,0.0008606691840847299,0.3136491452688385,0.8592758759255772
0.08402777777777778,30.250000000000004,0.04201388888888889,0.0002700811191572483,0.0008595080939521026,0.31474039327240566,0.8581031748916237
0.08472222222222223,30.5,0.04236111111111111,0.00027098869175427447,0.0008583470038194754,0.3158316412759729,0.8569304738576702
0.08541666666666667,30.75,0.042708333333333334,0.0002718962643513006,0.0008571859136868481,0.31692288927954004,0.8557577728237166
0.08611111111111111,31.0,0.043055555555555555,0.0002728038369483268,0.0008560248235542208,0.31801413728310723,0.8545850717897631
0.08680555555555555,31.25,0.043402777777777776,0.000273711409545353,0.0008548637334215936,0.3191053852866744,0.8534123707558096
0.08750000000000001,31.500000000000004,0.043750000000000004,0.00027461898214237916,0.0008537026432889664,0.3201966332902416,0.852239669721856
0.08819444444444445,31.750000000000004,0.044097222222222225,0.00027552655473940535,0.000852541553156339,0.3212878812938088,0.8510669686879024
0.08888888888888889,32.0,0.044444444444444446,0.0002764341273364315,0.0008513804630237118,0.32237912929737594,0.8498942676539489
0.08958333333333333,32.25,0.04479166666666667,0.00027734169993345767,0.0008502193728910846,0.32347037730094313,0.8487215666199954
0.09027777777777778,32.5,0.04513888888888889,0.0002782492725304838,0.0008490582827584574,0.32456162530451027,0.8475488655860419
0.09097222222222223,32.75,0.045486111111111116,0.00027915684512751,0.0008478971926258301,0.3256528733080775,0.8463761645520884
0.09166666666666667,33.0,0.04583333333333334,0.0002800644177245361,0.0008467361024932029,0.32674412131164465,0.8452034635181349
0.09236111111111112,33.25,0.04618055555555556,0.0002809719903215623,0.0008455750123605757,0.32783536931521184,0.8440307624841814
0.09305555555555556,33.5,0.04652777777777778,0.0002818795629185885,0.0008444139222279484,0.32892661731877904,0.8428580614502279
0.09375,33.75,0.046875,0.0002827871355156147,0.0008432528320953211,0.3300178653223462,0.8416853604162743
0.09444444444444444,34.0,0.04722222222222222,0.00028369470811264087,0.0008420917419626939,0.3311091133259134,0.8405126593823208
0.0951388888888889,34.25,0.04756944444444445,0.000284602280709667,0.0008409306518300666,0.33220036132948055,0.8393399583483673
0.09583333333333334,34.5,0.04791666666666667,0.0002855098533066932,0.0008397695616974394,0.33329160933304774,0.8381672573144138
0.09652777777777778,34.75,0.04826388888888889,0.0002864174259037193,0.0008386084715648121,0.3343828573366149,0.8369945562804602
0.09722222222222222,35.0,0.04861111111111111,0.0002873249985007455,0.0008374473814321848,0.3354741053401821,0.8358218552465067
0.09791666666666667,35.25,0.04895833333333333,0.00028823257109777164,0.0008362862912995576,0.33656535334374926,0.8346491542125531
0.09861111111111112,35.50000000000001,0.04930555555555556,0.00028914014369479783,0.0008351252011669304,0.33765660134731645,0.8334764531785996
0.09930555555555556,35.75,0.04965277777777778,0.000290047716291824,0.0008339641110343031,0.33874784935088365,0.8323037521446461
0.1,36.0,0.05,0.0002909552888888502,0.0008328030209016759,0.33983909735445084,0.8311310511106926
0.10069444444444445,36.25,0.050347222222222224,0.0002918628614858764,0.0008316419307690487,0.340930345358018,0.8299583500767391
0.10138888888888889,36.5,0.050694444444444445,0.0002927704340829026,0.0008304808406364215,0.3420215933615852,0.8287856490427856
0.10208333333333333,36.75,0.051041666666666666,0.0002936780066799287,0.0008293197505037941,0.34311284136515235,0.827612948008832
0.10277777777777779,37.0,0.051388888888888894,0.0002945855792769549,0.0008281586603711669,0.3442040893687196,0.8264402469748785
0.10347222222222223,37.25,0.051736111111111115,0.00029549315187398103,0.0008269975702385397,0.34529533737228674,0.825267545940925
0.10416666666666667,37.5,0.052083333333333336,0.0002964007244710072,0.0008258364801059124,0.34638658537585393,0.8240948449069715
0.10486111111111111,37.75,0.05243055555555556,0.00029730829706803335,0.0008246753899732851,0.34747783337942106,0.8229221438730179
0.10555555555555556,38.0,0.05277777777777778,0.0002982158696650596,0.0008235142998406579,0.3485690813829883,0.8217494428390644
0.10625,38.25,0.053125,0.0002991234422620857,0.0008223532097080306,0.34966032938655545,0.8205767418051109
0.10694444444444445,38.5,0.05347222222222223,0.0003000310148591119,0.0008211921195754034,0.35075157739012264,0.8194040407711574
0.1076388888888889,38.75,0.05381944444444445,0.0003009385874561381,0.0008200310294427762,0.3518428253936899,0.8182313397372039
0.10833333333333334,39.0,0.05416666666666667,0.0003018461600531642,0.0008188699393101489,0.352934073397257,0.8170586387032504
0.10902777777777778,39.25,0.05451388888888889,0.0003027537326501904,0.0008177088491775217,0.3540253214008242,0.8158859376692968
0.10972222222222222,39.5,0.05486111111111111,0.00030366130524721655,0.0008165477590448944,0.35511656940439135,0.8147132366353433
0.11041666666666668,39.75000000000001,0.05520833333333334,0.0003045688778442428,0.000815386668912267,0.3562078174079586,0.8135405356013897
0.11111111111111112,40.0,0.05555555555555556,0.000305476450441269,0.0008142255787796398,0.3572990654115258,0.8123678345674362
0.11180555555555556,40.25,0.05590277777777778,0.0003063840230382951,0.0008130644886470126,0.3583903134150929,0.8111951335334827
0.1125,40.5,0.05625,0.00030729159563532124,0.0008119033985143853,0.35948156141866006,0.8100224324995292
0.11319444444444444,40.75,0.05659722222222222,0.0003081991682323474,0.0008107423083817581,0.36057280942222725,0.8088497314655757
0.11388888888888889,41.0,0.05694444444444444,0.00030910674082937356,0.0008095812182491308,0.3616640574257944,0.8076770304316221
0.11458333333333334,41.25,0.05729166666666667,0.00031001431342639975,0.0008084201281165035,0.36275530542936163,0.8065043293976686
0.11527777777777778,41.5,0.05763888888888889,0.00031092188602342593,0.0008072590379838763,0.3638465534329288,0.8053316283637151
0.11597222222222223,41.75,0.05798611111111111,0.0003118294586204521,0.0008060979478512491,0.364937801436496,0.8041589273297616
0.11666666666666667,42.0,0.058333333333333334,0.0003127370312174783,0.0008049368577186218,0.3660290494400632,0.8029862262958081
0.11736111111111111,42.25,0.058680555555555555,0.00031364460381450444,0.0008037757675859946,0.36712029744363034,0.8018135252618546
0.11805555555555557,42.50000000000001,0.05902777777777778,0.0003145521764115306,0.0008026146774533673,0.36821154544719753,0.800640824227901
0.11875000000000001,42.75,0.059375000000000004,0.00031545974900855676,0.00080145358732074,0.36930279345076467,0.7994681231939474
0.11944444444444445,43.0,0.059722222222222225,0.00031636732160558295,0.0008002924971881128,0.37039404145433186,0.7982954221599939
0.12013888888888889,43.25,0.060069444444444446,0.0003172748942026091,0.0007991314070554856,0.371485289457899,0.7971227211260404
0.12083333333333333,43.5,0.06041666666666667,0.00031818246679963527,0.0007979703169228584,0.37257653746146624,0.7959500200920869
0.12152777777777778,43.75,0.06076388888888889,0.00031909003939666145,0.000796809226790231,0.37366778546503343,0.7947773190581333
0.12222222222222223,44.0,0.061111111111111116,0.00031999761199368764,0.0007956481366576038,0.3747590334686006,0.7936046180241798
0.12291666666666667,44.25,0.06145833333333334,0.0003209051845907138,0.0007944870465249766,0.3758502814721678,0.7924319169902263
0.12361111111111112,44.5,0.06180555555555556,0.00032181275718774,0.0007933259563923493,0.376941529475735,0.7912592159562728
0.12430555555555556,44.75,0.06215277777777778,0.0003227203297847662,0.0007921648662597221,0.37803277747930225,0.7900865149223193
0.125,45.0,0.0625,0.00032362790238179233,0.0007910037761270949,0.3791240254828694,0.7889138138883658
0.12569444444444444,45.25,0.06284722222222222,0.00032453547497881847,0.0007898426859944676,0.3802152734864365,0.7877411128544123
0.12638888888888888,45.5,0.06319444444444444,0.0003254430475758446,0.0007886815958618404,0.38130652149000366,0.7865684118204588
0.12708333333333333,45.75,0.06354166666666666,0.0003263506201728708,0.0007875205057292131,0.38239776949357085,0.7853957107865052
0.1277777777777778,46.00000000000001,0.0638888888888889,0.00032725819276989697,0.0007863594155965858,0.38348901749713804,0.7842230097525517
0.12847222222222224,46.25000000000001,0.06423611111111112,0.00032816576536692316,0.0007851983254639586,0.38458026550070523,0.7830503087185982
0.12916666666666668,46.50000000000001,0.06458333333333334,0.00032907333796394935,0.0007840372353313313,0.3856715135042724,0.7818776076846445
0.12986111111111112,46.75000000000001,0.06493055555555556,0.00032998091056097553,0.000782876145198704,0.3867627615078396,0.780704906650691
0.13055555555555556,47.0,0.06527777777777778,0.0003308884831580017,0.0007817150550660768,0.38785400951140686,0.7795322056167375
0.13125,47.25,0.065625,0.00033179605575502785,0.0007805539649334496,0.388945257514974,0.778359504582784
0.13194444444444445,47.5,0.06597222222222222,0.000332703628352054,0.0007793928748008223,0.39003650551854113,0.7771868035488305
0.1326388888888889,47.75,0.06631944444444444,0.00033361120094908017,0.0007782317846681951,0.3911277535221083,0.776014102514877
0.13333333333333333,48.0,0.06666666666666667,0.0003345187735461063,0.0007770706945355679,0.39221900152567546,0.7748414014809235
0.13402777777777777,48.25,0.06701388888888889,0.0003354263461431325,0.0007759096044029406,0.39331024952924265,0.77366870044697
0.13472222222222222,48.5,0.06736111111111111,0.0003363339187401587,0.0007747485142703134,0.39440149753280984,0.7724959994130165
0.13541666666666669,48.75000000000001,0.06770833333333334,0.00033724149133718487,0.0007735874241376861,0.39549274553637703,0.7713232983790629
0.13611111111111113,49.00000000000001,0.06805555555555556,0.00033814906393421105,0.0007724263340050588,0.3965839935399442,0.7701505973451094
0.13680555555555557,49.25000000000001,0.06840277777777778,0.0003390566365312372,0.0007712652438724316,0.39767524154351136,0.7689778963111559
0.1375,49.50000000000001,0.06875,0.00033996420912826337,0.0007701041537398043,0.3987664895470786,0.7678051952772023
0.13819444444444445,49.75,0.06909722222222223,0.00034087178172528956,0.000768943063607177,0.3998577375506458,0.7666324942432488
0.1388888888888889,50.0,0.06944444444444445,0.00034177935432231575,0.0007677819734745498,0.400948985554213,0.7654597932092952
0.13958333333333334,50.25,0.06979166666666667,0.0003426869269193419,0.0007666208833419226,0.4020402335577801,0.7642870921753417
0.14027777777777778,50.5,0.07013888888888889,0.00034359449951636806,0.0007654597932092954,0.4031314815613473,0.7631143911413882
0.14097222222222222,50.75,0.07048611111111111,0.0003445020721133942,0.000764298703076668,0.40422272956491445,0.7619416901074347
0.14166666666666666,51.0,0.07083333333333333,0.0003454096447104204,0.0007631376129440408,0.40531397756848164,0.7607689890734812
0.1423611111111111,51.25,0.07118055555555555,0.00034631721730744657,0.0007619765228114136,0.4064052255720489,0.7595962880395277
0.14305555555555557,51.50000000000001,0.07152777777777779,0.0003472247899044727,0.0007608154326787862,0.407496473575616,0.7584235870055741
0.14375000000000002,51.75000000000001,0.07187500000000001,0.0003481323625014989,0.000759654342546159,0.4085877215791832,0.7572508859716206
0.14444444444444446,52.00000000000001,0.07222222222222223,0.0003490399350985251,0.0007584932524135318,0.4096789695827504,0.7560781849376671
0.1451388888888889,52.25000000000001,0.07256944444444445,0.00034994750769555126,0.0007573321622809045,0.4107702175863176,0.7549054839037136
0.14583333333333334,52.5,0.07291666666666667,0.00035085508029257745,0.0007561710721482772,0.4118614655898848,0.75373278286976
0.14652777777777778,52.75,0.07326388888888889,0.0003517626528896036,0.00075500998201565,0.4129527135934519,0.7525600818358065
0.14722222222222223,53.0,0.07361111111111111,0.00035267022548662977,0.0007538488918830227,0.4140439615970191,0.751387380801853
0.14791666666666667,53.25,0.07395833333333333,0.0003535777980836559,0.0007526878017503955,0.41513520960058625,0.7502146797678995
0.1486111111111111,53.5,0.07430555555555556,0.0003544853706806821,0.0007515267116177683,0.4162264576041535,0.749041978733946
0.14930555555555555,53.75,0.07465277777777778,0.0003553929432777082,0.000750365621485141,0.41731770560772063,0.7478692776999925
0.15,54.0,0.075,0.0003563005158747344,0.0007492045313525138,0.4184089536112878,0.746696576666039
0.15069444444444444,54.25,0.07534722222222222,0.0003572080884717606,0.0007480434412198866,0.419500201614855,0.7455238756320854
0.1513888888888889,54.50000000000001,0.07569444444444445,0.0003581156610687868,0.0007468823510872592,0.4205914496184222,0.7443511745981318
0.15208333333333335,54.75000000000001,0.07604166666666667,0.00035902323366581297,0.000745721260954632,0.4216826976219894,0.7431784735641783
0.1527777777777778,55.00000000000001,0.0763888888888889,0.00035993080626283916,0.0007445601708220048,0.4227739456255566,0.7420057725302248
0.15347222222222223,55.25,0.07673611111111112,0.0003608383788598653,0.0007433990806893774,0.4238651936291237,0.7408330714962712
0.15416666666666667,55.5,0.07708333333333334,0.0003617459514568914,0.0007422379905567502,0.42495644163269086,0.7396603704623177
0.15486111111111112,55.75,0.07743055555555556,0.0003626535240539176,0.000741076900424123,0.4260476896362581,0.7384876694283642
0.15555555555555556,56.0,0.07777777777777778,0.00036356109665094374,0.0007399158102914957,0.42713893763982524,0.7373149683944107
0.15625,56.25,0.078125,0.00036446866924796993,0.0007387547201588685,0.42823018564339244,0.7361422673604572
0.15694444444444444,56.5,0.07847222222222222,0.0003653762418449961,0.0007375936300262413,0.4293214336469596,0.7349695663265037
0.15763888888888888,56.75,0.07881944444444444,0.0003662838144420223,0.000736432539893614,0.4304126816505268,0.7337968652925502
0.15833333333333333,57.0,0.07916666666666666,0.0003671913870390485,0.0007352714497609868,0.431503929654094,0.7326241642585967
0.1590277777777778,57.25000000000001,0.0795138888888889,0.0003680989596360747,0.0007341103596283595,0.43259517765766126,0.731451463224643
0.15972222222222224,57.50000000000001,0.07986111111111112,0.0003690065322331008,0.0007329492694957321,0.4336864256612284,0.7302787621906894
