motor_angle_deg,fourier_qS,fourier_qL,fourier_dqS_dcycle,fourier_dqL_dcycle,fourier_flow_S_Hi_kg_s,fourier_flow_Hi_L_kg_s,fourier_flow_L_Ho_kg_s,fourier_flow_Ho_S_kg_s,fourier_P_S_Pa,fourier_P_L_Pa,fourier_P_Hi_Pa,fourier_P_Ho_Pa,fourier_T_S_K,fourier_T_L_K,fourier_T_Hi_K,fourier_T_Ho_K,fourier_Twall_Hi_K,fourier_Twall_Ho_K,fourier_Qgas_Hi_W,fourier_Qgas_Ho_W,fourier_mass_Hi_kg,fourier_mass_Ho_kg,fourier_Re_Hi_in,fourier_Re_Hi_out,fourier_Re_Ho_in,fourier_Re_Ho_out,fourier_corr_Hi_in,fourier_corr_Hi_out,fourier_corr_Ho_in,fourier_corr_Ho_out,linear_same_hw_qS,linear_same_hw_qL,linear_same_hw_dqS_dcycle,linear_same_hw_dqL_dcycle,linear_same_hw_flow_S_Hi_kg_s,linear_same_hw_flow_Hi_L_kg_s,linear_same_hw_flow_L_Ho_kg_s,linear_same_hw_flow_Ho_S_kg_s,linear_same_hw_P_S_Pa,linear_same_hw_P_L_Pa,linear_same_hw_P_Hi_Pa,linear_same_hw_P_Ho_Pa,linear_same_hw_T_S_K,linear_same_hw_T_L_K,linear_same_hw_T_Hi_K,linear_same_hw_T_Ho_K,linear_same_hw_Twall_Hi_K,linear_same_hw_Twall_Ho_K,linear_same_hw_Qgas_Hi_W,linear_same_hw_Qgas_Ho_W,linear_same_hw_mass_Hi_kg,linear_same_hw_mass_Ho_kg,linear_same_hw_Re_Hi_in,linear_same_hw_Re_Hi_out,linear_same_hw_Re_Ho_in,linear_same_hw_Re_Ho_out,linear_same_hw_corr_Hi_in,linear_same_hw_corr_Hi_out,linear_same_hw_corr_Ho_in,linear_same_hw_corr_Ho_out
0.000000000,0.0838172589172,0.87772819314,-1.00236924008,-3.96575191824,0,0.000413377775762,0.00065480768509,0.00137583587357,126798.113833,127150.782872,127398.699921,127001.329174,264.580503501,392.693147286,545.764842718,309.326905838,546.625359182,309.757833992,65.5284085519,15.2176987727,3.25266756536e-05,5.448036055e-05,0,14.2993528247,31.6256412904,66.4495741311,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.113491469269,1,-1.79412724104,1.82219765683,0,0.000472298771954,6.94602426101e-05,0.00086413438888,107853.527082,108018.752243,108369.075011,108001.86357,258.369914225,380.452124452,544.571288384,309.498143522,545.54770877,311.483290184,74.4038055671,67.4677004692,2.72074380051e-05,4.54075622321e-05,0,16.7839494881,3.40574099481,42.3698190884,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.125000000,0.0834700766209,0.876345573564,-0.999800883924,-3.98249130634,0,0.000416118432105,0.000646600425389,0.00137233853766,127081.622921,127431.152925,127680.163367,127283.829232,264.668192169,392.928795902,545.758760631,309.299922533,546.624972062,309.757962136,65.9618467115,16.1730610564,3.25989012559e-05,5.46063195842e-05,0,14.3942641842,31.2313076235,66.2850692469,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.113079589634,0.997722021593,-1.18621335041,-6.56057781131,0,0.000474762679671,6.97775471799e-05,0.0008686524564,108179.718765,108345.323932,108696.413755,108328.384796,258.541841927,380.766529105,544.566560794,309.488353096,545.548107588,311.483685501,74.7942775229,67.81324177,2.72898582841e-05,4.5546287794e-05,0,16.8716072946,3.42138198757,42.5923815914,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.250000000,0.0831230783343,0.874961755501,-0.997236815102,-3.99920116955,0,0.000418861495383,0.000638402963504,0.00136885526455,127365.520467,127711.917545,127962.02105,127566.720222,264.756102588,393.164705687,545.752692209,309.272937359,546.624603617,309.758098057,66.3956673426,17.1287173955,3.26712270304e-05,5.47324513366e-05,0,14.489258854,30.8374365106,66.1212395847,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.112667709998,0.995444043187,-1.18621335041,-6.56057781131,0,0.000477248764806,7.00971469786e-05,0.000873210542787,108507.86563,108673.85282,109025.713594,108656.862993,258.714326531,381.081671098,544.561254246,309.478427396,545.547973887,311.484038997,75.1882282672,68.1619358968,2.73728018074e-05,4.568586684e-05,0,16.9600665572,3.43713759444,42.8169337982,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.375000000,0.0827785048983,0.87356214398,-0.994729244039,-4.01552195854,0,0.000421636276834,0.000630334615595,0.00136555730863,127654.537056,127997.881691,128249.073923,127854.762845,264.846935199,393.404057109,545.746803853,309.245927562,546.624481264,309.758336457,66.8345281192,18.0882487478,3.27448728583e-05,5.48608591398e-05,0,14.5853513711,30.4496608562,65.9663078847,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.112255830363,0.99316606478,-1.18621335041,-6.56057781131,0,0.000479734849941,7.04167467773e-05,0.000877768629174,108836.012494,109002.381709,109355.013434,108985.341191,258.886811136,381.396813092,544.555947698,309.468501696,545.547840186,311.484392493,75.5821790115,68.5106300237,2.74557453307e-05,4.58254458861e-05,0,17.0485258198,3.45289320132,43.0414860049,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.500000000,0.0824339314623,0.872162532459,-0.992221672977,-4.03184274754,0,0.000424411058286,0.000622266267685,0.00136225935272,127943.553645,128283.845837,128536.126797,128142.805468,264.93776781,393.64340853,545.740915498,309.218917765,546.62435891,309.758574857,67.2733888958,19.0477801002,3.28185186862e-05,5.49892669431e-05,0,14.6814438883,30.0618852017,65.8113761847,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.111843950727,0.990888086373,-1.18621335041,-6.56057781131,0,0.000482233988948,7.07376704438e-05,0.00088235075135,109165.363823,109332.116262,109685.52135,109315.024918,259.059647675,381.712616166,544.550614061,309.458520529,545.547706819,311.48474641,75.9782165815,68.861214426,2.75389946914e-05,4.59655464745e-05,0,17.1374503828,3.46871475366,43.2672306595,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.625000000,0.0820893580263,0.870762920937,-0.989714101915,-4.04816353653,0,0.000427185839737,0.000614197919776,0.00135896139681,128232.570234,128569.809983,128823.17967,128430.848091,265.028600421,393.882759952,545.735027142,309.191907968,546.624236557,309.758813257,67.7122496724,20.0073114525,3.28921645141e-05,5.51176747463e-05,0,14.7775364055,29.6741095473,65.6564444848,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.111432071091,0.988610107966,-1.18621335041,-6.56057781131,0,0.000484778483361,7.10631938616e-05,0.000887016385377,109498.900041,109666.039875,110020.226701,109648.897235,259.233707004,382.030716151,544.545186303,309.448346645,545.547574609,311.485101791,76.3815047841,69.2183665512,2.76233066783e-05,4.6107459151e-05,0,17.2279916225,3.48476543219,43.4971184496,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.750000000,0.0817450263075,0.86936173865,-0.987212157267,-4.06444379524,0,0.000429963876441,0.000606142751554,0.00135568247246,128522.112561,128856.307988,129110.765908,128719.419742,265.119722085,394.122445382,545.729132171,309.164885824,546.624114353,309.759052101,68.1516245743,20.9672315195,3.29659473837e-05,5.52463182458e-05,0,14.8737420501,29.2869571228,65.5024287709,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.111020191456,0.98633212956,-1.18621335041,-6.56057781131,0,0.000487322977774,7.13887172794e-05,0.000891682019405,109832.436259,109999.963489,110354.932053,109982.769551,259.407766334,382.348816135,544.539758544,309.438172761,545.5474424,311.485457172,76.7847929867,69.5755186765,2.77076186652e-05,4.62493718275e-05,0,17.3185328622,3.50081611072,43.7270062397,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
0.875000000,0.081403879898,0.867939857063,-0.984784356577,-4.08018995256,0,0.000432784810317,0.000598261263051,0.00135265434288,128818.582971,129149.841095,129405.380725,129014.962828,265.214652834,394.366532318,545.723150018,309.137700966,546.623994119,309.759296792,68.5977745331,21.9322740038,3.30415361647e-05,5.53780677122e-05,0,14.97143847,28.908017519,65.3604837693,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.11060831182,0.984054151153,-1.18621335041,-6.56057781131,0,0.000489872863097,7.17147784738e-05,0.000896357583198,110166.466338,110334.381453,110690.132742,110317.136164,259.581969515,382.667185355,544.5343196,309.427975902,545.547310327,311.485812726,77.1889428374,69.9334535956,2.7792056073e-05,4.63914984869e-05,0,17.4092662722,3.51689359289,43.9573868036,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.000000000,0.0810627334886,0.866517975476,-0.982356555887,-4.09593610988,0,0.000435605744193,0.000590379774549,0.00134962621331,129115.05338,129443.374202,129699.995542,129310.505914,265.309583584,394.610619253,545.717167865,309.110516108,546.623873885,309.759541483,69.0439244919,22.897316488,3.31171249458e-05,5.55098171786e-05,0,15.0691348899,28.5290779151,65.2185387677,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.110196432185,0.981776172746,-1.18621335041,-6.56057781131,0,0.000492477564187,7.20463078803e-05,0.000901134114681,110505.518075,110673.826063,111030.370111,110656.528875,259.757635409,382.988292198,544.52876691,309.417545436,545.547179644,311.486170038,77.6018540852,70.2993481073,2.7877768784e-05,4.65358009645e-05,0,17.5019537055,3.53324361944,44.1927779828,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.125000000,0.0807215870791,0.865096093889,-0.979928755197,-4.11168226721,0,0.00043842667807,0.000582498286047,0.00134659808373,129411.52379,129736.907309,129994.610359,129606.048999,265.404514334,394.854706189,545.711185713,309.08333125,546.62375365,309.759786173,69.4900744508,23.8623589723,3.31927137269e-05,5.56415666449e-05,0,15.1668313098,28.1501383113,65.0765937661,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.109784552549,0.97949819434,-1.18621335041,-6.56057781131,0,0.000495082265278,7.23778372868e-05,0.000905910646164,110844.569812,111013.270673,111370.607481,110995.921586,259.933301304,383.309399042,544.523214221,309.40711497,545.547048961,311.48652735,78.014765333,70.6652426191,2.7963481495e-05,4.66801034421e-05,0,17.5946411388,3.549593646,44.4281691621,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.250000000,0.0803806747063,0.86367269839,-0.977506387869,-4.12738709152,0,0.000441250872743,0.000574629993421,0.00134358898011,129708.528867,130030.983073,130289.767285,129902.129976,265.499732192,395.099127398,545.705196937,309.056134457,546.623633568,309.76003131,69.9367392427,24.8277760881,3.32684418121e-05,5.57735558517e-05,0,15.2646410686,27.771823054,64.9355651004,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.109372672914,0.977220215933,-1.18621335041,-6.56057781131,0,0.000497686966368,7.27093666933e-05,0.000910687177648,111183.621549,111352.715283,111710.844851,111335.314297,260.108967198,383.630505886,544.517661531,309.396684504,545.546918278,311.486884661,78.4276765808,71.0311371309,2.80491942059e-05,4.68244059198e-05,0,17.6873285721,3.56594367256,44.6635603413,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.375000000,0.0800428464283,0.862229352812,-0.975155620489,-4.1425472363,0,0.000444118037655,0.000566935593857,0.00134083059729,130012.579704,130332.209882,130592.06803,130205.299196,265.598733524,395.34795362,545.699120883,309.028780374,546.623515488,309.760282328,70.3901884191,25.7981300352,3.33460056237e-05,5.59087043178e-05,0,15.3639443891,27.4017353312,64.8066117559,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.108960793278,0.974942237526,-1.18621335041,-6.56057781131,0,0.000500350957447,7.30466945246e-05,0.000915572951559,111528.068113,111697.560043,112056.493115,111680.106592,260.286199833,383.954533874,544.511985757,309.386000466,545.546789089,311.487243863,78.8500675418,71.4056696652,2.81362772071e-05,4.69710474522e-05,0,17.7821296748,3.58258289272,44.9043744488,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.500000000,0.0797050181503,0.860786007234,-0.972804853109,-4.15770738108,0,0.000446985202568,0.000559241194292,0.00133807221447,130316.630541,130633.436691,130894.368774,130508.468415,265.697734855,395.596779842,545.693044829,309.00142629,546.623397409,309.760533345,70.8436375955,26.7684839823,3.34235694353e-05,5.6043852784e-05,0,15.4632477096,27.0316476084,64.6776584115,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.108548913643,0.972664259119,-1.18621335041,-6.56057781131,0,0.000503017703935,7.33842918286e-05,0.000920463802339,111872.765392,112042.655767,112402.392841,112025.149824,260.463505281,384.278697618,544.506304263,309.375304644,545.54665997,311.487603152,79.2728990577,71.780603638,2.82234238904e-05,4.71177976886e-05,0,17.877029007,3.59923555269,45.1454405783,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.625000000,0.0793671898724,0.859342661656,-0.970454085729,-4.17286752586,0,0.00044985236748,0.000551546794727,0.00133531383166,130620.681378,130934.6635,131196.669518,130811.637634,265.796736186,395.845606064,545.686968775,308.974072207,546.623279329,309.760784362,71.2970867718,27.7388379293,3.3501133247e-05,5.61790012501e-05,0,15.5625510301,26.6615598856,64.5487050671,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.108137034007,0.970386280713,-1.18621335041,-6.56057781131,0,0.000505684450423,7.37218891326e-05,0.00092535465312,112217.462671,112387.751491,112748.292568,112370.193056,260.640810728,384.602861362,544.500622769,309.364608821,545.546530851,311.487962441,79.6957305735,72.1555376108,2.83105705737e-05,4.7264547925e-05,0,17.9719283391,3.61588821266,45.3865067079,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.750000000,0.0790295882199,0.857897860105,-0.968108556651,-4.1879855792,0,0.000452722794508,0.000543865615415,0.00133257447311,130925.27582,131236.441774,131499.521124,131115.353616,265.896022549,396.09476665,545.680886099,308.946706649,546.623161404,309.761035828,71.7510508414,28.7095507399,3.35788386278e-05,5.6314393501e-05,0,15.6619677549,26.2920980323,64.4206686022,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.107725154371,0.968108302306,-1.18621335041,-6.56057781131,0,0.000508397488325,7.40639492228e-05,0.000930330838472,112566.345774,112737.037153,113098.390542,112719.425799,260.819328633,384.929277398,544.494845055,309.353714298,545.546402891,311.488323198,80.1259719349,72.5372390334,2.83987806246e-05,4.74131141715e-05,0,18.0684780601,3.63276357738,45.6318101821,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
1.875000000,0.0786949730003,0.856433871983,-0.965832057047,-4.20254895867,0,0.00045563620914,0.000536358650372,0.00133008581313,131237.033804,131545.487158,131809.631899,131426.274749,265.999065017,396.348333441,545.674716161,308.919189879,546.623045514,309.761293206,72.2118000869,29.6849925932,3.36584095846e-05,5.64529983061e-05,0,15.7628789032,25.9308837829,64.3047146232,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.107313274736,0.965830323899,-1.18621335041,-6.56057781131,0,0.000511120575021,7.44069780805e-05,0.000935325547982,112916.137523,113087.232354,113449.399859,113069.567989,260.998109736,385.256182353,544.489046454,309.342776642,545.546275184,311.488684273,80.5578218022,72.9204095125,2.84872215081e-05,4.75620746316e-05,0,18.1653860423,3.64968728614,45.8780334856,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.000000000,0.0783603577806,0.854969883861,-0.963555557444,-4.21711233813,0,0.000458549623772,0.00052885168533,0.00132759715315,131548.791787,131854.532542,132119.742673,131737.195882,266.102107485,396.601900231,545.668546222,308.891673109,546.622929624,309.761550583,72.6725493324,30.6604344466,3.37379805413e-05,5.65916031113e-05,0,15.8637900514,25.5696695336,64.1887606443,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.1069013951,0.963552345493,-1.18621335041,-6.56057781131,0,0.000513864755459,7.47520708986e-05,0.000940359087996,113267.824989,113439.325133,113802.31051,113421.607553,261.177438698,385.584101464,544.48320395,309.331748135,545.546148002,311.489046014,80.9930521944,73.3066736649,2.85761440534e-05,4.77118580333e-05,0,18.2630461105,3.66671399652,46.126185509,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.125000000,0.078025742561,0.853505895739,-0.96127905784,-4.2316757176,0,0.000461463038404,0.000521344720288,0.00132510849316,131860.54977,132163.577926,132429.853447,132048.117015,266.205149953,396.855467021,545.662376284,308.864156339,546.622813734,309.761807961,73.1332985778,31.6358762999,3.3817551498e-05,5.67302079164e-05,0,15.9647011997,25.2084552843,64.0728066653,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.106489515465,0.961274367086,-1.18621335041,-6.56057781131,0,0.000516638013086,7.51000088341e-05,0.000945446154874,113622.125653,113794.033674,114157.842104,113776.2626,261.357522872,385.913418561,544.477300928,309.320594392,545.546021544,311.489408671,81.4329425545,73.6972023674,2.86657305575e-05,4.78627758391e-05,0,18.3617429099,3.68388269202,46.376996224,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.250000000,0.0776913468279,0.852040510605,-0.959007599862,-4.24619629247,0,0.000464379713067,0.000513850983317,0.00132263888346,132172.860296,132473.183581,132740.523834,132359.593784,266.308475252,397.109368086,545.656199735,308.836628598,546.622698001,309.76206579,73.5945620568,32.611659808,3.3897266289e-05,5.68690605491e-05,0,16.0657257002,24.8478676387,63.9577714545,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.106077635829,0.95899638868,-1.18621335041,-6.56057781131,0,0.000519412260656,7.54480412789e-05,0.000950535046643,113976.514632,114148.830618,114513.462277,114131.006042,261.537632519,386.242782655,544.471395848,309.30943638,545.545895111,311.48977136,81.8729913115,74.0878764059,2.87553395043e-05,4.80137320048e-05,0,18.4604750072,3.70105610718,46.6278976013,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.375000000,0.0773598434509,0.850556715877,-0.956802579583,-4.26015279556,0,0.000467339347863,0.000506531563664,0.0013204203151,132492.452131,132790.172389,133058.568714,132678.392643,266.415527657,397.367674164,545.649936063,308.808956286,546.622584337,309.762329562,74.0626020189,33.5919455859,3.39788765041e-05,5.70111790124e-05,0,16.1682439364,24.4955372719,63.8548436173,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.105665756194,0.956718410273,-1.18621335041,-6.56057781131,0,0.000522236986042,7.58008928191e-05,0.000955716990732,114335.406887,114508.135276,114873.599138,114490.256739,261.719041023,386.574543185,544.465385868,309.298060702,545.545769927,311.49013563,82.3211168224,74.4859612174,2.88460928176e-05,4.81666441713e-05,0,18.5610069587,3.7184701806,46.883421908,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.500000000,0.077028340074,0.849072921148,-0.954597559305,-4.27410929865,0,0.00047029898266,0.000499212144011,0.00131820174674,132812.043967,133107.161198,133376.613594,132997.191502,266.522580062,397.625980241,545.643672391,308.781283975,546.622470672,309.762593333,74.5306419809,34.5722313638,3.40604867191e-05,5.71532974757e-05,0,16.2707621726,24.1432069051,63.7519157801,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.105253876558,0.954440431867,-1.18621335041,-6.56057781131,0,0.000525061711428,7.61537443593e-05,0.00096089893482,114694.299142,114867.439935,115233.736,114849.507437,261.900449526,386.906303715,544.459375887,309.286685024,545.545644742,311.490499899,82.7692423334,74.8840460288,2.89368461309e-05,4.83195563379e-05,0,18.6615389103,3.73588425403,47.1389462147,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.625000000,0.0766968366971,0.847589126419,-0.952392539026,-4.28806580174,0,0.000473258617456,0.000491892724358,0.00131598317839,133131.635802,133424.150006,133694.658474,133315.990361,266.629632467,397.884286319,545.637408719,308.753611663,546.622357007,309.762857105,74.998681943,35.5525171417,3.41420969342e-05,5.7295415939e-05,0,16.3732804089,23.7908765383,63.6489879429,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.104841996923,0.95216245346,-1.18621335041,-6.56057781131,0,0.000527919004798,7.650959809e-05,0.000966141002621,115056.081479,115229.637509,115596.771521,115211.650779,262.082690029,387.239594049,544.45329826,309.275168532,545.54552036,311.490865185,83.2225757633,75.286924265,2.90283339621e-05,4.84737245161e-05,0,18.7632321857,3.75344839025,47.397458253,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.750000000,0.0763655459417,0.846103994598,-0.950192362446,-4.30197883324,0,0.000476221505482,0.000484586542758,0.00131378367202,133451.789106,133741.707877,134013.271704,133635.353716,266.736965389,398.142926394,545.631138456,308.7259289,546.622243501,309.76312133,75.467234743,36.5331268681,3.42238532453e-05,5.7437786269e-05,0,16.475911782,23.4391736268,63.5469800812,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.104430117287,0.949884475052,-1.18621335041,-6.56057781131,0,0.000530796426548,7.68673073006e-05,0.0009714202294,115419.650008,115593.623026,115961.598535,115575.581897,262.265444743,387.573829865,544.447178826,309.26356501,545.545396473,311.491231098,83.6791279058,75.6927650389,2.91202757562e-05,4.86286689624e-05,0,18.865643208,3.77110527155,47.6578168348,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
2.875000000,0.0760370570776,0.84460124279,-0.948056015317,-4.31531900336,0,0.000479227264015,0.000477454810017,0.00131183536137,133779.341345,134066.76477,134339.374565,133962.155918,266.847994915,398.405967841,545.624781338,308.69810842,546.622132097,309.763391526,75.9425456362,37.5180055341,3.43075347858e-05,5.75834756554e-05,0,16.5800340539,23.0957392179,63.4570955026,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.104018237651,0.947606496645,-1.18621335041,-6.56057781131,0,0.000533685515,7.72261076677e-05,0.000976720956477,115784.251295,115958.642298,116327.461329,115940.546669,262.448496244,387.908609432,544.441035089,309.25191076,545.545272873,311.491597374,84.1375509093,76.1003323396,2.92124800535e-05,4.87840624862e-05,0,18.9684702762,3.78881669789,47.9192441823,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
3.000000000,0.0757085682136,0.843098490982,-0.945919668187,-4.32865917347,0,0.000482233022548,0.000470323077276,0.00130988705072,134106.893584,134391.821662,134665.477425,134288.95812,266.959024442,398.669009288,545.618424221,308.670287939,546.622020692,309.763661722,76.4178565294,38.5028842,3.43912163264e-05,5.77291650418e-05,0,16.6841563258,22.752304809,63.3672109241,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.103606358016,0.945328518239,-1.18621335041,-6.56057781131,0,0.000536616743087,7.75888492467e-05,0.000982099341724,116152.582857,116327.395449,116697.06531,116309.244956,262.632619728,388.245352998,544.434803571,309.240073279,545.545150309,311.491964962,84.6027313839,76.5141357824,2.93056325013e-05,4.89410780596e-05,0,19.0728000845,3.8067251386,48.1845318666,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
3.125000000,0.0753800793495,0.841595739175,-0.943783321058,-4.34199934358,0,0.000485238781082,0.000463191344534,0.00130793874007,134434.445823,134716.878554,134991.580285,134615.760322,267.070053968,398.932050735,545.612067103,308.642467458,546.621909287,309.763931919,76.8931674225,39.487762866,3.4474897867e-05,5.78748544282e-05,0,16.7882785977,22.4088704,63.2773263455,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.10319447838,0.943050539832,-1.18621335041,-6.56057781131,0,0.000539547971174,7.79515908257e-05,0.000987477726971,116520.91442,116696.148599,117066.669292,116677.943243,262.816743211,388.582096564,544.428572053,309.228235797,545.545027744,311.492332551,85.0679118584,76.9279392253,2.93987849492e-05,4.9098093633e-05,0,19.1771298927,3.82463357931,48.4498195509,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
3.250000000,0.0750517965176,0.840091711087,-0.94165161879,-4.35529542211,0,0.000488247780314,0.000456072868224,0.00130600948587,134762.568431,135042.513276,135318.260207,134943.135853,267.18136159,399.195425712,545.605703425,308.614637034,546.621798045,309.76420257,77.3689889425,40.4729482892,3.45587277587e-05,5.80207997155e-05,0,16.892513593,22.0660647189,63.1883621281,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.102782598745,0.940772561426,-1.18621335041,-6.56057781131,0,0.000542513919603,7.83174870558e-05,0.000992920198808,116892.297942,117067.956675,117439.334225,117049.696175,263.00174252,388.920439758,544.422268283,309.216247163,545.544906027,311.492701213,85.5386538799,77.3468862948,2.94927132529e-05,4.92564370018e-05,0,19.2826979191,3.84269983627,48.7182935293,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
3.375000000,0.0747262287435,0.8385708644,-0.939581125737,-4.36801046902,0,0.00049129948494,0.000449129082955,0.00130433135435,135098.207272,135375.762541,135652.544536,135278.066618,267.296333925,399.463195892,545.599253301,308.586675576,546.621688935,309.764479221,77.8515394169,41.4621761082,3.46445125972e-05,5.81701172223e-05,0,16.9982340384,21.7315443081,63.1115262769,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.102370719109,0.938494583019,-1.18621335041,-6.56057781131,0,0.000545503091457,7.86854845038e-05,0.000998405535888,117265.718408,117441.803668,117814.042088,117423.48784,263.187325946,389.259847937,544.415916158,309.204157235,545.544784876,311.493070593,86.0131178441,77.769280016,2.95871594119e-05,4.94156668143e-05,0,19.3890941788,3.86087123408,48.9888989923,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
3.500000000,0.0744006609693,0.837050017713,-0.937510632684,-4.38072551593,0,0.000494351189565,0.000442185297686,0.00130265322282,135433.846113,135709.011806,135986.828865,135612.997384,267.411306259,399.730966072,545.592803177,308.558714117,546.621579826,309.764755872,78.3340898912,42.4514039273,3.47302974356e-05,5.83194347292e-05,0,17.1039544839,21.3970238972,63.0346904256,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.101958839474,0.936216604613,-1.18621335041,-6.56057781131,0,0.000548513354697,7.90553877841e-05,0.00100392980063,117640.985229,117817.498801,118190.601722,117799.127477,263.373438515,389.600219437,544.409520097,309.191975169,545.544664237,311.493440623,86.4909635324,78.1948086094,2.96820749977e-05,4.95757003178e-05,0,19.4962426546,3.87913801038,49.2614403613,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
3.625000000,0.0740750931952,0.835529171026,-0.93544013963,-4.39344056285,0,0.000497402894191,0.000435241512417,0.0013009750913,135769.484954,136042.26107,136321.113194,135947.928149,267.526278594,399.998736252,545.586353053,308.530752658,546.621470717,309.765032522,78.8166403656,43.4406317463,3.48160822741e-05,5.8468752236e-05,0,17.2096749294,21.0625034864,62.9578545744,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall,0.101546959838,0.933938626205,-1.18621335041,-6.56057781131,0,0.000551548734389,7.94275655831e-05,0.00100950041541,118018.446024,118195.390029,118569.361759,118176.963007,263.560179477,389.941733196,544.403071691,309.179683216,545.544544208,311.493811427,86.9728380249,78.624075739,2.9777548424e-05,4.9736689058e-05,0,19.6042869219,3.8975186257,49.5362870239,stagnant_radial_screening,hausen_constant_wall,hausen_constant_wall,hausen_constant_wall
