motor_time_fraction,motor_angle_deg,source_small,source_large,fit_small,fit_large,source_dsmall_dt,source_dlarge_dt,fit_dsmall_dt,fit_dlarge_dt,source_ddsmall_dt2,source_ddlarge_dt2,fit_ddsmall_dt2,fit_ddlarge_dt2
2.640625000000000333e-01,9.506250000000001421e+01,6.406764790525766307e-01,5.053182726853484574e-01,6.357770343681947711e-01,5.068309994962804099e-01,1.102373471118236470e+00,-1.469871081480550457e+00,1.484881934077446175e+00,-1.512311908877199240e+00,1.908927868530295058e+01,-2.093776032869888670e+00,3.425408408809857974e+00,-5.203421752200732442e+00
2.642361111111111160e-01,9.512500000000000000e+01,6.408681521559514982e-01,5.050630548945298504e-01,6.360348781910682980e-01,5.065683669221764385e-01,1.105707228640519846e+00,-1.470239510995764665e+00,1.485480046653720576e+00,-1.513215375368762494e+00,1.931560797142719110e+01,-2.150531982400051501e+00,3.464849190567765191e+00,-5.204478170620389754e+00
2.644097222222222543e-01,9.518750000000001421e+01,6.410604074475487746e-01,5.048077722849184656e-01,6.362928264473407536e-01,5.063055774813576271e-01,1.109080279441644112e+00,-1.470617793974438925e+00,1.486085006945115694e+00,-1.514119007510916548e+00,1.954193725755142452e+01,-2.207287931930215663e+00,3.504293982246525552e+00,-5.205329955951565779e+00
2.645833333333333370e-01,9.525000000000000000e+01,6.412532517491187356e-01,5.045524231458429210e-01,6.365508803259081194e-01,5.060426311481518447e-01,1.112492623521615043e+00,-1.471005930416573904e+00,1.486696815593237408e+00,-1.515022769729660990e+00,1.976826654367602387e+01,-2.264043881460471752e+00,3.543742155307803454e+00,-5.205976561895564458e+00
2.647569444444444753e-01,9.531250000000001421e+01,6.414466918824105468e-01,5.042970057666334993e-01,6.368090410157697390e-01,5.057795279030712354e-01,1.115944260880421535e+00,-1.471403920322168268e+00,1.487315473130572885e+00,-1.515926626356153051e+00,1.999459582980025729e+01,-2.320799830990636359e+00,3.583193081213424058e+00,-5.206417442153689734e+00
2.649305555555555580e-01,9.537500000000000000e+01,6.416407346691742619e-01,5.040415184366189294e-01,6.370673097060066681e-01,5.055162677328286502e-01,1.119435191518071582e+00,-1.471811763691222907e+00,1.487940979980482581e+00,-1.516830541626705831e+00,2.022092511592468256e+01,-2.377555780520799189e+00,3.622646131424972271e+00,-5.206652050427241996e+00
2.651041666666666963e-01,9.543750000000001421e+01,6.418353869311597126e-01,5.037859594451280509e-01,6.373256875857646886e-01,5.052528506303542999e-01,1.122965415434563186e+00,-1.472229460523738043e+00,1.488573336457211127e+00,-1.517734479682789628e+00,2.044725440204910072e+01,-2.434311730051055722e+00,3.662100677404273696e+00,-5.206679840417520744e+00
2.652777777777777790e-01,9.550000000000000000e+01,6.420306554901167306e-01,5.035303270814911469e-01,6.375841758442344354e-01,5.049892765948118534e-01,1.126534932629895236e+00,-1.472657010819713008e+00,1.489212542765879332e+00,-1.518638404571029943e+00,2.067358368817351888e+01,-2.491067679581219885e+00,3.701556090612992733e+00,-5.206500265825835250e+00
2.654513888888889173e-01,9.556250000000001421e+01,6.422265471677951476e-01,5.032746196350365020e-01,6.378427756706330776e-01,5.047255456316150912e-01,1.130143743104068621e+00,-1.473094414579148692e+00,1.489858599002487072e+00,-1.519542280243210586e+00,2.089991297429794059e+01,-2.547823629111475974e+00,3.741011742512852400e+00,-5.206112780353483238e+00
2.656250000000000000e-01,9.562500000000000000e+01,6.424230687859445732e-01,5.030188353950941771e-01,6.381014882541843347e-01,5.044616577524446699e-01,1.133791846857083119e+00,-1.473541671802043318e+00,1.490511505153913507e+00,-1.520446070556269902e+00,2.112624226042235520e+01,-2.604579578641640136e+00,3.780467004565602807e+00,-5.205516837701768651e+00
2.657986111111111382e-01,9.568750000000001421e+01,6.426202271663149501e-01,5.027629726509924568e-01,6.383603147841007130e-01,5.041976129752641089e-01,1.137479243888938507e+00,-1.473998782488399550e+00,1.491171261097916201e+00,-1.521349739272303880e+00,2.135257154654677691e+01,-2.661335528171941966e+00,3.819921248232928335e+00,-5.204711891571994542e+00
2.659722222222222210e-01,9.575000000000000000e+01,6.428180291306561100e-01,5.025070296920621793e-01,6.386192564495634105e-01,5.039334113243366664e-01,1.141205934199635008e+00,-1.474465746638214281e+00,1.491837866603130447e+00,-1.522253250058564600e+00,2.157890083267119508e+01,-2.718091477702059500e+00,3.859373844976551560e+00,-5.203697395665460412e+00
2.661458333333333592e-01,9.581250000000001421e+01,6.430164815007174406e-01,5.022510048076309630e-01,6.388783144397049973e-01,5.036690528302412151e-01,1.144971917789169513e+00,-1.474942564251489951e+00,1.492511321329073271e+00,-1.523156566487461117e+00,2.180523011879543205e+01,-2.774847427232269403e+00,3.898824166258233692e+00,-5.202472803683472868e+00
2.663194444444444420e-01,9.587500000000000000e+01,6.432155910982495506e-01,5.019948962870286469e-01,6.391374899435884327e-01,5.034045375298894509e-01,1.148777194657551126e+00,-1.475429235328225896e+00,1.493191624826137209e+00,-1.524059652036557910e+00,2.203155940492003850e+01,-2.831603376762525048e+00,3.938271583539622700e+00,-5.201037569327332299e+00
2.664930555555555802e-01,9.593750000000001421e+01,6.434153647450012725e-01,5.017387024195850698e-01,6.393967841501895233e-01,5.031398654665417691e-01,1.152621764804767857e+00,-1.475925759868421450e+00,1.493878776535595199e+00,-1.524962470088577327e+00,2.225788869104427192e+01,-2.888359326292689211e+00,3.977715468282485567e+00,-5.199391146298341759e+00
2.666666666666666630e-01,9.600000000000000000e+01,6.436158092627229932e-01,5.014824214946288494e-01,6.396561982483778275e-01,5.028750366898242508e-01,1.156505628230825256e+00,-1.476432137872076833e+00,1.494572775789599239e+00,-1.525864983931397134e+00,2.248421797716850534e+01,-2.945115275822853818e+00,4.017155191948535986e+00,-5.197532988297801637e+00
2.668402777777778012e-01,9.606250000000001421e+01,6.438169314731646553e-01,5.012260518014890476e-01,6.399157334268971153e-01,5.026100512557446498e-01,1.160428784935730206e+00,-1.476948369339193379e+00,1.495273621811178177e+00,-1.526767156758051858e+00,2.271054726329310824e+01,-3.001871225353109907e+00,4.056590125999470331e+00,-5.195462549027017651e+00
2.670138888888888840e-01,9.612500000000000000e+01,6.440187381980757575e-01,5.009695916294958362e-01,6.401753908743472721e-01,5.023449092267089355e-01,1.164391234919469831e+00,-1.477474454269769311e+00,1.495981313714242367e+00,-1.527668951666732333e+00,2.293687654941734522e+01,-3.058627174883273181e+00,4.096019641897027164e+00,-5.193179282187289303e+00
2.671875000000000222e-01,9.618750000000001421e+01,6.442212362592061314e-01,5.007130392679778330e-01,6.404351717791643139e-01,5.020796106715380569e-01,1.168392978182053676e+00,-1.478010392663805073e+00,1.496695850503579228e+00,-1.528570331660786596e+00,2.316320583554176338e+01,-3.115383124413437343e+00,4.135443111102937053e+00,-5.190682641479923198e+00
2.673611111111111049e-01,9.625000000000000000e+01,6.444244324783054978e-01,5.004563930062638777e-01,6.406950773296022916e-01,5.018141556654842628e-01,1.172434014723478635e+00,-1.478556184521301775e+00,1.497417231074854804e+00,-1.529471259648717885e+00,2.338953512166618509e+01,-3.172139073943693433e+00,4.174859905078858624e+00,-5.187972080606217951e+00
2.675347222222222432e-01,9.631250000000001421e+01,6.446283336771240213e-01,5.001996511336842532e-01,6.409551087137144165e-01,5.015485442902474222e-01,1.176514344543744484e+00,-1.479111829842257642e+00,1.498145454214615757e+00,-1.530371698444187745e+00,2.361586440779060325e+01,-3.228895023473857595e+00,4.214269395286620146e+00,-5.185047053267478390e+00
2.677083333333333259e-01,9.637500000000000000e+01,6.448329466774109786e-01,4.999428119395673553e-01,6.412152671193325215e-01,5.012827766339915669e-01,1.180633967642848114e+00,-1.479677328626674671e+00,1.498880518600284040e+00,-1.531271610766012037e+00,2.384219369391483667e+01,-3.285650973004067055e+00,4.253670953187810078e+00,-5.181907013165004017e+00
2.678819444444444642e-01,9.643750000000000000e+01,6.450382783009166454e-01,4.996858737132430228e-01,6.414755537340509628e-01,5.010168527913614334e-01,1.184792884020799519e+00,-1.480252680874551086e+00,1.499622422800164001e+00,-1.532170959238164931e+00,2.406852298003943957e+01,-3.342406922534277403e+00,4.293063950244246030e+00,-5.178551414000100550e+00
2.680555555555555469e-01,9.650000000000000000e+01,6.452443353693902983e-01,4.994288347440402065e-01,6.417359697452051925e-01,5.007507728634990052e-01,1.188991093677585154e+00,-1.480837886585887775e+00,1.500371165273437279e+00,-1.533069706389776021e+00,2.429485226616367655e+01,-3.399162872064487750e+00,4.332447757917599063e+00,-5.174979709474069267e+00
2.682291666666666852e-01,9.656250000000000000e+01,6.454511247045824351e-01,4.991716933212880791e-01,6.419965163398534402e-01,5.004845369580596115e-01,1.193228596613218562e+00,-1.481432945760684960e+00,1.501126744370163246e+00,-1.533967814655131656e+00,2.452118155228827945e+01,-3.455918821594697654e+00,4.371821747669585534e+00,-5.171191353288213222e+00
2.684027777777777679e-01,9.662500000000000000e+01,6.456586531282421104e-01,4.989144477343162576e-01,6.422571947047586161e-01,5.002181451892289132e-01,1.197505392827686643e+00,-1.482037858398941532e+00,1.501889158331281671e+00,-1.534865246373674497e+00,2.474751083841251997e+01,-3.512674771124906670e+00,4.411185290961951111e+00,-5.167185799143833691e+00
2.685763888888889062e-01,9.668750000000000000e+01,6.458669274621197109e-01,4.986570962724536926e-01,6.425180060263689930e-01,4.999515976777387793e-01,1.201821482321002055e+00,-1.482652624500658822e+00,1.502658405288610943e+00,-1.535761963790004847e+00,2.497384012453711932e+01,-3.569430720655118350e+00,4.450537759256417480e+00,-5.162962500742233729e+00
2.687499999999999889e-01,9.675000000000000000e+01,6.460759545279647353e-01,4.983996372250297791e-01,6.427789514907977786e-01,4.996848945508844952e-01,1.206176865093151696e+00,-1.483277244065836387e+00,1.503434483264846522e+00,-1.536657929053877103e+00,2.520016941066135274e+01,-3.626186670185327365e+00,4.489878524014654815e+00,-5.158520911784716390e+00
2.689236111111111271e-01,9.681250000000000000e+01,6.462857411475266822e-01,4.981420688813740782e-01,6.430400322838067950e-01,4.994180359425404170e-01,1.210571541144142449e+00,-1.483911717094472671e+00,1.504217390173565594e+00,-1.537553104220204414e+00,2.542649869678558971e+01,-3.682942619715491528e+00,4.529206956698463848e+00,-5.153860485972585614e+00
2.690972222222222099e-01,9.687500000000000000e+01,6.464962941425563825e-01,4.978843895308149858e-01,6.433012495907852735e-01,4.991510219931769576e-01,1.215005510473981198e+00,-1.484556043586570562e+00,1.505007123819220638e+00,-1.538447451249055575e+00,2.565282798291018906e+01,-3.739698569245747617e+00,4.568522428769461463e+00,-5.148980677007139128e+00
2.692708333333333481e-01,9.693750000000000000e+01,6.467076203348024466e-01,4.976265974626828958e-01,6.435626045967322018e-01,4.988838528498769076e-01,1.219478773082654177e+00,-1.485210223542127839e+00,1.505803681897145641e+00,-1.539340932005655249e+00,2.587915726903442248e+01,-3.796454518775910891e+00,4.607824311689434182e+00,-5.143880938589683538e+00
2.694444444444444309e-01,9.700000000000000000e+01,6.469197265460153723e-01,4.973686909663063704e-01,6.438240984862370064e-01,4.986165286663519769e-01,1.223991328970171599e+00,-1.485874256961144946e+00,1.506607061993552321e+00,-1.540233508260385742e+00,2.610548655515884420e+01,-3.853210468306075054e+00,4.647111976920100140e+00,-5.138560724421519232e+00
2.696180555555555691e-01,9.706250000000000000e+01,6.471326195979448803e-01,4.971106683310143604e-01,6.440857324434601239e-01,4.983490496029591155e-01,1.228543178136530134e+00,-1.486548143843623215e+00,1.507417261585530133e+00,-1.541125141688785227e+00,2.633181584128326591e+01,-3.909966417836331587e+00,4.686384795923118851e+00,-5.133019488203950154e+00
2.697916666666666519e-01,9.712500000000000000e+01,6.473463063123404693e-01,4.968525278461369266e-01,6.443475076521152367e-01,4.980814158267171665e-01,1.233134320581729337e+00,-1.487231884189560427e+00,1.508234278041050480e+00,-1.542015793871547746e+00,2.655814512740768407e+01,-3.966722367366494417e+00,4.725642140160295490e+00,-5.127256683638279355e+00
2.699652777777777901e-01,9.718750000000000000e+01,6.475607935109519708e-01,4.965942678010029088e-01,6.446094252954492898e-01,4.978136275113229647e-01,1.237764756305762326e+00,-1.487925477998958135e+00,1.509058108618959615e+00,-1.542905426294524540e+00,2.678447441353173986e+01,-4.023478316896705209e+00,4.764883381093290460e+00,-5.121271764425808115e+00
2.701388888888888729e-01,9.725000000000000000e+01,6.477760880155302159e-01,4.963358864849415353e-01,6.448714865562235055e-01,4.975456848371684337e-01,1.242434485308651748e+00,-1.488628925271816561e+00,1.509888750468985075e+00,-1.543794000348723827e+00,2.701080369965652750e+01,-4.080234266426915113e+00,4.804107890183822782e+00,-5.115064184267837710e+00
2.703125000000000111e-01,9.731250000000000000e+01,6.479921966478232598e-01,4.960773821872820899e-01,6.451336926166953978e-01,4.972775879913563513e-01,1.247143507590366740e+00,-1.489342226008134595e+00,1.510726200631733018e+00,-1.544681477330309693e+00,2.723713298578057262e+01,-4.136990215957124128e+00,4.843315038893663882e+00,-5.108633396865672971e+00
2.704861111111110938e-01,9.737500000000000000e+01,6.482091262295820444e-01,4.958187531973540785e-01,6.453960446585984556e-01,4.970093371677174465e-01,1.251891823150930172e+00,-1.490065380207912238e+00,1.511570456038686894e+00,-1.545567818440602093e+00,2.746346227190499789e+01,-4.193746165487288735e+00,4.882504198684447516e+00,-5.101978855920616063e+00
2.706597222222222321e-01,9.743750000000000000e+01,6.484268835825560684e-01,4.955599978044862297e-01,6.456585438631249341e-01,4.967409325668261655e-01,1.256679431990334939e+00,-1.490798387871151265e+00,1.512421513512210325e+00,-1.546452984786078400e+00,2.768979155802941250e+01,-4.250502115017543936e+00,4.921674741017980637e+00,-5.095100015133968263e+00
2.708333333333333703e-01,9.750000000000001421e+01,6.486454755284954965e-01,4.953011142980083825e-01,6.459211914109049824e-01,4.964723743960178792e-01,1.261506334108589034e+00,-1.491541248997849678e+00,1.513279369765545335e+00,-1.547336937378372079e+00,2.791612084415420014e+01,-4.307258064547754728e+00,4.960826037355912099e+00,-5.087996328207030849e+00
2.710069444444444531e-01,9.756250000000000000e+01,6.488649088891496053e-01,4.950421009672494321e-01,6.461839884819894353e-01,4.962036628694050933e-01,1.266372529505671585e+00,-1.492293963588008143e+00,1.514144021402812124e+00,-1.548219637134272686e+00,2.814245013027843711e+01,-4.364014014077965520e+00,4.999957459159982243e+00,-5.080667248841110428e+00
2.711805555555555913e-01,9.762500000000001421e+01,6.490851904862680044e-01,4.947829561015391064e-01,6.464469362558298293e-01,4.959347982078932127e-01,1.271278018181595693e+00,-1.493056531641626217e+00,1.515015464919011512e+00,-1.549101044875727862e+00,2.836877941640267053e+01,-4.420769963608128350e+00,5.039068377891952721e+00,-5.073112230737506501e+00
2.713541666666666741e-01,9.768750000000000000e+01,6.493063271416015247e-01,4.945236779902057456e-01,6.467100359112594177e-01,4.956657806391984167e-01,1.276222800136368241e+00,-1.493828953158705675e+00,1.515893696700019611e+00,-1.549981121329839562e+00,2.859510870252727344e+01,-4.477525913138384439e+00,5.078158165013464398e+00,-5.065330727597523008e+00
2.715277777777778123e-01,9.775000000000001421e+01,6.495283256768987767e-01,4.942642649225797435e-01,6.469732886264746297e-01,4.953966103978627578e-01,1.281206875369974130e+00,-1.494611228139244075e+00,1.516778713022595149e+00,-1.550859827128867385e+00,2.882143798865151041e+01,-4.534281862668549046e+00,5.117226191986287809e+00,-5.057322193122461229e+00
2.717013888888888951e-01,9.781250000000000000e+01,6.497511929139102582e-01,4.940047151879898291e-01,6.472366955790168630e-01,4.951272877252714810e-01,1.286230243882425350e+00,-1.495403356583242749e+00,1.517670510054373478e+00,-1.551737122810227021e+00,2.904776727477593568e+01,-4.591037812198712764e+00,5.156271830272142864e+00,-5.049086081013623328e+00
2.718750000000000333e-01,9.787500000000001421e+01,6.499749356743858009e-01,4.937450270757646753e-01,6.475002579457511676e-01,4.948578128696689005e-01,1.291292905673717462e+00,-1.496205338490702363e+00,1.518569083853868573e+00,-1.552612968816491801e+00,2.927409656090034673e+01,-4.647793761728968853e+00,5.195294451332711283e+00,-5.040621844972314136e+00
2.720486111111111160e-01,9.793750000000000000e+01,6.501995607800747923e-01,4.934851988752346763e-01,6.477639769028502581e-01,4.945881860861757184e-01,1.296394860743850685e+00,-1.497017173861620698e+00,1.519474430370474805e+00,-1.553487325495389371e+00,2.950042584702476489e+01,-4.704549711259132572e+00,5.234293426629744062e+00,-5.031928938699834930e+00
2.722222222222222543e-01,9.800000000000001421e+01,6.504250750527268421e-01,4.932252288757282832e-01,6.480278536257736421e-01,4.943184076368042357e-01,1.301536109092816140e+00,-1.497838862696000195e+00,1.520386545444463833e+00,-1.554360153099805908e+00,2.972675513314881712e+01,-4.761305660789343364e+00,5.273268127624966439e+00,-5.023006815897485211e+00
2.723958333333333370e-01,9.806250000000000000e+01,6.506514853140931143e-01,4.929651153665748908e-01,6.482918892892483020e-01,4.940484777904763369e-01,1.306716650720640027e+00,-1.498670404993839522e+00,1.521305424806985274e+00,-1.555231411787782569e+00,2.995308441927360477e+01,-4.818061610319552379e+00,5.312217925780036154e+00,-5.013854930266573362e+00
2.725694444444444753e-01,9.812500000000001421e+01,6.508787983859215531e-01,4.927048566371039495e-01,6.485560850672524857e-01,4.937783968230382570e-01,1.311936485627287707e+00,-1.499511800755138902e+00,1.522231064080071583e+00,-1.556101061622518378e+00,3.017941370539766055e+01,-4.874817559849762283e+00,5.351142192556794797e+00,-5.004472735508397108e+00
2.727430555555555580e-01,9.818750000000000000e+01,6.511070210899633226e-01,4.924444509766447431e-01,6.488204421329929472e-01,4.935081650172787882e-01,1.317195613812784938e+00,-1.500363049979897889e+00,1.523163458776628287e+00,-1.556969062572367557e+00,3.040574299152207516e+01,-4.931573509379926890e+00,5.390040299416813951e+00,-4.994859685324261278e+00
2.729166666666666963e-01,9.825000000000001421e+01,6.513361602479676993e-01,4.921838966745261112e-01,6.490849616588896254e-01,4.932377826629441575e-01,1.322494035277123281e+00,-1.501224152668118483e+00,1.524102604300444419e+00,-1.557835374510841309e+00,3.063207227764650042e+01,-4.988329458910182090e+00,5.428911617821913893e+00,-4.985015233415465374e+00
2.730902777777777790e-01,9.831250000000000000e+01,6.515662226816844038e-01,4.919231920200780594e-01,6.493496448165536616e-01,4.929672500567557902e-01,1.327831750020302515e+00,-1.502095108819797575e+00,1.525048495946185190e+00,-1.558699957216607590e+00,3.085840156377091859e+01,-5.045085408440346697e+00,5.467755519233770123e+00,-4.974938833483316891e+00
2.732638888888889173e-01,9.837500000000001421e+01,6.517972152128634900e-01,4.916623353026289833e-01,6.496144927767707467e-01,4.926965675024259639e-01,1.333208758042323083e+00,-1.502975918434938274e+00,1.526001128899394876e+00,-1.559562770373490670e+00,3.108473084989533319e+01,-5.101841357970601898e+00,5.506571375114100775e+00,-4.964629939229113553e+00
2.734375000000000000e-01,9.843750000000000000e+01,6.520291446632546783e-01,4.914013248115088883e-01,6.498795067094811362e-01,4.924257353106745727e-01,1.338625059343184320e+00,-1.503866581513537692e+00,1.526960498236498598e+00,-1.560423773570470463e+00,3.131106013601975491e+01,-5.158597307500766505e+00,5.545358556924662174e+00,-4.954088004354161967e+00
2.736111111111111382e-01,9.850000000000001421e+01,6.522620178546078007e-01,4.911401588360463921e-01,6.501446877837600002e-01,4.921547537992454480e-01,1.344080653922886670e+00,-1.504767098055598717e+00,1.527926598924796764e+00,-1.561282926301685414e+00,3.153738942214417307e+01,-5.215353257031022594e+00,5.584116436127132488e+00,-4.943312482559761634e+00
2.737847222222222210e-01,9.856250000000000000e+01,6.524958416086724666e-01,4.908788356655714447e-01,6.504100371678004366e-01,4.918836232929231222e-01,1.349575541781430355e+00,-1.505677468061118018e+00,1.528899425822471292e+00,-1.562140187966427840e+00,3.176371870826859833e+01,-5.272109206561187200e+00,5.622844384183223632e+00,-4.932302827547218271e+00
2.739583333333333592e-01,9.862500000000001421e+01,6.527306227471982858e-01,4.906173535894130522e-01,6.506755560288931539e-01,4.916123441235487057e-01,1.355109722918810711e+00,-1.506597691530097594e+00,1.529878973678582499e+00,-1.562995517869148587e+00,3.199004799439282820e+01,-5.328865156091350030e+00,5.661541772554725682e+00,-4.921058493017827828e+00
2.741319444444444420e-01,9.868750000000000000e+01,6.529663680919359781e-01,4.903557108968998879e-01,6.509412455334067094e-01,4.913409166300373165e-01,1.360683197335040617e+00,-1.507527768462538997e+00,1.530865237133067991e+00,-1.563848875219453927e+00,3.221637728051743466e+01,-5.385621105621606119e+00,5.700207972703259962e+00,-4.909578932672900464e+00
2.743055555555555802e-01,9.875000000000001421e+01,6.532030844646341539e-01,4.900939058773621237e-01,6.512071068467708557e-01,4.910693411583935131e-01,1.366295965030102977e+00,-1.508467698858438899e+00,1.531858210716745106e+00,-1.564700219132107106e+00,3.244270656664166808e+01,-5.442377055151770726e+00,5.738842356090603225e+00,-4.897863600213732127e+00
2.744791666666666630e-01,9.881250000000000000e+01,6.534407786870430890e-01,4.898319368201285440e-01,6.514731411334562239e-01,4.907976180617283912e-01,1.371948026004005783e+00,-1.509417482717798853e+00,1.532857888851311357e+00,-1.565549508627027686e+00,3.266903585276590150e+01,-5.499133004681935333e+00,5.777444294178482487e+00,-4.885911949341633864e+00
2.746527777777778012e-01,9.887500000000001421e+01,6.536794575809131702e-01,4.895698020145282103e-01,6.517393495569546724e-01,4.905257477002759048e-01,1.377639380256759249e+00,-1.510377120040620413e+00,1.533864265849339326e+00,-1.566396702629291093e+00,3.289536513889051150e+01,-5.555888954212190534e+00,5.816013158428541274e+00,-4.873723433757898071e+00
2.748263888888888840e-01,9.893750000000000000e+01,6.539191279679935631e-01,4.893074997498908507e-01,6.520057332797620786e-01,4.902537304414091857e-01,1.383370027788344503e+00,-1.511346610826900250e+00,1.534877335914285323e+00,-1.567241759969130177e+00,3.312169442501473782e+01,-5.612644903742353364e+00,5.854548320302606079e+00,-4.861297507163834908e+00
2.750000000000000222e-01,9.900000000000001421e+01,6.541597966700340994e-01,4.890450283155455824e-01,6.522722934633581326e-01,4.899815666596571972e-01,1.389139968598775310e+00,-1.512325955076640582e+00,1.535897093140479841e+00,-1.568084639381934098e+00,3.334802371113916308e+01,-5.669400853272517971e+00,5.893049151262323093e+00,-4.848633623260740322e+00
2.751736111111111049e-01,9.906250000000000000e+01,6.544014705087847217e-01,4.887823860008210231e-01,6.525390312681875749e-01,4.897092567367211657e-01,1.394949202688046785e+00,-1.513315152789842521e+00,1.536923531513134211e+00,-1.568925299508248328e+00,3.357435299726358124e+01,-5.726156802802774060e+00,5.931515022769414003e+00,-4.835731235749924473e+00
2.753472222222222432e-01,9.912500000000001421e+01,6.546441563059952617e-01,4.885195710950476777e-01,6.528059478536419880e-01,4.894368010614910114e-01,1.400797730056159818e+00,-1.514314203966502959e+00,1.537956644908340387e+00,-1.569763698893773984e+00,3.380068228338799941e+01,-5.782912752332938666e+00,5.969945306285661779e+00,-4.822589798332681532e+00
2.755208333333333259e-01,9.918750000000000000e+01,6.548878608834152182e-01,4.882565818875538310e-01,6.530730443780395911e-01,4.891642000300616688e-01,1.406685550703109300e+00,-1.515323108606624558e+00,1.538996427093064501e+00,-1.570599795989370273e+00,3.402701156951223282e+01,-5.839668701863147682e+00,6.008339373272684192e+00,-4.809208764710323436e+00
2.756944444444444642e-01,9.925000000000000000e+01,6.551325910627948668e-01,4.879934166676686558e-01,6.533403219986078092e-01,4.888914540457499625e-01,1.412612664628909220e+00,-1.516341866710206432e+00,1.540042871725155971e+00,-1.571433549151051601e+00,3.425334085563684283e+01,-5.896424651393404659e+00,6.046696595192281976e+00,-4.795587588584142580e+00
2.758680555555555469e-01,9.931250000000000000e+01,6.553783536658834841e-01,4.877300737247224904e-01,6.536077818714626231e-01,4.886185635191104826e-01,1.418579071833540484e+00,-1.517370478277247248e+00,1.541095972353339727e+00,-1.572264916639989796e+00,3.447967014176107625e+01,-5.953180600923568377e+00,6.085016343506135961e+00,-4.781725723655450899e+00
2.760416666666666852e-01,9.937500000000000000e+01,6.556251555144314569e-01,4.874665513480431756e-01,6.538754251515914717e-01,4.883455288679525719e-01,1.424584772317022408e+00,-1.518408943307749892e+00,1.542155722417220876e+00,-1.573093856622511888e+00,3.470599942788567915e+01,-6.009936550453823578e+00,6.123297989675955399e+00,-4.767622623625543454e+00
2.762152777777777679e-01,9.943750000000000000e+01,6.558730034301879508e-01,4.872028478269613272e-01,6.541432529928327133e-01,4.880723505173567567e-01,1.430629766079335452e+00,-1.519457261801710590e+00,1.543222115247284254e+00,-1.573920327170102773e+00,3.493232871400990547e+01,-6.066692499983987297e+00,6.161540905163487736e+00,-4.753277742195727740e+00
2.763888888888889062e-01,9.950000000000000000e+01,6.561219042349035746e-01,4.869389614508051189e-01,6.544112665478574176e-01,4.877990288996907342e-01,1.436714053120499823e+00,-1.520515433759133339e+00,1.544295144064892433e+00,-1.574744286259402992e+00,3.515865800013451548e+01,-6.123448449514244274e+00,6.199744461430448439e+00,-4.738690533067302368e+00
2.765624999999999889e-01,9.956250000000000000e+01,6.563718647503271608e-01,4.866748905089046673e-01,6.546794669681503809e-01,4.875255644546263589e-01,1.442837633440494871e+00,-1.521583459180014364e+00,1.545374801982285495e+00,-1.575565691772209620e+00,3.538498728625874890e+01,-6.180204399044408881e+00,6.237908029938529886e+00,-4.723860449941572170e+00
2.767361111111111271e-01,9.962500000000000000e+01,6.566228917982088742e-01,4.864106332905888119e-01,6.549478554039918077e-01,4.872519576291556298e-01,1.449000507039331476e+00,-1.522661338064355885e+00,1.546461082002585696e+00,-1.576384501495476487e+00,3.561131657238298942e+01,-6.236960348574571711e+00,6.276030982149501725e+00,-4.708786946519839312e+00
2.769097222222222099e-01,9.968750000000000000e+01,6.568749922002991015e-01,4.861461880851863926e-01,6.552164330044362162e-01,4.869782088776078988e-01,1.455202673917018519e+00,-1.523749070412158790e+00,1.547553977019789473e+00,-1.577200673121313956e+00,3.583764585850758522e+01,-6.293716298104826912e+00,6.314112689525009259e+00,-4.693469476503407734e+00
2.770833333333333481e-01,9.975000000000000000e+01,6.571281727783466753e-01,4.858815531820275258e-01,6.554852009172963401e-01,4.867043186616654138e-01,1.461444134073537349e+00,-1.524846656223419972e+00,1.548653479818776324e+00,-1.578014164246988704e+00,3.606397514463182574e+01,-6.350472247634991518e+00,6.352152523526826577e+00,-4.677907493593576049e+00
2.772569444444444309e-01,9.981250000000000000e+01,6.573824403541022043e-01,4.856167268704411621e-01,6.557541602891222565e-01,4.864302874503806384e-01,1.467724887508901732e+00,-1.525954095498141649e+00,1.549759583075301927e+00,-1.578824932374923051e+00,3.629030443075624390e+01,-6.407228197165156125e+00,6.390149855616672703e+00,-4.662100451491653530e+00
2.774305555555555691e-01,9.987500000000000000e+01,6.576378017493151873e-01,4.853517074397559750e-01,6.560233122651827342e-01,4.861561157201919059e-01,1.474044934223107006e+00,-1.527071388236324934e+00,1.550872279356000805e+00,-1.579632934912698072e+00,3.651663371688066206e+01,-6.463984146695412214e+00,6.428104057256194714e+00,-4.646047803898930795e+00
2.776041666666666519e-01,9.993750000000000000e+01,6.578942637857353448e-01,4.850864931793020807e-01,6.562926579894474699e-01,4.858818039549407386e-01,1.480404274216153615e+00,-1.528198534437966716e+00,1.551991561118388985e+00,-1.580438129173048489e+00,3.674296300300508733e+01,-6.520740096225575932e+00,6.466014499907217328e+00,-4.629749004516725996e+00
2.777777777777777901e-01,1.000000000000000000e+02,6.581518332851121755e-01,4.848210823784082080e-01,6.565621986045663272e-01,4.856073526458873912e-01,1.486802907488035785e+00,-1.529335534103069660e+00,1.553117420710857344e+00,-1.581240472373867556e+00,3.696929228912931364e+01,-6.577496045755786724e+00,6.503880555031393840e+00,-4.613203507046325313e+00
