case,policy,attempt,normalized_residual,retained,anderson_trial
production_cold,anderson_m3_b0.8,46,300.979619440632,True,False
production_cold,anderson_m3_b0.8,47,280.71619941885916,True,False
production_cold,anderson_m3_b0.8,48,261.824622469296,True,False
production_cold,anderson_m3_b0.8,49,244.21185678745942,True,False
production_cold,anderson_m3_b0.8,50,227.780752151818,True,False
production_cold,anderson_m3_b0.8,51,212.45972115352103,True,False
production_cold,anderson_m3_b0.8,52,198.1719176539254,True,False
production_cold,anderson_m3_b0.8,53,184.8392499722366,True,False
production_cold,anderson_m3_b0.8,54,172.41715235319407,True,False
production_cold,anderson_m3_b0.8,55,160.82677780846234,True,False
production_cold,anderson_m3_b0.8,56,150.0053793759663,True,False
production_cold,anderson_m3_b0.8,57,139.9395770558139,True,False
production_cold,anderson_m3_b0.8,58,130.52568512017965,True,False
production_cold,anderson_m3_b0.8,59,121.7526203572814,True,False
production_cold,anderson_m3_b0.8,60,113.5798289402875,True,False
production_cold,anderson_m3_b0.8,61,105.94975332298853,True,False
production_cold,anderson_m3_b0.8,62,98.82578406031709,True,False
production_cold,anderson_m3_b0.8,63,92.2015642095018,True,False
production_cold,anderson_m3_b0.8,64,86.00412348971285,True,False
production_cold,anderson_m3_b0.8,65,80.23882588980402,True,False
production_cold,anderson_m3_b0.8,66,74.84437210548901,True,False
production_cold,anderson_m3_b0.8,67,69.82076556835273,True,False
production_cold,anderson_m3_b0.8,68,65.13263529449772,True,False
production_cold,anderson_m3_b0.8,69,60.74800314823916,True,False
production_cold,anderson_m3_b0.8,70,56.7002693761753,True,False
production_cold,anderson_m3_b0.8,71,52.87023912598042,True,False
production_cold,anderson_m3_b0.8,72,49.33744173369407,True,False
production_cold,anderson_m3_b0.8,73,46.009881493575364,True,False
production_cold,anderson_m3_b0.8,74,42.94619463163556,True,False
production_cold,anderson_m3_b0.8,75,40.05305401900743,True,False
production_cold,anderson_m3_b0.8,76,37.36989184632986,True,False
production_cold,anderson_m3_b0.8,77,34.85410201039373,True,False
production_cold,anderson_m3_b0.8,78,32.51909004179533,True,False
production_cold,anderson_m3_b0.8,79,30.349426741276563,True,False
production_cold,anderson_m3_b0.8,80,28.306873825427655,True,False
production_cold,anderson_m3_b0.8,81,26.400126117914986,True,False
production_cold,anderson_m3_b0.8,82,24.635798657645328,True,False
production_cold,anderson_m3_b0.8,83,22.99725174482879,True,False
production_cold,anderson_m3_b0.8,84,21.447706732105768,True,False
production_cold,anderson_m3_b0.8,85,20.00624686379106,True,False
production_cold,anderson_m3_b0.8,86,18.663954105249246,True,False
production_cold,anderson_m3_b0.8,87,17.416765115673257,True,False
production_cold,anderson_m3_b0.8,88,16.25019359791315,True,False
production_cold,anderson_m3_b0.8,89,15.15981176568199,True,False
production_cold,anderson_m3_b0.8,90,14.143756380953109,True,False
production_cold,anderson_m3_b0.8,91,13.197233840481994,True,False
production_cold,anderson_m3_b0.8,92,12.30719227224107,True,False
production_cold,anderson_m3_b0.8,93,11.492673107691648,True,False
production_cold,anderson_m3_b0.8,94,10.722314392822382,True,False
production_cold,anderson_m3_b0.8,95,10.002192652782256,True,False
production_cold,anderson_m3_b0.8,96,9.320044588009555,True,False
production_cold,anderson_m3_b0.8,97,8.718389303480013,True,False
production_cold,anderson_m3_b0.8,98,8.119123402811656,True,False
production_cold,anderson_m3_b0.8,99,7.582719054641995,True,False
production_cold,anderson_m3_b0.8,100,7.0781154692898065,True,False
production_cold,anderson_m3_b1.0,1,344151.7247386312,True,False
production_cold,anderson_m3_b1.0,2,4686.999333005334,True,False
production_cold,anderson_m3_b1.0,3,4988.198869801033,True,True
production_cold,anderson_m3_b1.0,4,4782.484705169198,True,True
production_cold,anderson_m3_b1.0,5,4483.495141077915,True,False
production_cold,anderson_m3_b1.0,6,4174.373488653052,True,False
production_cold,anderson_m3_b1.0,7,3886.386696151511,True,False
production_cold,anderson_m3_b1.0,8,3619.190007815211,True,False
production_cold,anderson_m3_b1.0,9,3371.296967182853,True,False
production_cold,anderson_m3_b1.0,10,3139.668132096994,True,False
production_cold,anderson_m3_b1.0,11,2924.170267098454,True,False
production_cold,anderson_m3_b1.0,12,2723.667186002793,True,False
production_cold,anderson_m3_b1.0,13,2537.1472259768866,True,False
production_cold,anderson_m3_b1.0,14,2363.5382578124772,True,False
production_cold,anderson_m3_b1.0,15,2201.9558687817057,True,False
production_cold,anderson_m3_b1.0,16,2051.579668158968,True,False
production_cold,anderson_m3_b1.0,17,1910.988908494689,True,False
production_cold,anderson_m3_b1.0,18,1780.7546539154785,True,False
production_cold,anderson_m3_b1.0,19,1659.6541105983038,True,False
production_cold,anderson_m3_b1.0,20,1546.8502652979723,True,False
production_cold,anderson_m3_b1.0,21,1441.8073237776362,True,False
production_cold,anderson_m3_b1.0,22,1343.9477081660025,True,False
production_cold,anderson_m3_b1.0,23,1252.7931765978474,True,False
production_cold,anderson_m3_b1.0,24,1167.8525300178553,True,False
production_cold,anderson_m3_b1.0,25,1088.7271703577637,True,False
production_cold,anderson_m3_b1.0,26,1015.0126641593948,True,False
production_cold,anderson_m3_b1.0,27,946.2833113606594,True,False
production_cold,anderson_m3_b1.0,28,882.2695903353355,True,False
production_cold,anderson_m3_b1.0,29,822.5565302332761,True,False
production_cold,anderson_m3_b1.0,30,766.9426949629093,True,False
production_cold,anderson_m3_b1.0,31,715.1436891761814,True,False
production_cold,anderson_m3_b1.0,32,666.867674118952,True,False
production_cold,anderson_m3_b1.0,33,621.8740879746446,True,False
production_cold,anderson_m3_b1.0,34,579.9018034531452,True,False
production_cold,anderson_m3_b1.0,35,540.7985519939215,True,False
production_cold,anderson_m3_b1.0,36,504.33943447966743,True,False
production_cold,anderson_m3_b1.0,37,470.32732726789345,True,False
production_cold,anderson_m3_b1.0,38,438.6347862447671,True,False
production_cold,anderson_m3_b1.0,39,409.0788347935293,True,False
production_cold,anderson_m3_b1.0,40,381.51746534313156,True,False
production_cold,anderson_m3_b1.0,41,355.8230100300547,True,False
production_cold,anderson_m3_b1.0,42,331.86336973507787,True,False
production_cold,anderson_m3_b1.0,43,309.52131668420594,True,False
production_cold,anderson_m3_b1.0,44,288.69218145272174,True,False
production_cold,anderson_m3_b1.0,45,269.2402915692957,True,False
production_cold,anderson_m3_b1.0,46,251.14213709110584,True,False
production_cold,anderson_m3_b1.0,47,234.25388231089048,True,False
production_cold,anderson_m3_b1.0,48,218.48090766646118,True,False
production_cold,anderson_m3_b1.0,49,203.7903230539428,True,False
production_cold,anderson_m3_b1.0,50,190.08606581097283,True,False
production_cold,anderson_m3_b1.0,51,177.3019108898004,True,False
production_cold,anderson_m3_b1.0,52,165.38239585047972,True,False
production_cold,anderson_m3_b1.0,53,154.26708410028937,True,False
production_cold,anderson_m3_b1.0,54,143.88920731615957,True,False
production_cold,anderson_m3_b1.0,55,134.23387755045852,True,False
production_cold,anderson_m3_b1.0,56,125.20333883218852,True,False
production_cold,anderson_m3_b1.0,57,116.79635506301001,True,False
production_cold,anderson_m3_b1.0,58,108.94433302650059,True,False
production_cold,anderson_m3_b1.0,59,101.63846961459603,True,False
production_cold,anderson_m3_b1.0,60,94.79834580100173,True,False
production_cold,anderson_m3_b1.0,61,88.44937495931119,True,False
production_cold,anderson_m3_b1.0,62,82.5050144419481,True,False
production_cold,anderson_m3_b1.0,63,76.96280750188237,True,False
production_cold,anderson_m3_b1.0,64,71.79826883468216,True,False
production_cold,anderson_m3_b1.0,65,66.96759901352533,True,False
production_cold,anderson_m3_b1.0,66,62.48949916439173,True,False
production_cold,anderson_m3_b1.0,67,58.28333430841515,True,False
production_cold,anderson_m3_b1.0,68,54.37503558631912,True,False
production_cold,anderson_m3_b1.0,69,50.72771315152068,True,False
production_cold,anderson_m3_b1.0,70,47.32510854379804,True,False
production_cold,anderson_m3_b1.0,71,44.15057806895891,True,False
production_cold,anderson_m3_b1.0,72,41.17771894413052,True,False
production_cold,anderson_m3_b1.0,73,38.42695956102864,True,False
production_cold,anderson_m3_b1.0,74,35.8470618839256,True,False
production_cold,anderson_m3_b1.0,75,33.4474160329126,True,False
production_cold,anderson_m3_b1.0,76,31.196279726268084,True,False
production_cold,anderson_m3_b1.0,77,29.10769661607855,True,False
production_cold,anderson_m3_b1.0,78,27.159615050026872,True,False
production_cold,anderson_m3_b1.0,79,25.324204449602146,True,False
production_cold,anderson_m3_b1.0,80,23.641109404315646,True,False
production_cold,anderson_m3_b1.0,81,22.051318926975636,True,False
production_cold,anderson_m3_b1.0,82,20.5761356181579,True,False
production_cold,anderson_m3_b1.0,83,19.19193631401325,True,False
production_cold,anderson_m3_b1.0,84,17.90699821001967,True,False
production_cold,anderson_m3_b1.0,85,16.707437010827284,True,False
production_cold,anderson_m3_b1.0,86,15.587162626562554,True,False
production_cold,anderson_m3_b1.0,87,14.543714513047698,True,False
production_cold,anderson_m3_b1.0,88,13.575168524976057,True,False
production_cold,anderson_m3_b1.0,89,12.657232212652536,True,False
production_cold,anderson_m3_b1.0,90,11.815390383652511,True,False
production_cold,anderson_m3_b1.0,91,11.027898048346422,True,False
production_cold,anderson_m3_b1.0,92,10.266609669322952,True,False
production_cold,anderson_m3_b1.0,93,9.607665775595958,True,False
production_cold,anderson_m3_b1.0,94,8.948176270057548,True,False
production_cold,anderson_m3_b1.0,95,8.349545357962043,True,False
production_cold,anderson_m3_b1.0,96,7.797657168241859,True,False
production_cold,anderson_m3_b1.0,97,7.272358943651529,True,False
production_cold,anderson_m3_b1.0,98,6.785655797783566,True,False
production_cold,anderson_m3_b1.0,99,6.3330352755370525,True,False
production_cold,anderson_m3_b1.0,100,5.906611479430701,True,False
production_cold,anderson_m4_b0.5,1,344151.7247386312,True,False
production_cold,anderson_m4_b0.5,2,4686.999333005334,True,False
production_cold,anderson_m4_b0.5,3,4146.219410484149,True,True
production_cold,anderson_m4_b0.5,4,3957.908321753391,True,True
production_cold,anderson_m4_b0.5,5,4632.103070122063,True,False
production_cold,anderson_m4_b0.5,6,4328.858753439986,True,False
production_cold,anderson_m4_b0.5,7,4030.316972446606,True,False
production_cold,anderson_m4_b0.5,8,3752.5071256871615,True,False
production_cold,anderson_m4_b0.5,9,3495.4496013488324,True,False
production_cold,anderson_m4_b0.5,10,3255.472891260658,True,False
production_cold,anderson_m4_b0.5,11,3031.894165628421,True,False
production_cold,anderson_m4_b0.5,12,2823.9105408705436,True,False
production_cold,anderson_m4_b0.5,13,2630.3849633753325,True,False
production_cold,anderson_m4_b0.5,14,2450.3294113308516,True,False
production_cold,anderson_m4_b0.5,15,2282.7539222759233,True,False
production_cold,anderson_m4_b0.5,16,2126.772389560013,True,False
production_cold,anderson_m4_b0.5,17,1981.344817528881,True,False
production_cold,anderson_m4_b0.5,18,1845.7844037552236,True,False
production_cold,anderson_m4_b0.5,19,1720.2103158409966,True,False
production_cold,anderson_m4_b0.5,20,1603.2563211823103,True,False
production_cold,anderson_m4_b0.5,21,1494.3317317144868,True,False
production_cold,anderson_m4_b0.5,22,1392.8886015395358,True,False
production_cold,anderson_m4_b0.5,23,1298.3756336036918,True,False
production_cold,anderson_m4_b0.5,24,1210.3357784859543,True,False
production_cold,anderson_m4_b0.5,25,1128.2990932546784,True,False
production_cold,anderson_m4_b0.5,26,1051.8726536225915,True,False
production_cold,anderson_m4_b0.5,27,980.6479606396168,True,False
production_cold,anderson_m4_b0.5,28,914.3009378438712,True,False
production_cold,anderson_m4_b0.5,29,852.4261182158089,True,False
production_cold,anderson_m4_b0.5,30,794.7392002579616,True,False
production_cold,anderson_m4_b0.5,31,741.0569171582716,True,False
production_cold,anderson_m4_b0.5,32,691.0157864851803,True,False
production_cold,anderson_m4_b0.5,33,644.3773963873733,True,False
production_cold,anderson_m4_b0.5,34,600.8897592123769,True,False
production_cold,anderson_m4_b0.5,35,560.3479739895107,True,False
production_cold,anderson_m4_b0.5,36,522.5702046901984,True,False
production_cold,anderson_m4_b0.5,37,487.3440997644404,True,False
production_cold,anderson_m4_b0.5,38,454.48253902804896,True,False
production_cold,anderson_m4_b0.5,39,423.8657800689309,True,False
production_cold,anderson_m4_b0.5,40,395.3045830402898,True,False
production_cold,anderson_m4_b0.5,41,368.6795624550929,True,False
production_cold,anderson_m4_b0.5,42,343.84175878485667,True,False
production_cold,anderson_m4_b0.5,43,320.7013393055798,True,False
production_cold,anderson_m4_b0.5,44,299.1071527938162,True,False
production_cold,anderson_m4_b0.5,45,278.9753817222302,True,False
production_cold,anderson_m4_b0.5,46,260.20127352188223,True,False
production_cold,anderson_m4_b0.5,47,242.69866068656344,True,False
production_cold,anderson_m4_b0.5,48,226.36738884305615,True,False
production_cold,anderson_m4_b0.5,49,211.14035343697267,True,False
production_cold,anderson_m4_b0.5,50,196.9334150384284,True,False
production_cold,anderson_m4_b0.5,51,183.69155391841687,True,False
production_cold,anderson_m4_b0.5,52,171.352272756557,True,False
production_cold,anderson_m4_b0.5,53,159.83324834725002,True,False
production_cold,anderson_m4_b0.5,54,149.08576797593736,True,False
production_cold,anderson_m4_b0.5,55,139.06023003517956,True,False
production_cold,anderson_m4_b0.5,56,129.71806771772103,True,False
production_cold,anderson_m4_b0.5,57,121.00072955235532,True,False
production_cold,anderson_m4_b0.5,58,112.87253788409447,True,False
production_cold,anderson_m4_b0.5,59,105.29170171323753,True,False
production_cold,anderson_m4_b0.5,60,98.22130019909926,True,False
production_cold,anderson_m4_b0.5,61,91.63074054962114,True,False
production_cold,anderson_m4_b0.5,62,85.46936257651258,True,False
production_cold,anderson_m4_b0.5,63,79.72426952191766,True,False
production_cold,anderson_m4_b0.5,64,74.3853044789064,True,False
production_cold,anderson_m4_b0.5,65,69.38075452484745,True,False
production_cold,anderson_m4_b0.5,66,64.74331257047112,True,False
production_cold,anderson_m4_b0.5,67,60.386347146366305,True,False
production_cold,anderson_m4_b0.5,68,56.333451887769336,True,False
production_cold,anderson_m4_b0.5,69,52.54475130345066,True,False
production_cold,anderson_m4_b0.5,70,49.03094089974737,True,False
production_cold,anderson_m4_b0.5,71,45.73592584719335,True,False
production_cold,anderson_m4_b0.5,72,42.67194644367367,True,False
production_cold,anderson_m4_b0.5,73,39.79924792546315,True,False
production_cold,anderson_m4_b0.5,74,37.13944560289867,True,False
production_cold,anderson_m4_b0.5,75,34.64456549521907,True,False
production_cold,anderson_m4_b0.5,76,32.322229844318564,True,False
production_cold,anderson_m4_b0.5,77,30.15420522419976,True,False
production_cold,anderson_m4_b0.5,78,28.117775933391744,True,False
production_cold,anderson_m4_b0.5,79,26.256175897743503,True,False
production_cold,anderson_m4_b0.5,80,24.485216388890965,True,False
production_cold,anderson_m4_b0.5,81,22.84785727925637,True,False
production_cold,anderson_m4_b0.5,82,21.311906331167943,True,False
production_cold,anderson_m4_b0.5,83,19.877551661963583,True,False
production_cold,anderson_m4_b0.5,84,18.54840775116252,True,False
production_cold,anderson_m4_b0.5,85,17.31575282679328,True,False
production_cold,anderson_m4_b0.5,86,16.148299467911514,True,False
production_cold,anderson_m4_b0.5,87,15.06764629136969,True,False
production_cold,anderson_m4_b0.5,88,14.056126547013362,True,False
production_cold,anderson_m4_b0.5,89,13.115743518896693,True,False
production_cold,anderson_m4_b0.5,90,12.233495122207838,True,False
production_cold,anderson_m4_b0.5,91,11.417897838559869,True,False
production_cold,anderson_m4_b0.5,92,10.656189199890104,True,False
production_cold,anderson_m4_b0.5,93,9.940544346112146,True,False
production_cold,anderson_m4_b0.5,94,9.26645872446156,True,False
production_cold,anderson_m4_b0.5,95,8.658700114695042,True,False
production_cold,anderson_m4_b0.5,96,8.077678084448648,True,False
production_cold,anderson_m4_b0.5,97,7.525685745649396,True,False
production_cold,anderson_m4_b0.5,98,7.041024592076391,True,False
production_cold,anderson_m4_b0.5,99,6.55010663263427,True,False
production_cold,anderson_m4_b0.5,100,6.1222017508944955,True,False
production_cold,anderson_m4_b0.8,1,344151.7247386312,True,False
production_cold,anderson_m4_b0.8,2,4686.999333005334,True,False
production_cold,anderson_m4_b0.8,3,4249.226843349656,True,True
production_cold,anderson_m4_b0.8,4,4428.341613837143,True,True
production_cold,anderson_m4_b0.8,5,4542.872821564056,True,False
production_cold,anderson_m4_b0.8,6,4236.1386628983855,True,False
production_cold,anderson_m4_b0.8,7,3943.938307319771,True,False
production_cold,anderson_m4_b0.8,8,3672.4007364668423,True,False
production_cold,anderson_m4_b0.8,9,3421.0348365978693,True,False
production_cold,anderson_m4_b0.8,10,3185.975375630838,True,False
production_cold,anderson_m4_b0.8,11,2967.2414676612225,True,False
production_cold,anderson_m4_b0.8,12,2763.7587674973242,True,False
production_cold,anderson_m4_b0.8,13,2574.434477366415,True,False
production_cold,anderson_m4_b0.8,14,2398.245822356476,True,False
production_cold,anderson_m4_b0.8,15,2234.2652688549133,True,False
production_cold,anderson_m4_b0.8,16,2081.6457538051154,True,False
production_cold,anderson_m4_b0.8,17,1939.121892408016,True,False
production_cold,anderson_m4_b0.8,18,1806.7672243550041,True,False
production_cold,anderson_m4_b0.8,19,1683.8649869912974,True,False
production_cold,anderson_m4_b0.8,20,1569.4174527154119,True,False
production_cold,anderson_m4_b0.8,21,1462.815828864464,True,False
production_cold,anderson_m4_b0.8,22,1363.521170979926,True,False
production_cold,anderson_m4_b0.8,23,1271.0194659595331,True,False
production_cold,anderson_m4_b0.8,24,1184.8454646524906,True,False
production_cold,anderson_m4_b0.8,25,1104.5513614941606,True,False
production_cold,anderson_m4_b0.8,26,1029.7600719329178,True,False
production_cold,anderson_m4_b0.8,27,960.0264497121664,True,False
production_cold,anderson_m4_b0.8,28,895.0808726587456,True,False
production_cold,anderson_m4_b0.8,29,834.5009115872031,True,False
production_cold,anderson_m4_b0.8,30,778.0491207192291,True,False
production_cold,anderson_m4_b0.8,31,725.5269862581123,True,False
production_cold,anderson_m4_b0.8,32,676.5280973682341,True,False
production_cold,anderson_m4_b0.8,33,630.8731967573842,True,False
production_cold,anderson_m4_b0.8,34,588.2977718975217,True,False
production_cold,anderson_m4_b0.8,35,548.615770651174,True,False
production_cold,anderson_m4_b0.8,36,511.6215745688592,True,False
production_cold,anderson_m4_b0.8,37,477.1435893220437,True,False
production_cold,anderson_m4_b0.8,38,444.97638653185146,True,False
production_cold,anderson_m4_b0.8,39,414.9876151297505,True,False
production_cold,anderson_m4_b0.8,40,387.02256563671875,True,False
production_cold,anderson_m4_b0.8,41,360.97302756496066,True,False
production_cold,anderson_m4_b0.8,42,336.6559049967337,True,False
production_cold,anderson_m4_b0.8,43,313.9919204737956,True,False
production_cold,anderson_m4_b0.8,44,292.8543108497415,True,False
production_cold,anderson_m4_b0.8,45,273.14675733252045,True,False
production_cold,anderson_m4_b0.8,46,254.76454097068063,True,False
production_cold,anderson_m4_b0.8,47,237.62863987647546,True,False
production_cold,anderson_m4_b0.8,48,221.63179113663176,True,False
production_cold,anderson_m4_b0.8,49,206.73529017789863,True,False
production_cold,anderson_m4_b0.8,50,192.82352372493253,True,False
production_cold,anderson_m4_b0.8,51,179.85705266340295,True,False
production_cold,anderson_m4_b0.8,52,167.77646185757308,True,False
production_cold,anderson_m4_b0.8,53,156.4902720425934,True,False
production_cold,anderson_m4_b0.8,54,145.97367290364278,True,False
production_cold,anderson_m4_b0.8,55,136.1575761152946,True,False
production_cold,anderson_m4_b0.8,56,127.01288005139179,True,False
production_cold,anderson_m4_b0.8,57,118.47706639829521,True,False
production_cold,anderson_m4_b0.8,58,110.51500264602662,True,False
production_cold,anderson_m4_b0.8,59,103.0967792335715,True,False
production_cold,anderson_m4_b0.8,60,96.17480261764366,True,False
production_cold,anderson_m4_b0.8,61,89.70271405563585,True,False
production_cold,anderson_m4_b0.8,62,83.70452819232663,True,False
production_cold,anderson_m4_b0.8,63,78.05780214917682,True,False
production_cold,anderson_m4_b0.8,64,72.84085853604599,True,False
production_cold,anderson_m4_b0.8,65,67.94168162927677,True,False
production_cold,anderson_m4_b0.8,66,63.37784869377951,True,False
production_cold,anderson_m4_b0.8,67,59.122315031443215,True,False
production_cold,anderson_m4_b0.8,68,55.1635945681139,True,False
production_cold,anderson_m4_b0.8,69,51.46087195554402,True,False
production_cold,anderson_m4_b0.8,70,47.99857067933842,True,False
production_cold,anderson_m4_b0.8,71,44.787490371378304,True,False
production_cold,anderson_m4_b0.8,72,41.779942109809035,True,False
production_cold,anderson_m4_b0.8,73,38.97483224062645,True,False
production_cold,anderson_m4_b0.8,74,36.36051936347808,True,False
production_cold,anderson_m4_b0.8,75,33.931747131743364,True,False
production_cold,anderson_m4_b0.8,76,31.64097341739015,True,False
production_cold,anderson_m4_b0.8,77,29.522244549778687,True,False
production_cold,anderson_m4_b0.8,78,27.551038633985332,True,False
production_cold,anderson_m4_b0.8,79,25.706320417837798,True,False
production_cold,anderson_m4_b0.8,80,23.973377378034147,True,False
production_cold,anderson_m4_b0.8,81,22.35677523933289,True,False
production_cold,anderson_m4_b0.8,82,20.87735096463725,True,False
production_cold,anderson_m4_b0.8,83,19.47511667326168,True,False
production_cold,anderson_m4_b0.8,84,18.158537306171947,True,False
production_cold,anderson_m4_b0.8,85,16.94918332622056,True,False
production_cold,anderson_m4_b0.8,86,15.812889196854984,True,False
production_cold,anderson_m4_b0.8,87,14.756277254461082,True,False
production_cold,anderson_m4_b0.8,88,13.760691911199265,True,False
production_cold,anderson_m4_b0.8,89,12.842541518150137,True,False
production_cold,anderson_m4_b0.8,90,11.984742964232149,True,False
production_cold,anderson_m4_b0.8,91,11.179128340682768,True,False
production_cold,anderson_m4_b0.8,92,10.435659498027384,True,False
production_cold,anderson_m4_b0.8,93,9.7209999466305,True,False
production_cold,anderson_m4_b0.8,94,9.089848821245301,True,False
production_cold,anderson_m4_b0.8,95,8.472175590515544,True,False
production_cold,anderson_m4_b0.8,96,7.903782672060816,True,False
production_cold,anderson_m4_b0.8,97,7.378961600559038,True,False
production_cold,anderson_m4_b0.8,98,6.877990623916634,True,False
production_cold,anderson_m4_b0.8,99,6.4250611714238595,True,False
production_cold,anderson_m4_b0.8,100,5.992910356362976,True,False
production_cold,anderson_m4_b1.0,1,344151.7247386312,True,False
production_cold,anderson_m4_b1.0,2,4686.999333005334,True,False
production_cold,anderson_m4_b1.0,3,4988.198869801033,True,True
production_cold,anderson_m4_b1.0,4,4782.484705169198,True,True
production_cold,anderson_m4_b1.0,5,4483.495141077915,True,False
production_cold,anderson_m4_b1.0,6,4174.373488653052,True,False
production_cold,anderson_m4_b1.0,7,3886.386696151511,True,False
production_cold,anderson_m4_b1.0,8,3619.190007815211,True,False
production_cold,anderson_m4_b1.0,9,3371.296967182853,True,False
production_cold,anderson_m4_b1.0,10,3139.668132096994,True,False
production_cold,anderson_m4_b1.0,11,2924.170267098454,True,False
production_cold,anderson_m4_b1.0,12,2723.667186002793,True,False
production_cold,anderson_m4_b1.0,13,2537.1472259768866,True,False
production_cold,anderson_m4_b1.0,14,2363.5382578124772,True,False
production_cold,anderson_m4_b1.0,15,2201.9558687817057,True,False
production_cold,anderson_m4_b1.0,16,2051.579668158968,True,False
production_cold,anderson_m4_b1.0,17,1910.988908494689,True,False
production_cold,anderson_m4_b1.0,18,1780.7546539154785,True,False
production_cold,anderson_m4_b1.0,19,1659.6541105983038,True,False
production_cold,anderson_m4_b1.0,20,1546.8502652979723,True,False
production_cold,anderson_m4_b1.0,21,1441.8073237776362,True,False
production_cold,anderson_m4_b1.0,22,1343.9477081660025,True,False
production_cold,anderson_m4_b1.0,23,1252.7931765978474,True,False
production_cold,anderson_m4_b1.0,24,1167.8525300178553,True,False
production_cold,anderson_m4_b1.0,25,1088.7271703577637,True,False
production_cold,anderson_m4_b1.0,26,1015.0126641593948,True,False
production_cold,anderson_m4_b1.0,27,946.2833113606594,True,False
production_cold,anderson_m4_b1.0,28,882.2695903353355,True,False
production_cold,anderson_m4_b1.0,29,822.5565302332761,True,False
production_cold,anderson_m4_b1.0,30,766.9426949629093,True,False
production_cold,anderson_m4_b1.0,31,715.1436891761814,True,False
production_cold,anderson_m4_b1.0,32,666.867674118952,True,False
production_cold,anderson_m4_b1.0,33,621.8740879746446,True,False
production_cold,anderson_m4_b1.0,34,579.9018034531452,True,False
production_cold,anderson_m4_b1.0,35,540.7985519939215,True,False
production_cold,anderson_m4_b1.0,36,504.33943447966743,True,False
production_cold,anderson_m4_b1.0,37,470.32732726789345,True,False
production_cold,anderson_m4_b1.0,38,438.6347862447671,True,False
production_cold,anderson_m4_b1.0,39,409.0788347935293,True,False
production_cold,anderson_m4_b1.0,40,381.51746534313156,True,False
production_cold,anderson_m4_b1.0,41,355.8230100300547,True,False
production_cold,anderson_m4_b1.0,42,331.86336973507787,True,False
production_cold,anderson_m4_b1.0,43,309.52131668420594,True,False
production_cold,anderson_m4_b1.0,44,288.69218145272174,True,False
production_cold,anderson_m4_b1.0,45,269.2402915692957,True,False
production_cold,anderson_m4_b1.0,46,251.14213709110584,True,False
production_cold,anderson_m4_b1.0,47,234.25388231089048,True,False
production_cold,anderson_m4_b1.0,48,218.48090766646118,True,False
production_cold,anderson_m4_b1.0,49,203.7903230539428,True,False
production_cold,anderson_m4_b1.0,50,190.08606581097283,True,False
production_cold,anderson_m4_b1.0,51,177.3019108898004,True,False
production_cold,anderson_m4_b1.0,52,165.38239585047972,True,False
production_cold,anderson_m4_b1.0,53,154.26708410028937,True,False
production_cold,anderson_m4_b1.0,54,143.88920731615957,True,False
production_cold,anderson_m4_b1.0,55,134.23387755045852,True,False
production_cold,anderson_m4_b1.0,56,125.20333883218852,True,False
production_cold,anderson_m4_b1.0,57,116.79635506301001,True,False
production_cold,anderson_m4_b1.0,58,108.94433302650059,True,False
production_cold,anderson_m4_b1.0,59,101.63846961459603,True,False
production_cold,anderson_m4_b1.0,60,94.79834580100173,True,False
production_cold,anderson_m4_b1.0,61,88.44937495931119,True,False
production_cold,anderson_m4_b1.0,62,82.5050144419481,True,False
production_cold,anderson_m4_b1.0,63,76.96280750188237,True,False
production_cold,anderson_m4_b1.0,64,71.79826883468216,True,False
production_cold,anderson_m4_b1.0,65,66.96759901352533,True,False
production_cold,anderson_m4_b1.0,66,62.48949916439173,True,False
production_cold,anderson_m4_b1.0,67,58.28333430841515,True,False
production_cold,anderson_m4_b1.0,68,54.37503558631912,True,False
production_cold,anderson_m4_b1.0,69,50.72771315152068,True,False
production_cold,anderson_m4_b1.0,70,47.32510854379804,True,False
production_cold,anderson_m4_b1.0,71,44.15057806895891,True,False
production_cold,anderson_m4_b1.0,72,41.17771894413052,True,False
production_cold,anderson_m4_b1.0,73,38.42695956102864,True,False
production_cold,anderson_m4_b1.0,74,35.8470618839256,True,False
production_cold,anderson_m4_b1.0,75,33.4474160329126,True,False
production_cold,anderson_m4_b1.0,76,31.196279726268084,True,False
production_cold,anderson_m4_b1.0,77,29.10769661607855,True,False
production_cold,anderson_m4_b1.0,78,27.159615050026872,True,False
production_cold,anderson_m4_b1.0,79,25.324204449602146,True,False
production_cold,anderson_m4_b1.0,80,23.641109404315646,True,False
production_cold,anderson_m4_b1.0,81,22.051318926975636,True,False
production_cold,anderson_m4_b1.0,82,20.5761356181579,True,False
production_cold,anderson_m4_b1.0,83,19.19193631401325,True,False
production_cold,anderson_m4_b1.0,84,17.90699821001967,True,False
production_cold,anderson_m4_b1.0,85,16.707437010827284,True,False
production_cold,anderson_m4_b1.0,86,15.587162626562554,True,False
production_cold,anderson_m4_b1.0,87,14.543714513047698,True,False
production_cold,anderson_m4_b1.0,88,13.575168524976057,True,False
production_cold,anderson_m4_b1.0,89,12.657232212652536,True,False
production_cold,anderson_m4_b1.0,90,11.815390383652511,True,False
production_cold,anderson_m4_b1.0,91,11.027898048346422,True,False
production_cold,anderson_m4_b1.0,92,10.266609669322952,True,False
production_cold,anderson_m4_b1.0,93,9.607665775595958,True,False
production_cold,anderson_m4_b1.0,94,8.948176270057548,True,False
