motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,power_sigmoid_small,power_sigmoid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,power_sigmoid_dsmall_dt,power_sigmoid_dlarge_dt
2.201388888888888840e-01,7.925000000000000000e+01,5.922583540397415858e-01,5.722677716594422037e-01,7.494978328400461187e-01,7.137134670842202322e-01,1.521465160421419771e+00,-1.652770235249167996e+00,2.699157846025780572e+00,-3.131778046238554047e+00
2.204861111111111327e-01,7.937500000000001421e+01,5.927843485769903609e-01,5.716943187781533542e-01,7.504341693269703795e-01,7.126251161677539248e-01,1.508289569651264372e+00,-1.650318207560840467e+00,2.694138379427660546e+00,-3.137119863945847520e+00
2.208333333333333537e-01,7.950000000000001421e+01,5.933057955433322928e-01,5.711217174551728171e-01,7.513687609296633152e-01,7.115349139709465920e-01,1.495271151996472536e+00,-1.647865259394030613e+00,2.689107330557190867e+00,-3.142441396670957232e+00
2.211805555555555747e-01,7.962500000000000000e+01,5.938227495127651467e-01,5.705499680101113746e-01,7.523016036449431398e-01,7.104428675625278355e-01,1.482409907457050924e+00,-1.645411390748740210e+00,2.684064805627912165e+00,-3.147742498531791444e+00
2.215277777777777957e-01,7.975000000000000000e+01,5.943352650592879094e-01,5.699790707625788100e-01,7.532326935065039031e-01,7.093489840618401043e-01,1.469705836032987767e+00,-1.642956601624965485e+00,2.679010910832783754e+00,-3.153023023889210741e+00
2.218750000000000167e-01,7.987500000000000000e+01,5.948433967568987901e-01,5.694090260321861274e-01,7.541620265849082738e-01,7.082532706387508759e-01,1.457158937724288839e+00,-1.640500892022707768e+00,2.673945752340141535e+00,-3.158282827354727207e+00
2.222222222222222376e-01,8.000000000000000000e+01,5.953471991795959983e-01,5.688398341385439982e-01,7.550895989875784364e-01,7.071557345135648376e-01,1.444769212530954361e+00,-1.638044261941968172e+00,2.668869436289676766e+00,-3.163521763798202713e+00
2.225694444444444586e-01,8.012500000000000000e+01,5.958467269013778544e-01,5.682714954012634267e-01,7.560154068587844334e-01,7.060563829569344030e-01,1.432536660452993882e+00,-1.635586711382748470e+00,2.663782068788439261e+00,-3.168739688355560080e+00
2.229166666666666796e-01,8.025000000000000000e+01,5.963420344962431230e-01,5.677040101399543071e-01,7.569394463796330630e-01,7.049552232897630111e-01,1.420461281490387417e+00,-1.633128240345044224e+00,2.658683755906841473e+00,-3.173936456436524445e+00
2.232638888888889006e-01,8.037500000000000000e+01,5.968331765381902354e-01,5.671373786742271994e-01,7.578617137680543347e-01,7.038522628831120898e-01,1.408543075643145182e+00,-1.630668848828857875e+00,2.653574603674696775e+00,-3.179111923732337086e+00
2.236111111111111216e-01,8.050000000000000000e+01,5.973202076012172901e-01,5.665716013236931081e-01,7.587822052787863703e-01,7.027475091580990263e-01,1.396782042911266952e+00,-1.628208536834188758e+00,2.648454718077281278e+00,-3.184265946223529209e+00
2.239583333333333426e-01,8.062500000000000000e+01,5.978031822593223854e-01,5.660066784079627045e-01,7.597009172033594160e-01,7.016409695857968032e-01,1.385178183294757837e+00,-1.625747304361038648e+00,2.643324205051393427e+00,-3.189398380187665971e+00
2.243055555555555636e-01,8.075000000000000000e+01,5.982821550865046190e-01,5.654426102466459936e-01,7.606178458700787459e-01,7.005326516871299702e-01,1.373731496793608509e+00,-1.623285151409404881e+00,2.638183170481453566e+00,-3.194509082207116268e+00
2.246527777777777846e-01,8.087500000000000000e+01,5.987571806567618671e-01,5.648793971593538688e-01,7.615329876440046775e-01,6.994225630327661758e-01,1.362441983407822743e+00,-1.620822077979288789e+00,2.633031720195620817e+00,-3.199597909176830957e+00
2.250000000000000056e-01,8.100000000000000000e+01,5.992283135440928943e-01,5.643170394656970013e-01,7.624463389269336977e-01,6.983107112430078089e-01,1.351309643137401872e+00,-1.618358084070690150e+00,2.627869959961912638e+00,-3.204664718312121074e+00
2.253472222222222265e-01,8.112500000000000000e+01,5.996956083224956879e-01,5.637555374852863954e-01,7.633578961573761479e-01,6.971971039876773135e-01,1.340334475982349227e+00,-1.615893169683611630e+00,2.622697995484364775e+00,-3.209709367156464044e+00
2.256944444444444475e-01,8.125000000000000000e+01,6.001591195659690126e-01,5.631948915377318343e-01,7.642676558105333529e-01,6.960817489860038343e-01,1.329516481942655926e+00,-1.613427334818048342e+00,2.617515932399209877e+00,-3.214731713589289441e+00
2.260416666666666685e-01,8.137500000000000000e+01,6.006189018485109665e-01,5.626351019426439892e-01,7.651756143982738623e-01,6.949646540065042011e-01,1.318855661018327741e+00,-1.610960579474002952e+00,2.612323876271055223e+00,-3.219731615833779870e+00
2.263888888888888895e-01,8.150000000000000000e+01,6.010750097441202033e-01,5.620761690196337534e-01,7.660817684691071383e-01,6.938458268668628026e-01,1.308352013209363118e+00,-1.608492903651474792e+00,2.607121932589113289e+00,-3.224708932464693145e+00
2.267361111111111105e-01,8.162500000000000000e+01,6.015274978267945993e-01,5.615180930883117982e-01,7.669861146081573544e-01,6.927252754338077967e-01,1.298005538515771162e+00,-1.606024307350465641e+00,2.601910206763420774e+00,-3.229663522416168497e+00
2.270833333333333315e-01,8.175000000000000000e+01,6.019764206705331411e-01,5.609608744682884618e-01,7.678886494371356397e-01,6.916030076229847667e-01,1.287816236937534997e+00,-1.603554790570972832e+00,2.596688804121106031e+00,-3.234595244989542984e+00
2.274305555555555525e-01,8.187500000000000000e+01,6.024218328493341490e-01,5.604045134791741933e-01,7.687893696143093258e-01,6.904790313988282691e-01,1.277784108474662839e+00,-1.601084353312998143e+00,2.591457829902662713e+00,-3.239503959861180338e+00
2.277777777777777735e-01,8.200000000000000000e+01,6.028637889371957215e-01,5.598490104405798862e-01,7.696882718344727481e-01,6.893533547744301604e-01,1.267909153127154909e+00,-1.598612995576540241e+00,2.586217389258243848e+00,-3.244389527090283831e+00
2.281250000000000222e-01,8.212500000000001421e+01,6.033023435081159569e-01,5.592943656721164336e-01,7.705853528289139387e-01,6.882259858114052609e-01,1.258191370895019423e+00,-1.596140717361601569e+00,2.580967587243983008e+00,-3.249251807126734892e+00
2.284722222222222432e-01,8.225000000000001421e+01,6.037375511360942859e-01,5.587405794933936187e-01,7.714806093653819863e-01,6.870969326197537974e-01,1.248630761778239728e+00,-1.593667518668179239e+00,2.575708528818339005e+00,-3.254090660818909075e+00
2.288194444444444642e-01,8.237500000000000000e+01,6.041694663951283628e-01,5.581876522240223348e-01,7.723740382480526190e-01,6.859662033577234030e-01,1.239227325776824706e+00,-1.591193399496274585e+00,2.570440318838456140e+00,-3.258905949421508463e+00
2.291666666666666852e-01,8.250000000000000000e+01,6.045981438592166191e-01,5.576355841836134752e-01,7.732656363174923442e-01,6.848338062316643438e-01,1.229981062890773247e+00,-1.588718359845887829e+00,2.565163062056544430e+00,-3.263697534603387851e+00
2.295138888888889062e-01,8.262500000000000000e+01,6.050236381023575971e-01,5.570843756917772671e-01,7.741554004506203679e-01,6.836997494958858557e-01,1.220891973120086238e+00,-1.586242399717018303e+00,2.559876863116301138e+00,-3.268465278455383594e+00
2.298611111111111271e-01,8.275000000000000000e+01,6.054460036985493954e-01,5.565340270681248258e-01,7.750433275606721795e-01,6.825640414525082633e-01,1.211960056464767232e+00,-1.583765519109668674e+00,2.554581826549318535e+00,-3.273209043498132242e+00
2.302083333333333481e-01,8.287500000000000000e+01,6.058652952217910004e-01,5.559845386322660454e-01,7.759294145971585843e-01,6.814266904513113232e-01,1.203185312924808681e+00,-1.581287718023834721e+00,2.549278056771552503e+00,-3.277928692689901613e+00
2.305555555555555691e-01,8.300000000000000000e+01,6.062815672460802885e-01,5.554359107038117083e-01,7.768136585458247367e-01,6.802877048895826784e-01,1.194567742500210805e+00,-1.578808996459518221e+00,2.543965658079791137e+00,-3.282624089434399650e+00
2.309027777777777901e-01,8.312500000000000000e+01,6.066948743454154691e-01,5.548881436023729297e-01,7.776960564286101718e-01,6.791470932119594295e-01,1.186107345190987372e+00,-1.576329354416721173e+00,2.538644734648151768e+00,-3.287295097588599280e+00
2.312500000000000111e-01,8.325000000000000000e+01,6.071052710937955288e-01,5.543412376475591596e-01,7.785766053036029533e-01,6.780048639102721486e-01,1.177804120997121506e+00,-1.573848791895439136e+00,2.533315390524591759e+00,-3.291941581470548162e+00
2.315972222222222321e-01,8.337500000000000000e+01,6.075128120652186769e-01,5.537951931589819576e-01,7.794553022649964857e-01,6.768610255233806772e-01,1.169658069918619425e+00,-1.571367308895675441e+00,2.527977729627468140e+00,-3.296563405867168228e+00
2.319444444444444531e-01,8.350000000000000000e+01,6.079175518336830120e-01,5.532500104562516619e-01,7.803321444430448839e-01,6.757155866370123665e-01,1.161669191955481795e+00,-1.568884905417429421e+00,2.522631855742087481e+00,-3.301160436042062329e+00
2.322916666666666741e-01,8.362500000000000000e+01,6.083195449731872984e-01,5.527056898589788325e-01,7.812071290040148996e-01,6.745685558835932127e-01,1.153837487107708393e+00,-1.566401581460701076e+00,2.517277872517299286e+00,-3.305732537743308885e+00
2.326388888888888951e-01,8.375000000000000000e+01,6.087188460577293014e-01,5.521622316867744740e-01,7.820802531501372945e-01,6.734199419420805466e-01,1.146162955375305659e+00,-1.563917337025492404e+00,2.511915883462108479e+00,-3.310279577211240110e+00
2.329861111111111160e-01,8.387500000000000000e+01,6.091155096613081188e-01,5.516196362592482583e-01,7.829515141195603212e-01,6.722697535377880618e-01,1.138645596758260492e+00,-1.561432172111799188e+00,2.506545991942310536e+00,-3.314801421186230446e+00
2.333333333333333370e-01,8.400000000000000000e+01,6.095095903579221819e-01,5.510779038960114118e-01,7.838209091862964328e-01,6.711179994422129536e-01,1.131285411256579332e+00,-1.558946086719623647e+00,2.501168301177151498e+00,-3.319297936916458358e+00
2.336805555555555580e-01,8.412500000000000000e+01,6.099011427215691450e-01,5.505370349166743837e-01,7.846884356601726562e-01,6.699646884728575058e-01,1.124082398870265509e+00,-1.556459080848966670e+00,2.495782914235999073e+00,-3.323768992165666791e+00
2.340277777777777790e-01,8.425000000000000000e+01,6.102902213262481057e-01,5.499970296408475123e-01,7.855540908867780781e-01,6.688098294930484577e-01,1.117036559599313028e+00,-1.553971154499826479e+00,2.490389934035063479e+00,-3.328214455220922741e+00
2.343750000000000000e-01,8.437500000000000000e+01,6.106768807459571624e-01,5.494578883881418019e-01,7.864178722474083338e-01,6.676534314117542612e-01,1.110147893443724554e+00,-1.551482307672203520e+00,2.484989463334119630e+00,-3.332634194900339963e+00
