motor_time_fraction,motor_angle_deg,small_fraction_0_1,large_fraction_0_1,dsmall_dt,dlarge_dt
3.784722222222222654e-02,1.362500000000000178e+01,1.209371916010902048e-01,9.813095263952441583e-01,1.322941009827198089e+00,1.604359602390422745e+00
3.819444444444444753e-02,1.375000000000000178e+01,1.213974876674763087e-01,9.818624955628206807e-01,1.328368364874796592e+00,1.580737876949003029e+00
3.854166666666666852e-02,1.387500000000000000e+01,1.218596724226505695e-01,9.824072576680094038e-01,1.333819828867731427e+00,1.557087086541335763e+00
3.888888888888888951e-02,1.400000000000000000e+01,1.223237542080613943e-01,9.829438027891862495e-01,1.339295230223098043e+00,1.533408212719048702e+00
3.923611111111111049e-02,1.412500000000000000e+01,1.227897413051280973e-01,9.834721213457229272e-01,1.344794394759669443e+00,1.509702238058571622e+00
3.958333333333333148e-02,1.425000000000000000e+01,1.232576419343409113e-01,9.839922040983325457e-01,1.350317145707920385e+00,1.485970146101954770e+00
3.993055555555555941e-02,1.437500000000000178e+01,1.237274642543639419e-01,9.845040421493959082e-01,1.355863303720269863e+00,1.462212921297654011e+00
4.027777777777778040e-02,1.450000000000000178e+01,1.241992163611414651e-01,9.850076269432640474e-01,1.361432686881545617e+00,1.438431548941274674e+00
4.062500000000000139e-02,1.462500000000000000e+01,1.246729062870086807e-01,9.855029502665435537e-01,1.367025110719672920e+00,1.414627015116276310e+00
4.097222222222222238e-02,1.475000000000000000e+01,1.251485419998058513e-01,9.859900042483589200e-01,1.372640388216576079e+00,1.390800306634656813e+00
4.131944444444444337e-02,1.487500000000000000e+01,1.256261314019959385e-01,9.864687813605957922e-01,1.378278329819305092e+00,1.366952410977602339e+00
4.166666666666667129e-02,1.500000000000000178e+01,1.261056823297861118e-01,9.869392744181231247e-01,1.383938743451377018e+00,1.343084316236123232e+00
4.201388888888889228e-02,1.512500000000000178e+01,1.265872025522542244e-01,9.874014765789936865e-01,1.389621434524335397e+00,1.319197011051662871e+00
4.236111111111111327e-02,1.525000000000000000e+01,1.270706997704783292e-01,9.878553813446261378e-01,1.395326205949529497e+00,1.295291484556698958e+00
4.270833333333333426e-02,1.537500000000000000e+01,1.275561816166704554e-01,9.883009825599637921e-01,1.401052858150106495e+00,1.271368726315332820e+00
4.305555555555555525e-02,1.550000000000000000e+01,1.280436556533146863e-01,9.887382744136157253e-01,1.406801189073219938e+00,1.247429726263873606e+00
4.340277777777777624e-02,1.562500000000000000e+01,1.285331293723100676e-01,9.891672514379746817e-01,1.412570994202453800e+00,1.223475474651418704e+00
4.375000000000000416e-02,1.575000000000000178e+01,1.290246101941173174e-01,9.895879085093153282e-01,1.418362066570459490e+00,1.199506961980435937e+00
4.409722222222222515e-02,1.587500000000000178e+01,1.295181054669092280e-01,9.900002408478723037e-01,1.424174196771805567e+00,1.175525178947356642e+00
4.444444444444444614e-02,1.600000000000000000e+01,1.300136224657276740e-01,9.904042440178973949e-01,1.430007172976044183e+00,1.151531116383172071e+00
4.479166666666666713e-02,1.612500000000000000e+01,1.305111683916427567e-01,9.907999139276956191e-01,1.435860780940980908e+00,1.127525765194047569e+00
4.513888888888888812e-02,1.625000000000000000e+01,1.310107503709181109e-01,9.911872468296408778e-01,1.441734804026162831e+00,1.103510116301954280e+00
4.548611111111111605e-02,1.637500000000000000e+01,1.315123754541811241e-01,9.915662393201714053e-01,1.447629023206570054e+00,1.079485160585322401e+00
4.583333333333333703e-02,1.650000000000000000e+01,1.320160506155960978e-01,9.919368883397644554e-01,1.453543217086523009e+00,1.055451888819721074e+00
4.618055555555555802e-02,1.662500000000000000e+01,1.325217827520450975e-01,9.922991911728900050e-01,1.459477161913791843e+00,1.031411291618566928e+00
4.652777777777777901e-02,1.675000000000000000e+01,1.330295786823106063e-01,9.926531454479449179e-01,1.465430631593915622e+00,1.007364359373866813e+00
4.687500000000000000e-02,1.687500000000000000e+01,1.335394451462662280e-01,9.929987491371634611e-01,1.471403397704724725e+00,9.833120821970011693e-01
4.722222222222222099e-02,1.700000000000000000e+01,1.340513888040698598e-01,9.933360005565136097e-01,1.477395229511074604e+00,9.592554498595446955e-01
4.756944444444444892e-02,1.712500000000000000e+01,1.345654162353640271e-01,9.936648983655645972e-01,1.483405893979775625e+00,9.351954517341360962e-01
4.791666666666666990e-02,1.725000000000000000e+01,1.350815339384797698e-01,9.939854415673408106e-01,1.489435155794733623e+00,9.111330767353977844e-01
4.826388888888889089e-02,1.737500000000000000e+01,1.355997483296471628e-01,9.942976295081521476e-01,1.495482777372285632e+00,8.870693132609079878e-01
4.861111111111111188e-02,1.750000000000000000e+01,1.361200657422106108e-01,9.946014618774025040e-01,1.501548518876743454e+00,8.630051491322291435e-01
4.895833333333333287e-02,1.762500000000000000e+01,1.366424924258496376e-01,9.948969387073821613e-01,1.507632138236131736e+00,8.389415715360016845e-01
4.930555555555556080e-02,1.775000000000000355e+01,1.371670345458047280e-01,9.951840603730351953e-01,1.513733391158130104e+00,8.148795669651022200e-01
4.965277777777778179e-02,1.787500000000000000e+01,1.376936981821097472e-01,9.954628275917090097e-01,1.519852031146206706e+00,7.908201211598696601e-01
5.000000000000000278e-02,1.800000000000000000e+01,1.382224893288291900e-01,9.957332414228827755e-01,1.525987809515956251e+00,7.667642190494055043e-01
5.034722222222222376e-02,1.812500000000000000e+01,1.387534138933011751e-01,9.959953032678758866e-01,1.532140475411627678e+00,7.427128446929517347e-01
5.069444444444444475e-02,1.825000000000000000e+01,1.392864776953866013e-01,9.962490148695352099e-01,1.538309775822851666e+00,7.186669812213538622e-01
5.104166666666666574e-02,1.837500000000000000e+01,1.398216864667242709e-01,9.964943783119025733e-01,1.544495455601553546e+00,6.946276107785998022e-01
5.138888888888889367e-02,1.850000000000000000e+01,1.403590458499906213e-01,9.967313960198632694e-01,1.550697257479070057e+00,6.705957144634591138e-01
5.173611111111111466e-02,1.862500000000000000e+01,1.408985613981676155e-01,9.969600707587710220e-01,1.556914922083448394e+00,6.465722722712078374e-01
5.208333333333333565e-02,1.875000000000000000e+01,1.414402385738145196e-01,9.971804056340559663e-01,1.563148187956936663e+00,6.225582630354531410e-01
5.243055555555555663e-02,1.887500000000000000e+01,1.419840827483474233e-01,9.973924040908110911e-01,1.569396791573665517e+00,5.985546643700565550e-01
5.277777777777777762e-02,1.900000000000000000e+01,1.425300992013234236e-01,9.975960699133581411e-01,1.575660467357518080e+00,5.745624526111661190e-01
5.312499999999999861e-02,1.912500000000000000e+01,1.430782931197328578e-01,9.977914072247948685e-01,1.581938947700178844e+00,5.505826027593545557e-01
5.347222222222222654e-02,1.925000000000000000e+01,1.436286695972961158e-01,9.979784204865199682e-01,1.588231962979381517e+00,5.266160884218665794e-01
5.381944444444444753e-02,1.937500000000000000e+01,1.441812336337677247e-01,9.981571144977406940e-01,1.594539241577322297e+00,5.026638817549925475e-01
5.416666666666666852e-02,1.950000000000000000e+01,1.447359901342467059e-01,9.983274943949576041e-01,1.600860509899275641e+00,4.787269534065481391e-01
5.451388888888888951e-02,1.962500000000000000e+01,1.452929439084935381e-01,9.984895656514320983e-01,1.607195492392372582e+00,4.548062724584922001e-01
5.486111111111111049e-02,1.975000000000000000e+01,1.458520996702533656e-01,9.986433340766319722e-01,1.613543911564573774e+00,4.309028063696617727e-01
5.520833333333333842e-02,1.987500000000000355e+01,1.464134620365859230e-01,9.987888058156584314e-01,1.619905488003811733e+00,4.070175209186440157e-01
5.555555555555555941e-02,2.000000000000000000e+01,1.469770355272024820e-01,9.989259873486516783e-01,1.626279940397314716e+00,3.831513801467842928e-01
5.590277777777778040e-02,2.012500000000000000e+01,1.475428245638088498e-01,9.990548854901800668e-01,1.632666985551103567e+00,3.593053463013294313e-01
5.625000000000000139e-02,2.025000000000000000e+01,1.481108334694561934e-01,9.991755073886049443e-01,1.639066338409667090e+00,3.354803797787157538e-01
5.659722222222222238e-02,2.037500000000000000e+01,1.486810664678975547e-01,9.992878605254290614e-01,1.645477712075807286e+00,3.116774390680065454e-01
5.694444444444444337e-02,2.050000000000000000e+01,1.492535276829519975e-01,9.993919527146247761e-01,1.651900817830656232e+00,2.878974806944767928e-01
5.729166666666667129e-02,2.062500000000000000e+01,1.498282211378757778e-01,9.994877921019424960e-01,1.658335365153865260e+00,2.641414591633526321e-01
5.763888888888889228e-02,2.075000000000000000e+01,1.504051507547400079e-01,9.995753871641991362e-01,1.664781061743962232e+00,2.404103269037121127e-01
5.798611111111111327e-02,2.087500000000000000e+01,1.509843203538163703e-01,9.996547467085472594e-01,1.671237613538873346e+00,2.167050342125410034e-01
5.833333333333333426e-02,2.100000000000000000e+01,1.515657336529684651e-01,9.997258798717254535e-01,1.677704724736617470e+00,1.930265291989610721e-01
5.868055555555555525e-02,2.112500000000000000e+01,1.521493942670522903e-01,9.997887961192895023e-01,1.684182097816157686e+00,1.693757577286242322e-01
5.902777777777778317e-02,2.125000000000000355e+01,1.527353057073220777e-01,9.998435052448229055e-01,1.690669433558419810e+00,1.457536633682791072e-01
5.937500000000000416e-02,2.137500000000000000e+01,1.533234713808453442e-01,9.998900173691289694e-01,1.697166431067472114e+00,1.221611873305157442e-01
5.972222222222222515e-02,2.150000000000000000e+01,1.539138945899233835e-01,9.999283429394050238e-01,1.703672787791864041e+00,9.859926841868868475e-02
6.006944444444444614e-02,2.162500000000000000e+01,1.545065785315206108e-01,9.999584927283952096e-01,1.710188199546122778e+00,7.506884297202683076e-02
6.041666666666666713e-02,2.175000000000000000e+01,1.551015262967013475e-01,9.999804778335258382e-01,1.716712360532410164e+00,5.157084481092440859e-02
6.076388888888888812e-02,2.187500000000000000e+01,1.556987408700727660e-01,9.999943096760208761e-01,1.723244963362329463e+00,2.810620518243285570e-02
6.111111111111111605e-02,2.200000000000000000e+01,1.562982251292374392e-01,1.000000000000000000e+00,1.729785699078891792e+00,4.675852705937717443e-03
6.145833333333333703e-02,2.212500000000000000e+01,1.568999818442518290e-01,9.999975608715553355e-01,1.736334257178626217e+00,-1.871928668095940856e-02
6.180555555555555802e-02,2.225000000000000000e+01,1.575040136770936294e-01,9.999870046778123189e-01,1.742890325633853488e+00,-4.207828977636185463e-02
6.215277777777777901e-02,2.237500000000000000e+01,1.581103231811359089e-01,9.999683441259697991e-01,1.749453590915094781e+00,-6.540023616779082338e-02
6.250000000000000000e-02,2.250000000000000000e+01,1.587189128006302741e-01,9.999415922423219305e-01,1.756023738013637647e+00,-8.868420828568987502e-02
6.284722222222222099e-02,2.262500000000000000e+01,1.593297848701963337e-01,9.999067623712626363e-01,1.762600450464240742e+00,-1.119292914567158598e-01
6.319444444444444198e-02,2.275000000000000000e+01,1.599429416143207383e-01,9.998638681742699763e-01,1.769183410367988651e+00,-1.351345739568175497e-01
6.354166666666666297e-02,2.287500000000000000e+01,1.605583851468627421e-01,9.998129236288729738e-01,1.775772298415285277e+00,-1.582991470640904008e-01
6.388888888888889783e-02,2.300000000000000355e+01,1.611761174705688970e-01,9.997539430276006778e-01,1.782366793908988223e+00,-1.814221051114134342e-01
6.423611111111111882e-02,2.312500000000000355e+01,1.617961404765946298e-01,9.996869409769120196e-01,1.788966574787683728e+00,-2.045025455388501667e-01
6.458333333333333981e-02,2.325000000000000355e+01,1.624184559440355891e-01,9.996119323961070169e-01,1.795571317649095056e+00,-2.275395689458344639e-01
6.493055555555556080e-02,2.337500000000000355e+01,1.630430655394651263e-01,9.995289325162225458e-01,1.802180697773634543e+00,-2.505322791431111029e-01
6.527777777777778179e-02,2.350000000000000000e+01,1.636699708164816580e-01,9.994379568789065749e-01,1.808794389148078885e+00,-2.734797832044414956e-01
6.562500000000000278e-02,2.362500000000000000e+01,1.642991732152634110e-01,9.993390213352772999e-01,1.815412064489385191e+00,-2.963811915180760148e-01
6.597222222222222376e-02,2.375000000000000000e+01,1.649306740621315770e-01,9.992321420447629610e-01,1.822033395268630729e+00,-3.192356178379745502e-01
6.631944444444444475e-02,2.387500000000000000e+01,1.655644745691220165e-01,9.991173354739244505e-01,1.828658051735089662e+00,-3.420421793347858674e-01
