motor_time_fraction,motor_angle_deg,source_fourier_small,source_fourier_large,spline_small,spline_large,source_fourier_dsmall_dt,source_fourier_dlarge_dt,spline_dsmall_dt,spline_dlarge_dt
1.618055555555555636e-01,5.825000000000000000e+01,4.235518184458981761e-01,7.806106802251958632e-01,4.219271739697154633e-01,7.822307601962726897e-01,2.541373850514754729e+00,-2.685485745215702824e+00,2.573277768747339156e+00,-2.707740629693697443e+00
1.621527777777777846e-01,5.837500000000000000e+01,4.244332981978168329e-01,7.796789154759087292e-01,4.228199855094124104e-01,7.812910225724228885e-01,2.535944154166471343e+00,-2.681474374333802313e+00,2.569309071629431784e+00,-2.705141281984110524e+00
1.625000000000000056e-01,5.850000000000000000e+01,4.253128870881039414e-01,7.787485485626071124e-01,4.237114110831549096e-01,7.803521945849613006e-01,2.530482601554186584e+00,-2.677434322076869488e+00,2.565294604849464477e+00,-2.702501124097396179e+00
1.628472222222222265e-01,5.862500000000000000e+01,4.261905741744757559e-01,7.778195893275344774e-01,4.246014347986987736e-01,7.794142904040887165e-01,2.524989878024128664e+00,-2.673366259171945813e+00,2.561234368407436346e+00,-2.699820156033556628e+00
1.631944444444444475e-01,5.875000000000000000e+01,4.270663487529984814e-01,7.768920473807765514e-01,4.254900407638009252e-01,7.784773242000049276e-01,2.519466671107918554e+00,-2.669270852110171344e+00,2.557128362303346947e+00,-2.697098377792588320e+00
1.635416666666666685e-01,5.887500000000000000e+01,4.279402003588272940e-01,7.759659321017425837e-01,4.263772130862169552e-01,7.775413101429107243e-01,2.513913670405959255e+00,-2.665148763083327044e+00,2.552976586537197168e+00,-2.694335789374494361e+00
1.638888888888888895e-01,5.900000000000000000e+01,4.288121187669037826e-01,7.750412526406706970e-01,4.272629358737037863e-01,7.766062624030062311e-01,2.508331567470661660e+00,-2.661000649921497097e+00,2.548779041108984789e+00,-2.691532390779271200e+00
1.642361111111111105e-01,5.912500000000000000e+01,4.296820939926144223e-01,7.741180179201512246e-01,4.281471932340171205e-01,7.756721951504916834e-01,2.502721055689534957e+00,-2.656827166031862308e+00,2.544535726018711141e+00,-2.688688182006921945e+00
1.645833333333333315e-01,5.925000000000000000e+01,4.305501162924065817e-01,7.731962366366731398e-01,4.290299692749134919e-01,7.747391225555678718e-01,2.497082830168161127e+00,-2.652628960338639263e+00,2.540246641266375782e+00,-2.685803163057444820e+00
1.649305555555555525e-01,5.937500000000000000e+01,4.314161761643650062e-01,7.722759172621924684e-01,4.299112481041485467e-01,7.738070587884355866e-01,2.491417587613092621e+00,-2.648406677224167893e+00,2.535911786851981375e+00,-2.682877333930842045e+00
1.652777777777777735e-01,5.950000000000000000e+01,4.322802643487480001e-01,7.713570680457170203e-01,4.307910138294793190e-01,7.728760180192939533e-01,2.485726026214683859e+00,-2.644160956471162560e+00,2.531531162775524813e+00,-2.679910694627110512e+00
1.656249999999999944e-01,5.962500000000000000e+01,4.331423718284808100e-01,7.704396970149156587e-01,4.316692505586612882e-01,7.719460144183447614e-01,2.480008845529888983e+00,-2.639892433206134648e+00,2.527104769037007870e+00,-2.676903245146252885e+00
1.659722222222222154e-01,5.975000000000000000e+01,4.340024898296115374e-01,7.695238119777426666e-01,4.325459423994514330e-01,7.710170621557870252e-01,2.474266746365060055e+00,-2.635601737843986658e+00,2.522632605636428327e+00,-2.673854985488267388e+00
1.663194444444444642e-01,5.987500000000000711e+01,4.348606098217233651e-01,7.686094205240848742e-01,4.334210734596055659e-01,7.700891754018219792e-01,2.468500430658755462e+00,-2.631289496033805797e+00,2.518114672573787516e+00,-2.670765915653154465e+00
1.666666666666666852e-01,6.000000000000000711e+01,4.357167235183078691e-01,7.676965300274245507e-01,4.342946278468799992e-01,7.691623683266500811e-01,2.462710601364596297e+00,-2.626956328605842828e+00,2.513550969849085881e+00,-2.667636035640914116e+00
1.670138888888889062e-01,6.012500000000000711e+01,4.365708228770966426e-01,7.667851476465221694e-01,4.351665896690304902e-01,7.682366551004716770e-01,2.456897962334196439e+00,-2.622602851519706846e+00,2.508941497462324755e+00,-2.664465345451548117e+00
1.673611111111111271e-01,6.025000000000000711e+01,4.374229001003539508e-01,7.658752803271161591e-01,4.360369430338141283e-01,7.673120498934865585e-01,2.451063218200180138e+00,-2.618229675813752877e+00,2.504286255413500140e+00,-2.661253845085054248e+00
1.677083333333333481e-01,6.037500000000000711e+01,4.382729476351263642e-01,7.649669348036404193e-01,4.369056720489863932e-01,7.663885668758962932e-01,2.445207074259337254e+00,-2.613837407555710701e+00,2.499585243702616921e+00,-2.658001534541433397e+00
1.680555555555555691e-01,6.050000000000000711e+01,4.391209581734533685e-01,7.640601176009589324e-01,4.377727608223040967e-01,7.654662202178998953e-01,2.439330236355906845e+00,-2.609426647794527820e+00,2.494838462329669770e+00,-2.654708413820684232e+00
1.684027777777777901e-01,6.062500000000000711e+01,4.399669246525380606e-01,7.631548350361152533e-01,4.386381934615231071e-01,7.645450240896983773e-01,2.433433410765049487e+00,-2.604997992513443883e+00,2.490045911294662240e+00,-2.651374482922808529e+00
1.687500000000000111e-01,6.075000000000000711e+01,4.408108402548752691e-01,7.622510932201019829e-01,4.395019540743995701e-01,7.636249926614926409e-01,2.427517304076509230e+00,-2.600552032584315221e+00,2.485207590597594773e+00,-2.647999741847806288e+00
1.690972222222222321e-01,6.087500000000000000e+01,4.416526984083420926e-01,7.613488980596401223e-01,4.403640267686901311e-01,7.627061401034821442e-01,2.421582623078511798e+00,-2.596089353723181503e+00,2.480323500238464707e+00,-2.644584190595676176e+00
1.694444444444444531e-01,6.100000000000000000e+01,4.424924927862449175e-01,7.604482552589794109e-01,4.412243956521504362e-01,7.617884805858680108e-01,2.415630074641894609e+00,-2.591610536447080726e+00,2.475393640217275593e+00,-2.641127829166419971e+00
1.697916666666666741e-01,6.112500000000000000e+01,4.433302173073299102e-01,7.595491703217094326e-01,4.420830448325374085e-01,7.608720282788501432e-01,2.409660365604529009e+00,-2.587116156032128522e+00,2.470418010534022990e+00,-2.637630657560035008e+00
1.701388888888888951e-01,6.125000000000000000e+01,4.441658661357502091e-01,7.586516485525874876e-01,4.429399584176069160e-01,7.599567973526289988e-01,2.403674202656042702e+00,-2.582606782472867124e+00,2.465396611188709564e+00,-2.634092675776522618e+00
1.704861111111111160e-01,6.137500000000000000e+01,4.449994336809947604e-01,7.577556950593778984e-01,4.437951205151152156e-01,7.590428019774052570e-01,2.397672292222839285e+00,-2.578082980442867989e+00,2.460329442181333981e+00,-2.630513883815883691e+00
1.708333333333333370e-01,6.150000000000000000e+01,4.458309145977776278e-01,7.568613147547077480e-01,4.446485152328181756e-01,7.581300563233793754e-01,2.391655340353520121e+00,-2.573545309256625391e+00,2.455216503511900239e+00,-2.626894281678119114e+00
1.711805555555555580e-01,6.162500000000000000e+01,4.466603037858861702e-01,7.559685123579331645e-01,4.455001266784726632e-01,7.572185745607512564e-01,2.385624052604630840e+00,-2.568994322832728994e+00,2.450057795180403009e+00,-2.623233869363224890e+00
1.715277777777777790e-01,6.175000000000000000e+01,4.474875963899909159e-01,7.550772923970192618e-01,4.463499389598342693e-01,7.563083708597218013e-01,2.379579133926836843e+00,-2.564430569658299852e+00,2.444853317186846731e+00,-2.619532646871205905e+00
1.718750000000000000e-01,6.187500000000000000e+01,4.483127877994151911e-01,7.541876592104327370e-01,4.471979361846599721e-01,7.553994593904909127e-01,2.373521288551518005e+00,-2.559854592754748470e+00,2.439603069531227408e+00,-2.615790614202058162e+00
1.722222222222222210e-01,6.200000000000000000e+01,4.491358736478661684e-01,7.532996169490440153e-01,4.480441024607055289e-01,7.544918543232591590e-01,2.367451219877806601e+00,-2.555266929644793628e+00,2.434307052213546374e+00,-2.612007771355782992e+00
1.725694444444444420e-01,6.212500000000000000e+01,4.499568498131256700e-01,7.524131695780437168e-01,4.488884218957272521e-01,7.535855698282271087e-01,2.361369630360108829e+00,-2.550668112320802372e+00,2.428965265233804516e+00,-2.608184118332380397e+00
1.729166666666666630e-01,6.225000000000000000e+01,4.507757124167033336e-01,7.515283208788671176e-01,4.497308785974809542e-01,7.526806200755952192e-01,2.355277221396117060e+00,-2.546058667214410765e+00,2.423577708592003166e+00,-2.604319655131852596e+00
1.732638888888888840e-01,6.237500000000000000e+01,4.515924578234500331e-01,7.506450744511301565e-01,4.505714566737236693e-01,7.517770192355635039e-01,2.349174693215340781e+00,-2.541439115167454688e+00,2.418144382288139216e+00,-2.600414381754196036e+00
1.736111111111111049e-01,6.250000000000000000e+01,4.524070826411329405e-01,7.497634337145757666e-01,4.514101402322108214e-01,7.508747814783327534e-01,2.343062744768191763e+00,-2.536809971404212494e+00,2.412665286322216218e+00,-2.596468298199413383e+00
1.739583333333333537e-01,6.262500000000000711e+01,4.532195837199725630e-01,7.488834019110283124e-01,4.522469133806993336e-01,7.499739209741029811e-01,2.336942073615641213e+00,-2.532171745504938176e+00,2.407140420694228844e+00,-2.592481404467501971e+00
1.743055555555555747e-01,6.275000000000000711e+01,4.540299581521404226e-01,7.480049821063587956e-01,4.530817602269452404e-01,7.490744518930748663e-01,2.330813375819458688e+00,-2.527524941380729917e+00,2.401569785404181534e+00,-2.588453700558464021e+00
1.746527777777777957e-01,6.287500000000000711e+01,4.548382032712206535e-01,7.471281771924557225e-01,4.539146648787045768e-01,7.481763884054484226e-01,2.324677345833068731e+00,-2.522870057249681608e+00,2.395953380452072068e+00,-2.584385186472298646e+00
1.750000000000000167e-01,6.300000000000000711e+01,4.556443166516317422e-01,7.462529898892077407e-01,4.547456114437333774e-01,7.472797446814247735e-01,2.318534676393061211e+00,-2.518207585614370636e+00,2.390291205837903998e+00,-2.580275862209007176e+00
1.753472222222222376e-01,6.312500000000000711e+01,4.564482961080124634e-01,7.453794227464904942e-01,4.555745840297884541e-01,7.463845348912034883e-01,2.312386058411347811e+00,-2.513538013240648183e+00,2.384583261561673329e+00,-2.576125727768586948e+00
1.756944444444444586e-01,6.325000000000000711e+01,4.572501396945686802e-01,7.445074781461630264e-01,4.564015667446253977e-01,7.454907732049855795e-01,2.306232180868012627e+00,-2.508861821137752024e+00,2.378829547623382279e+00,-2.571934783151041959e+00
1.760416666666666796e-01,6.337500000000000711e+01,4.580498457043850613e-01,7.436371583040687350e-01,4.572265436960011309e-01,7.445984737929711716e-01,2.300073730704866648e+00,-2.504179484539732936e+00,2.373030064023028185e+00,-2.567703028356367767e+00
1.763888888888889006e-01,6.350000000000000711e+01,4.588474126686985510e-01,7.427684652720449865e-01,4.580494989916714665e-01,7.437076508253602780e-01,2.293911392719740316e+00,-2.499491472888196508e+00,2.367184810760614155e+00,-2.563430463384566149e+00
1.767361111111111216e-01,6.362500000000000711e+01,4.596428393561354797e-01,7.419014009399363951e-01,4.588704167393923838e-01,7.428183184723543553e-01,2.287745849461517267e+00,-2.494798249816363001e+00,2.361293787836140190e+00,-2.559117088235639770e+00
1.770833333333333426e-01,6.375000000000000000e+01,4.604361247719130912e-01,7.410359670376142072e-01,4.596892810469208057e-01,7.419304909041525287e-01,2.281577781125950999e+00,-2.490100273134449260e+00,2.355356995249603180e+00,-2.554762902909583744e+00
1.774305555555555636e-01,6.387500000000000000e+01,4.612272681570039334e-01,7.401721651370004595e-01,4.605060760220124894e-01,7.410441822909556997e-01,2.275407865452273803e+00,-2.485397994816358924e+00,2.349374433001004459e+00,-2.550367907406400292e+00
1.777777777777777846e-01,6.400000000000000000e+01,4.620162689872654438e-01,7.393099966540976897e-01,4.613207857724234695e-01,7.401594068029648810e-01,2.269236777620627699e+00,-2.480691860987697339e+00,2.343346101090347133e+00,-2.545932101726092078e+00
1.781250000000000056e-01,6.412500000000000000e+01,4.628031269725337293e-01,7.384494628510194225e-01,4.621333944059105581e-01,7.392761786103795307e-01,2.263065190150328920e+00,-2.475982311915088996e+00,2.337271999517626320e+00,-2.541455485868654218e+00
1.784722222222222265e-01,6.425000000000000000e+01,4.635878420556817092e-01,7.375905648380283175e-01,4.629438860302296233e-01,7.383945118834005505e-01,2.256893772798994391e+00,-2.471269781996822346e+00,2.331152128282844238e+00,-2.536938059834089820e+00
1.788194444444444475e-01,6.437500000000000000e+01,4.643704144116433397e-01,7.367333035755735393e-01,4.637522447531366998e-01,7.375144207922283979e-01,2.250723192462549704e+00,-2.466554699754794910e+00,2.324986487386003553e+00,-2.532379823622400217e+00
1.791666666666666685e-01,6.450000000000000000e+01,4.651508444464023673e-01,7.358776798763336791e-01,4.645584546823885996e-01,7.366359195070629751e-01,2.244554113076142610e+00,-2.461837487827776894e+00,2.318775076827099380e+00,-2.527780777233580523e+00
1.795138888888888895e-01,6.462500000000000000e+01,4.659291327959475537e-01,7.350236944072601197e-01,4.653624999257408579e-01,7.357590221981054057e-01,2.238387195515966432e+00,-2.457118562965975972e+00,2.312517896606136159e+00,-2.523140920667636511e+00
1.798611111111111105e-01,6.475000000000000000e+01,4.667052803251929283e-01,7.341713476916212899e-01,4.661643645909503419e-01,7.348837430355551481e-01,2.232223097502038733e+00,-2.452398336026905934e+00,2.306214946723109893e+00,-2.518460253924562853e+00
1.802083333333333315e-01,6.487500000000000000e+01,4.674792881268661771e-01,7.333206401110514694e-01,4.669640327857730866e-01,7.340100961896131038e-01,2.226062473501932981e+00,-2.447677211972566713e+00,2.299866227178021916e+00,-2.513738777004362213e+00
1.805555555555555525e-01,6.500000000000000000e+01,4.682511575203619492e-01,7.324715719075955978e-01,4.677614886179651821e-01,7.331380958304798412e-01,2.219905974635488999e+00,-2.442955589867912725e+00,2.293471737970872226e+00,-2.508976489907035035e+00
