time_s,cycle_progress_rad,S_pressure_Pa,S_temperature_K,L_pressure_Pa,L_temperature_K,H_i_pressure_Pa,H_i_temperature_K,H_o_pressure_Pa,H_o_temperature_K,S_to_H_i_mass_flow_kg_s,H_i_to_L_mass_flow_kg_s,L_to_H_o_mass_flow_kg_s,H_o_to_S_mass_flow_kg_s,H_i_heat_received_W,H_o_heat_received_W
0.7185003822053596,0.6840200918915004,144128.0449803175,318.17091081851646,145494.52194655125,464.38294098622265,144128.05754856562,599.9184909788781,144690.67942286612,320.2726568372632,-5.911467310045651e-05,0.0,0.01754271011109399,0.01763919164810497,10.18862764023254,-2534.082104657898
0.7276669238720263,0.692746738151472,143986.8702682042,318.11673034340413,145350.29758634674,464.25137185958107,143986.8828020928,599.9186852754094,144548.29527807678,320.2298222256209,-5.8947969361920164e-05,0.0,0.017516480163847725,0.017612770954980546,10.164340573822983,-2528.7277782026154
0.736833465538693,0.7014733844114437,143846.03167213275,318.0623653559946,145206.4215252501,464.1200275250077,143846.04417178693,599.9188789682416,144406.25207000348,320.1871317346967,-5.87818553867498e-05,0.0,0.01749033247185004,0.017586432977805145,10.14012896979466,-2523.39146683709
0.7460000072053596,0.7102000306714153,143705.52813625344,318.007826903778,145062.89265457608,463.9889074859313,143705.54060879408,599.9190720531737,144264.548724088,320.1445847827021,-5.86443966096147e-05,0.0,0.017464266737475274,0.01756017747590048,10.115993353281283,-2518.0730978377637
0.7551665488720263,0.718926676931387,143565.35861108167,317.9531255023683,144919.70986931265,463.85801124688913,143565.37105707492,599.9192645263853,144123.18416660404,320.1021808018203,-5.850930615057105e-05,0.0,0.017438282693263713,0.017534004120960754,10.091934201838626,-2512.7726002275353
0.764333090538693,0.7276533231913587,143425.522048715,317.8982711617767,144776.87206862954,463.72733831383,143425.534480449,599.9194563977536,143982.15733524942,320.0599192321978,-5.8423608254237294e-05,0.0,0.017412379992243533,0.017507912738388674,10.06795028079921,-2507.4899040247233
0.7734996322053597,0.7363799694513303,143286.0174127033,317.8432734248076,144634.37815373254,463.5968881917557,143286.02981575354,599.9196476589266,143841.46715399192,320.0177995268179,-5.8280145620047905e-05,0.0,0.017386558458314733,0.01748190275722236,10.044042634177686,-2502.224940852237
0.7826661738720263,0.745106615711302,143146.84366469752,317.7881413813238,144492.22703002673,463.46666038691245,143146.85604081544,599.9198383312804,143701.1125687895,319.97582113558167,-5.814380421954617e-05,0.0,0.017360817720977237,0.01745597398102555,10.020208589949675,-2496.9776419477084
0.791832715538693,0.7538332619712736,143007.99976971626,317.7328836998503,144350.41760767414,463.3366544073026,143008.01211698743,599.9200284071414,143561.09252400743,319.9339834945986,-5.7999876424079874e-05,0.0,0.01733515747811704,0.017430126135239626,9.99644910731945,-2491.7479368248223
0.8009992572053597,0.7625599082312453,142869.48469608757,317.67750864961215,144208.94880082307,463.20686976205036,142869.49701624824,599.9202178895649,143421.40596642593,319.89228604531513,-5.786300966371181e-05,0.0,0.017309577444041182,0.01740435893049129,9.972763804384499,-2486.535755664391
0.8101657988720264,0.771286554491217,142731.29741654437,317.6220241238844,144067.81952739498,463.0773059611842,142731.3097089153,599.9204067778098,143282.05184711693,319.8507282370228,-5.7723511286801765e-05,0.0,0.017284077326687533,0.01737867207487544,9.949152773771175,-2481.341029627849
0.8193323405386931,0.7800132007511886,142593.43690746586,317.56643765949536,143927.02870904666,462.94796251560103,142593.44917246996,599.9205950761668,143143.0291207136,319.80930952302526,-5.758580393086467e-05,0.0,0.017258656835177057,0.01735306527444912,9.92561547914761,-2476.1636903781578
0.8284988822053597,0.7887398470111603,142455.9021488982,317.51075645630374,143786.57527126226,462.8188389371677,142455.91438638087,599.9207827861269,143004.3367457055,319.7680293576905,-5.744756944786386e-05,0.0,0.01723331567759815,0.017327538237649903,9.902151734138442,-2471.0036697113155
0.8376654238720265,0.797466493271132,142318.6921243715,317.45498739488676,143646.45814336173,462.6899347387395,142318.7043345777,599.9209699101807,142865.97368414156,319.7268871965462,-5.731041099289639e-05,0.0,0.017208053564357097,0.017302090673481912,9.87876122741227,-2465.860899568277
0.8468319655386931,0.8061931395311036,142181.80582098707,317.3991370535044,143506.67625850314,462.561249434178,142181.8180039522,599.9211564499707,142727.93890179144,319.6858824969178,-5.717348764222052e-05,0.0,0.01718287020644065,0.017276722292688663,9.855443753664872,-2460.7353121147285
0.8559985072053597,0.8149197857910753,142045.24223461043,317.3432117286744,143367.2285493042,462.43278253176516,142045.25438590764,599.9213424083011,142590.23136779983,319.6450147134396,-5.7018878700802416e-05,0.0,0.017157765271008783,0.01725143272054895,9.832198962357097,-2455.626839179949
0.8651650488720265,0.8236464320510469,141909.00035153358,317.2872174342426,143228.11396032662,462.3045335508542,141909.01248525776,599.921527791677,142452.85005862912,319.6042832754193,-5.692096483406705e-05,0.0,0.017132738475511514,0.017226221848885635,9.80902604037226,-2450.53540942741
0.8743315905386931,0.8323730783110186,141773.07916434793,317.23115992788416,143089.3314414875,462.1765020155916,141773.09128704976,599.9217125875292,142315.7939491177,319.56368766125445,-5.684944383305937e-05,0.0,0.017107789613468864,0.017201089442715544,9.785926558848246,-2445.460957656806
0.8834981322053599,0.8410997245709902,141637.47768353953,317.17504473340693,142950.87993851615,462.0486874425499,141637.48976838987,599.9218967920904,142179.0620105482,319.52322740475995,-5.667028925170328e-05,0.0,0.017082918470683096,0.017176034925933264,9.76290098870436,-2440.4034255949937
0.8926646738720265,0.8498263708309619,141502.1949185873,317.1188771376324,142812.7583989653,461.92108934612037,141502.20696056567,599.9220804452068,142042.65323136514,319.4829019904498,-5.647103498348249e-05,0.0,0.017058124663530967,0.017151058010432315,9.73994434914971,-2435.3627488062275
0.9018312155386932,0.8585530170909336,141367.2298688727,317.0626621972132,142674.96578135414,461.7937072487614,141367.24189433156,599.9222635377156,141906.56661192377,319.4427108212203,-5.637773457986706e-05,0.0,0.017033407797291816,0.017126158758258514,9.717057785550764,-2430.3388526525396
0.9109977572053599,0.8672796633509052,141232.58154661063,317.0064047670235,142537.50104725963,461.66654067374947,141232.5935459909,599.922446036363,141770.80113069311,319.4026533560779,-5.624612147558328e-05,0.0,0.017008767751270637,0.01710133667935212,9.694245454625161,-2425.3316695097383
0.9201642988720266,0.8760063096108769,141098.2489702714,316.9501095022507,142400.36315765828,461.539589140393,141098.26094087085,599.9226279786701,141635.35578309535,319.362729089333,-5.6103740275539004e-05,0.0,0.01698420421068492,0.017076591451828875,9.67150266623662,-2420.3411361666267
0.9293308405386932,0.8847329558708485,140964.23115884492,316.8937808662665,142263.55107875893,461.41285217001297,140964.243100172,599.9228093558607,141500.22957078,319.3229375003093,-5.595947068796863e-05,0.0,0.016959716849058497,0.017051922844154205,9.648830517406282,-2415.3671875386635
0.9384973822053599,0.8934596021308202,140830.52713329342,316.83742313998425,142127.0637817268,461.2863292864829,140830.53904880266,599.9229901691447,141365.42149558003,319.28327806017137,-5.582917313485453e-05,0.0,0.016935305391904746,0.017027330596037768,9.626228856916441,-2410.409757521421
0.9476639238720266,0.9021862483907919,140697.1359175168,316.7810404312037,141990.9002418822,461.16002001558957,140697.14781507783,599.9231704179658,141230.93056679502,319.24375024609594,-5.5730596560453966e-05,0.0,0.016910969527459026,0.017002814518622195,9.603697754272389,-2405.468780761993
0.9568304655386932,0.9109128946507635,140564.05654251273,316.7246366864705,141855.0594372981,461.0339238831084,140564.06841366852,599.9233500992484,141096.75578313324,319.2043535437282,-5.5598119083609685e-05,0.0,0.016886709090886114,0.0169783741408943,9.5812375939488,-2400.5441929660237
0.96599700720536,0.9196395409107352,140431.2880404621,316.6682156928398,141719.54034949144,460.90804041562046,140431.2998862331,599.9235292287226,140962.89616166175,319.16508744678424,-5.5469831791470906e-05,0.0,0.016862523751773936,0.016954009264309646,9.55884640967497,-2395.63593084803
0.9751635488720266,0.9283661871707068,140298.82944711222,316.6117810882493,141584.34196397604,460.782369141017,140298.84126619904,599.9237078028456,140829.350718843,319.12595144080797,-5.5336409095236955e-05,0.0,0.01683841322992266,0.01692971962367918,9.536524644303768,-2390.743930100996
0.9843300905386934,0.9370928334306785,140166.6798013559,316.5553363674206,141449.46326996168,460.65690958828094,140166.69159487294,599.9238858239439,140696.1184738416,319.08694501241996,-5.5207554180019205e-05,0.0,0.016814377255493507,0.01690550494619094,9.51427200701005,-2385.868126552495
0.99349663220536,0.9458194796906502,140034.83814578506,316.4988848890785,141314.9032602769,460.531661287397,140034.84991333596,599.9240632917976,140563.19844958553,319.04806765214744,-5.5077192896487853e-05,0.0,0.016790415556403596,0.016881364959466804,9.49208852530603,-2381.0084565184297
1.0026631738720266,0.9545461259506218,139903.30352634526,316.4424298815677,141180.660931327,460.4066237693131,139903.3152682688,599.9242402097151,140430.58967240056,319.0093188536573,-5.494828096018126e-05,0.0,0.016766527861914026,0.01685729939123179,9.469973785613206,-2376.1648567071634
1.0118297155386933,0.9632727722105935,139772.07499240967,316.38597444885136,141046.73528311867,460.28179656597905,139772.08670861344,599.9244165792775,140298.2911721516,318.97069811251487,-5.48190839962768e-05,0.0,0.016742713901336855,0.016833307970438083,9.44792759031543,-2371.3372640643584
1.0209962572053601,0.9719994184705651,139641.15159666506,316.3295215758477,140913.12531925263,460.15717921034974,139641.1632873324,599.9245924027837,140166.3019820993,318.932204926013,-5.4690711020715266e-05,0.0,0.016718973405555792,0.01680939042679772,9.4259496520408,-2366.525615751627
1.0301627988720268,0.9807260647305368,139510.5323951527,316.27307413371983,140779.83004692118,460.03277123639634,139510.54406031652,599.9247676818833,140034.62113897552,318.89383879327727,-5.456255620802544e-05,0.0,0.01669530610616219,0.016785546491337008,9.404039764589811,-2361.7298491596584
1.0393293405386934,0.9894527109905085,139380.21644723747,316.21663488476617,140646.8484768916,459.9085721791017,139380.22808701298,599.9249424186088,139903.247682921,318.8555992154602,-5.443495067969823e-05,0.0,0.016671711735967293,0.0167617758958998,9.382197673900805,-2356.9499019325235
1.04849588220536,0.9981793572504801,139250.2028195379,316.1602064907599,140514.17961891164,459.7845815675244,139250.21443053783,599.9251166153512,139772.18065715392,318.81748569125415,-5.429380184111302e-05,0.0,0.016648189981308893,0.01673807830518436,9.360423081105296,-2352.1857114067684
1.0576624238720267,1.0069060035104518,139120.49057256672,316.10379150590575,140381.82249461362,459.6607989422038,139120.50216506957,599.9252902773918,139641.4191109294,318.7794976971898,-5.419409397257886e-05,0.0,0.016624740593345445,0.0167144535780123,9.338715326023816,-2347.4372121487263
1.0668289655386933,1.0156326497704233,138991.0787717152,316.04739238984274,140249.77613093355,459.5372238487887,138991.09035022493,599.9254633953702,139510.96209397443,318.7416347539939,-5.4112591361315297e-05,0.0,0.016601363376678273,0.016690901501226908,9.317075578721301,-2342.704344249235
1.07599550720536,1.0243592960303949,138861.96649538807,315.9910115182266,140118.0395506473,459.4138558254251,138861.97804066518,599.9256359671558,139380.8086539459,318.7038964285166,-5.395376902766191e-05,0.0,0.016578058111828175,0.016667421618463185,9.295504105523378,-2337.987053564575
1.0851620488720264,1.0330859422903664,138733.15282278074,315.93465117654205,139986.61177793978,459.29069440785065,138733.1643324025,599.9258080233427,139250.95785014643,318.6662822439595,-5.378526715780051e-05,0.0,0.016554824464236152,0.01664401364784169,9.273997082161145,-2333.285280494934
1.094328590538693,1.041812588550338,138604.63682794786,315.87831356057717,139855.49184682235,459.16773913925755,138604.64831955597,599.9259795557518,139121.40875197112,318.62879166040466,-5.368785213305085e-05,0.0,0.016531662095801855,0.016620677553020876,9.252555531020334,-2328.5989575505823
1.1034951322053597,1.0505392348103095,138476.41759337488,315.8220007901982,139724.6787945171,459.0449895640154,138476.42905994394,599.926150542381,138992.16041515314,318.59142418291464,-5.3562244099633627e-05,0.0,0.01650857085663358,0.016597412941432105,9.231182202370292,-2323.9280228643297
1.112661673872026,1.059265881070281,138348.4942065472,315.76571490821357,139594.17165792984,458.92244522285046,138348.50564737341,599.9263210107453,138863.2119075309,318.55417934088285,-5.343388568597303e-05,0.0,0.016485550457131785,0.01657421953356938,9.209873656843115,-2319.2724176103566
1.1218282155386927,1.0679925273302526,138220.86575681058,315.70945788267625,139463.96947855313,458.8001056582464,138220.87717118787,599.9264909532133,138734.56230156776,318.51705665540715,-5.330276663043411e-05,0.0,0.016462600606638546,0.01655109709407381,9.188630848342427,-2314.632081925893
1.1309947572053594,1.0767191735902242,138093.53133542344,315.6532316090728,139334.07130227445,458.67797041519583,138093.54273069202,599.9266603729355,138606.21067537938,318.480055645537,-5.3201283740925586e-05,0.0,0.016439720999710198,0.016528045447421785,9.167453383057023,-2310.006955692124
1.1401612988720258,1.0854458198501957,137966.49003810275,315.59703791611616,139204.4761791236,458.55603904037054,137966.50140831896,599.9268292639651,138478.15609693737,318.4431758250282,-5.307595356385338e-05,0.0,0.01641691149075657,0.016505064182557826,9.146342004356711,-2305.3969781285277
1.1493278405386924,1.0941724661101673,137839.74096276725,315.54087856533863,139075.18316209904,458.43431108111724,137839.75230931843,599.9269976390896,138350.3976504896,318.40641672514516,-5.295629149643234e-05,0.0,0.016394171784240817,0.016482153114184633,9.125295113804555,-2300.8020906431457
1.158494382205359,1.1028991123701388,137713.28321121418,315.4847552559316,138946.19130747253,458.3127860856668,137713.29453281176,599.9271654961965,138222.9344202087,318.3697778761015,-5.283152248331303e-05,0.0,0.016371501621599553,0.016459311992953602,9.104312975438233,-2296.22223451269
1.1676609238720255,1.1116257586301104,137587.11588829444,315.4286696261628,138817.4996747926,458.19146360317353,137587.12718585873,599.927332838373,138095.76549292024,318.3332588077736,-5.271054093522735e-05,0.0,0.016348900750702486,0.01643654056261095,9.083395203376199,-2291.657350971697
1.176827465538692,1.120352404890082,137461.23810216185,315.3726232562179,138689.10732701214,458.0703431838139,137461.2493753326,599.9274996654643,137968.88995891248,318.2968590507271,-5.258818968223544e-05,0.0,0.016326368918182378,0.016413838569016025,9.062541816959424,-2287.1073813408884
1.1859940072053587,1.1290790511500535,137335.64896402817,315.3166176700585,138561.01333049027,457.9494243787919,137335.66021314825,599.9276659803145,137842.30691166638,318.2605781372359,-5.246730012555611e-05,0.0,0.016303905872508198,0.016391205759716507,9.041752460689167,-2282.5722671544854
1.1951605488720252,1.137805697410025,137210.34758828994,315.2606543377643,138433.2167549853,457.8287067403476,137210.35881327777,599.9278317843047,137716.01544795357,318.22441560162395,-5.234616251662686e-05,0.0,0.01628151136280313,0.016368641883478786,9.021026961917755,-2278.0519502029933
1.2043270905386918,1.1465323436699966,137085.33309564408,315.20473468039626,138305.7166687811,457.7081898143846,137085.34429367093,599.9279970799433,137590.01466728057,318.18837097606416,-5.221370840369202e-05,0.0,0.01625918508991643,0.016346146631142464,9.000365007082678,-2273.5463720080206
1.2134936322053584,1.1552589899299681,136960.60460247338,315.1488600628611,138178.51215225333,457.58787315886576,136960.61578132104,599.9281618718911,137464.30367387686,318.15244377215646,-5.2112686473750354e-05,0.0,0.016236926837610126,0.01632371983946995,8.979766013609947,-2269.0554715195576
1.2226601738720249,1.1639856361899397,136836.16122939525,315.09303180258365,138051.6022909009,457.4677563370519,136836.17239216302,599.9283261531007,137338.88157470533,318.11663354400486,-5.2024231463845976e-05,0.0,0.016214736416243245,0.016301361319624556,8.959230862416234,-2264.579193000607
1.2318267155386915,1.1727122824499112,136712.00210743895,315.0372511763275,137924.98616579696,457.34783890447295,136712.01324028592,599.9284899219698,137213.7474763422,318.0809398869655,-5.1880092845282547e-05,0.0,0.016192613589756558,0.01627907070672118,8.938759753775116,-2260.117485870687
1.2409932572053581,1.1814389287098828,136588.12636919654,314.98151941474515,137798.6628592199,457.22812041412425,136588.1374715438,599.9286532017865,137088.90049145516,318.0453623531733,-5.173369255404934e-05,0.0,0.016170558066149518,0.016256847709692154,8.91834977669248,-2255.670294146661
1.2501597988720246,1.1901655749698543,136464.53314446544,314.92583770160803,137672.63146269045,457.10860042631396,136464.54422792417,599.9288159870124,136964.33974126214,318.0099004409455,-5.1634164771466545e-05,0.0,0.0161485695608223,0.01623469222218812,8.898001623450114,-2251.2375551181876
1.2593263405386912,1.1988922212298259,136341.22156917633,314.87020718197664,137546.89107094673,456.9892785026846,136341.23262884087,599.9289782630146,136840.06434088328,317.9745536913907,-5.151494468871693e-05,0.0,0.016126647894184592,0.016212603938121708,8.87771712316976,-2246.8192114238404
1.2684928822053576,1.2076188674897974,136218.19078377445,314.8146289614901,137421.44077849181,456.8701542012114,136218.2018197294,599.929140048109,136716.07341273173,317.93932166382524,-5.139614365255602e-05,0.0,0.016104792800693553,0.016190582595638214,8.857493986369036,-2242.415207978155
1.2776594238720242,1.216345513749769,136095.43993107547,314.75910410712174,137296.27968388223,456.75122708149416,136095.45094252436,599.9293013381528,136592.36608332046,317.90420391109507,-5.127420949652805e-05,0.0,0.01608300401370548,0.016168627960686185,8.8373327309057,-2238.0254888868835
1.2868259655386909,1.2250721600097405,135972.96815608448,314.7036336479476,137171.40689005016,456.6324967056211,135972.9791443654,599.9294621360277,136468.94148105202,317.86919998254467,-5.1157746834711734e-05,0.0,0.01606128129427786,0.016146739793975778,8.817232996534585,-2233.649997818084
1.2959925072053573,1.233798806269712,135850.77460684598,314.6482185773335,137046.82150360098,456.5139626373867,135850.78557186824,599.9296224411933,136345.79873735734,317.8343094311372,-5.104099569709554e-05,0.0,0.0160396244102842,0.016124917855549318,8.797194850842516,-2229.2886788921537
1.305159048872024,1.2425254525296836,135728.85843456292,314.59285985409934,136922.52263423448,456.395624441533,135728.86937654536,599.9297822572129,136222.93698685674,317.79953181550286,-5.09252041280398e-05,0.0,0.016018033128001208,0.016103161905417544,8.77721784839025,-2224.9414769378573
1.3143255905386906,1.2512520987896552,135607.21879387787,314.53755840392154,136798.50939394062,456.2774816831363,135607.22971601615,599.9299415860568,136100.3553713123,317.76486670288307,-5.082237530232638e-05,0.0,0.0159965071578716,0.016081471763345106,8.757301742903678,-2220.6083378603835
1.323492132205357,1.2599787450496267,135485.85484488163,314.4823151229597,136674.7808941167,456.1595339214486,135485.86574222366,599.9301004266741,135978.05302490856,317.7303136412058,-5.0699654950742685e-05,0.0,0.015975046289202672,0.016059847037001838,8.737446665733728,-2216.289205150723
1.3326586738720236,1.2687053913095983,135364.76574385224,314.42713087059093,136551.33625883577,456.04178072854717,135364.77661889067,599.930258785188,135856.02908903814,317.6958721604844,-5.0587062169201375e-05,0.0,0.015953650373591362,0.016038287513229204,8.717651851497976,-2211.984020060548
1.3418252155386903,1.2774320375695698,135243.95065117997,314.372006476481,136428.17461584017,455.9242216808014,135243.96150984964,599.930416663169,135734.2827212927,317.66154185322284,-5.0498479952558264e-05,0.0,0.01593231911927095,0.016016793174382517,8.697917103873465,-2207.6927316528554
1.3509917572053567,1.2861586838295413,135123.40873726393,314.31694274696224,136305.2950874857,455.8068563460386,135123.41957074212,599.9305740533392,135612.81307146596,317.62732234486236,-5.0374394184956095e-05,0.0,0.015911052261010507,0.015995363711578933,8.67824333259648,-2203.4152931077956
1.3601582988720233,1.294885330089513,135003.13917428587,314.2619404595098,136182.69679796262,455.68968429026955,135003.14997799063,599.9307309667163,135491.61928064926,317.59321319541283,-5.0231899426924677e-05,0.0,0.015889849653435265,0.0159739986455616,8.65862916046467,-2199.151649426604
1.36932484053869,1.3036119763494844,134883.14113118872,314.2070003600077,136060.37888101037,455.5727050873877,134883.15191649107,599.9308874127661,135370.70051528155,317.55921392708296,-5.0135346160640076e-05,0.0,0.015868710970391848,0.015952697964307674,8.639073404239639,-2194.9017408853706
1.3784913822053564,1.312338622609456,134763.41378284112,314.1521231709021,135938.3404734439,455.45591831242393,134763.4245450402,599.9310433739984,135250.05593286018,317.5253241086268,-5.001990516165042e-05,0.0,0.01584763602255003,0.015931461411592525,8.61957825020454,-2190.665513578352
1.387657923872023,1.3210652688694275,134643.95630839572,314.09730958985375,135816.58071144685,455.3393235363573,134643.96704862628,599.9311988648557,135129.68469467718,317.4915433246685,-4.990911667264665e-05,0.0,0.01582662456934825,0.015910288722430527,8.600141893040814,-2186.4429155835624
1.3968244655386897,1.329791915129399,134524.76788957458,314.0425602901978,135695.09873493423,455.2229203317476,134524.7786064012,599.9313538825642,135009.5859663989,317.4578711517675,-4.979261109300753e-05,0.0,0.01580567636234895,0.015889179661143754,8.580764679479103,-2182.2338939709384
1.405991007205356,1.3385185613893706,134405.84771008452,313.98787592077605,135573.89368814902,455.10670827374486,134405.85840471677,599.9315084310864,134889.7589162017,317.42430716247344,-4.96810594455418e-05,0.0,0.0157847911734693,0.015868134000325954,8.561446114200066,-2178.03839530918
1.4151575488720227,1.3472452076493422,134287.19495652782,313.93325710768386,135452.96471892786,454.9906869392585,134287.20562869022,599.9316625095485,134770.2027153565,317.3908509330337,-4.956847007505618e-05,0.0,0.015763968779879626,0.015847151515380145,8.542186306442545,-2173.8563666292093
1.4243240905386894,1.3559718539093137,134168.80881849804,313.87870445490125,135332.31097806623,454.8748559061567,134168.8194685204,599.9318161210927,134650.91653803168,317.357502045152,-4.945728503448356e-05,0.0,0.01574320895897069,0.015826231979684427,8.522984863418515,-2169.6877556439986
1.4334906322053558,1.3646985001692853,134050.6884886485,313.82421854520106,135211.93161921942,454.7592147531026,134050.69911638362,599.9319692669022,134531.89956146243,317.3242600831861,-4.9345578957883116e-05,0.0,0.01572251148526747,0.015805375166315406,8.503841637221399,-2165.532510398265
1.4426571738720224,1.3734251464292568,133932.83316489228,313.76979994283425,135091.82579352777,454.6437630512931,133932.84376820107,599.9321219493851,134413.15096534573,317.29112462861747,-4.9225312028482144e-05,0.0,0.0157018760753725,0.015784580802238806,8.484756326865295,-2161.3905785771835
1.451823715538689,1.3821517926892284,133815.2420426487,313.71544918753796,134971.99266469094,454.5285003852286,133815.25262795904,599.9322741725396,134294.66993390064,317.2580952444099,-4.9131061762528496e-05,0.0,0.015681302538123047,0.01576384872942312,8.465728432554442,-2157.2619055512378
1.4609902572053555,1.3908784389492,133697.9143208712,313.66116680009276,134852.43140163462,454.41342634536113,133697.92489056467,599.9324259300242,134176.4556540071,317.22517153019226,-4.9046496368041326e-05,0.0,0.015660790711568322,0.015743178774395763,8.446758746970318,-2153.146441274032
1.470156798872022,1.3996050852091715,133580.84920629204,313.606953286429,134733.14116847437,454.2985405138639,133580.85974885421,599.9325772214073,134058.50731087863,317.19235311723594,-4.891553007205647e-05,0.0,0.015640340396903648,0.015722570607530302,8.427847324085747,-2149.0441396544925
1.4793233405386887,1.408331731469143,133464.0459075278,313.5528091332959,134614.12112980345,454.1838424697898,133464.05642261857,599.9327280672092,133940.82409598035,317.1596396017647,-4.8783257326705493e-05,0.0,0.015619951328221929,0.015702023971342623,8.408991598855664,-2144.954950220587
1.4884898822053552,1.4170583777291146,133347.503632335,313.49873480736557,134495.37045870084,454.0693317992508,133347.51412945258,599.9328784605706,133823.4052105138,317.12703054336293,-4.868940083605162e-05,0.0,0.01559962322479671,0.01568153878316706,8.390192428677778,-2140.8788179203666
1.4976564238720218,1.4257850239890861,133231.2215936009,313.444730760264,134376.88833073503,453.955008089524,133231.2320693949,599.9330283927035,133706.2498492509,317.09452553353657,-4.8582089736572926e-05,0.0,0.015579355908285592,0.015661114769106046,8.37145091206537,-2136.815691692071
1.5068229655386884,1.4345116702490577,133115.1990072518,313.3907974270577,134258.67392220677,453.8408709249036,133115.20946224083,599.933177873805,133589.35721046632,317.0621241681128,-4.8476943739755534e-05,0.0,0.015559149167897525,0.015640751662361514,8.352765774375825,-2132.7655210141
1.5159895072053549,1.4432383165090292,132999.4350916376,313.3369352267303,134140.72641314554,453.7269198913463,132999.44552444134,599.9333269040554,133472.72649849264,317.02982604283477,-4.836629538149802e-05,0.0,0.015539002765489179,0.015620449255637051,8.334136993070729,-2128.7282553543464
1.5251560488720215,1.4519649627690008,132883.92906736946,313.2831445622047,134023.04498753574,453.6131545771928,132883.93947881373,599.9334754863472,133356.3569197325,316.9976307549649,-4.8259052031157255e-05,0.0,0.015518916484257147,0.015600207338102308,8.315564206597514,-2124.7038443706147
1.5343225905386881,1.4606916090289723,132768.68015798152,313.22942582154377,133905.6288325134,453.49957457227066,132768.69054778872,599.9336236203495,133240.24768338862,316.9655379063748,-4.81507578677906e-05,0.0,0.015498890111017535,0.015580025696474101,8.29704745630977,-2120.6922382968473
1.5434891322053546,1.4694182552889439,132653.68758986428,313.17577937825644,133788.4771379496,453.38617946729846,132653.6979583389,599.9337713085135,133124.39800139942,316.933547102113,-4.804376343345033e-05,0.0,0.015478923432123655,0.015559904115085562,8.278586435807256,-2116.6933877641227
1.5526556738720212,1.4781449015489154,132538.95059227225,313.12220559184857,133671.58909646262,453.2729688538139,132538.9609393065,599.933918552114,133008.80708853377,316.9016579482111,-4.7936403379244134e-05,0.0,0.015459016232506994,0.015539842377362452,8.26018098574366,-2112.707243526387
1.5618222155386878,1.486871547808887,132424.4683992288,313.0687048099781,133554.96389764233,453.1599423152122,132424.47872290204,599.9340653533058,132893.47416177683,316.8698700473435,-4.782135482134426e-05,0.0,0.015439168235578865,0.015519840224387908,8.24183083678065,-2108.7337559179387
1.5709887572053542,1.4955981940688585,132310.24024266086,313.01527736300864,133438.6007448416,453.0470994497394,132310.25054791375,599.9342117155711,132778.39844124613,316.8381829823426,-4.772633163026006e-05,0.0,0.015419379288017019,0.01549989748356746,8.223535553611327,-2104.7728727928215
1.5801552988720209,1.50432484032883,132196.26535807087,312.9619235689236,133322.49884591866,452.9344398613635,132196.27564677296,599.934357634708,132663.57915248393,316.80659637774426,-4.763892921058786e-05,0.0,0.015399649225539103,0.015480014011724042,8.205295661497303,-2100.824547218032
1.5893218405386875,1.5130514865888016,132082.5429881355,312.9086437367171,133206.6574024751,452.8219631443358,132082.55325178622,599.9345031099839,132549.01552090232,316.77510989140944,-4.7517260115748235e-05,0.0,0.015379977811943325,0.015460189543939044,8.187111252013324,-2096.8887364261805
1.598488382205354,1.5217781328487732,131969.07237728284,312.85543816240937,133091.07561705227,452.7096688901176,131969.08261607983,599.9346481567701,132434.70677177596,316.7437231359586,-4.739645500563103e-05,0.0,0.015360364823009464,0.015440423784609596,8.168980403738146,-2092.9653919948237
1.6076549238720206,1.5305047791087447,131855.8527692267,312.8023071279524,132975.75270156874,452.59755669852126,131855.8629898217,599.9347927717603,132320.65214023297,316.7124356858302,-4.730259064432458e-05,0.0,0.015340810028755212,0.01542071661364653,8.150903529966058,-2089.054460728775
1.6168214655386872,1.5392314253687163,131742.88341188277,312.7492509051744,132860.68787086627,452.4856261707225,131742.89361139995,599.934936946685,132206.85085966781,316.6812471547393,-4.7197175819377173e-05,0.0,0.015321313252979639,0.015401067811470751,8.13288166438042,-2085.155894342414
1.6259880072053536,1.5479580716286878,131630.16355688233,312.6962697553564,132745.88033860739,452.3738769032077,131630.17373565867,599.9350806927996,132093.3021664534,316.65015716744125,-4.709319030115445e-05,0.0,0.01530187427051315,0.015381477145727627,8.114913400049772,-2081.2696459301565
1.6351545488720203,1.5566847178886594,131517.69245826866,312.6433639290212,132631.32932178397,452.26230849393113,131517.70261561274,599.9352240082044,131980.0053010154,316.61916534435346,-4.6986478263829385e-05,0.0,0.015282492847291348,0.015361944411053758,8.096998974451708,-2077.395668044183
1.644321090538687,1.565411364148631,131405.46937211842,312.59053366569367,132517.0340416947,452.1509205437397,131405.47950881565,599.9353668954474,131866.95950554425,316.5882713024503,-4.688300697308123e-05,0.0,0.015263168778492145,0.015342469397373501,8.07913806907834,-2073.5339128062906
1.6534876322053533,1.5741380104086025,131293.4935570585,312.53777919474516,132402.99372315084,452.03971265548296,131293.50367302442,599.9355093544266,131754.16402517023,316.557474661505,-4.677926129181708e-05,0.0,0.015243901865592914,0.015323051900705464,8.061330696676805,-2069.6843326881262
