theta_deg,E_x,E_y,E_projected_velocity,E_projected_velocity_scaled_to_target,E_piecewise_model_scaled_to_target,target_velocity,target_piecewise_model,regime_core
94.0,0.46663649150668796,-0.3734703117049402,-0.22524588109270569,-0.12608402960849682,-0.2055893475541934,-0.2621221679277919,-0.19996786417904244,1
94.25,0.46643047237105373,-0.3717985272869919,-0.22454948414631212,-0.12575470178753032,-0.20486643681307384,-0.262007690392801,-0.19927879253833902,1
94.5,0.46622511156163027,-0.37013177653190443,-0.22386402467445024,-0.12543054632504852,-0.20414352607195435,-0.26188354570780126,-0.19858972089763566,1
94.75,0.46602036826177495,-0.36847003619029506,-0.2231893349189247,-0.1251114838877901,-0.20342061533083486,-0.2617497016105514,-0.19790064925693224,1
95.0,0.46581620222279374,-0.3668132834777208,-0.2225252491083551,-0.12479743608206342,-0.20269770458971534,-0.26160612671650435,-0.19721157761622887,1
95.25,0.4656125737565503,-0.3651614960705086,-0.22187160342461332,-0.12448832543787461,-0.2019747938485958,-0.2614527905188075,-0.19652250597552545,1
95.5,0.46540944372820997,-0.36351465210163897,-0.22122823596982472,-0.12418407539332235,-0.2012518831074763,-0.2612896633883024,-0.19583343433482203,1
95.75,0.46520677354911777,-0.3618727301566757,-0.22059498673392253,-0.12388461027925432,-0.2005289723663568,-0.26111671657352514,-0.19514436269411867,1
96.00000000000001,0.4650045251698073,-0.36023570926974746,-0.21997169756274418,-0.12358985530417985,-0.19980606162523729,-0.2609339222007061,-0.19445529105341525,1
96.25,0.46480266107313467,-0.35860356891958206,-0.2193582121266604,-0.12329973653943446,-0.19908315088411774,-0.26074125327376996,-0.19376621941271183,1
96.5,0.46460114426754284,-0.3569762890255821,-0.21875437588972527,-0.123014180904591,-0.19836024014299825,-0.26053868367433586,-0.1930771477720084,1
96.75,0.4643999382804419,-0.35535384994395874,-0.21816003607933898,-0.12273311615311298,-0.19763732940187873,-0.26032618816171704,-0.19238807613130504,1
97.0,0.4641990071517168,-0.3537362324639078,-0.2175750416564123,-0.1224564708582453,-0.19691441866075923,-0.26010374237292133,-0.19169900449060162,1
97.25,0.46399831542735126,-0.35212341780383705,-0.21699924328602355,-0.12218417439913787,-0.19619150791963974,-0.2598713228226508,-0.19100993284989826,1
97.5,0.4637978281531665,-0.3505153876076394,-0.21643249330855868,-0.1219161569471977,-0.1954685971785202,-0.259628906903302,-0.19032086120919484,1
97.75,0.4635975108686743,-0.34891212394101984,-0.2158746457113246,-0.12165234945266472,-0.19474568643740067,-0.25937647288496546,-0.18963178956849142,1
98.0,0.4633973296010444,-0.3473136092878618,-0.21532555610062742,-0.1213926836314076,-0.19402277569628118,-0.25911399991542644,-0.18894271792778805,1
98.25000000000001,0.46319725085917896,-0.34571982654664674,-0.21478508167430602,-0.12113709195193466,-0.1932998649551617,-0.2588414680201646,-0.18825364628708463,1
98.5,0.4629972416278959,-0.34413075902692014,-0.21425308119471237,-0.1208855076226164,-0.1925769542140421,-0.2585588581023536,-0.1875645746463812,1
98.75,0.462797269362218,-0.34254639044580126,-0.2137294149621297,-0.1206378645791147,-0.19185404347292262,-0.2582661519428616,-0.18687550300567785,1
99.0,0.4625973019817655,-0.34096670492454295,-0.21321394478862032,-0.12039409747201552,-0.19113113273180313,-0.2579633322002512,-0.18618643136497443,1
99.25,0.462397307865251,-0.33939168698513544,-0.21270653397229464,-0.12015414165466055,-0.19040822199068363,-0.2576503824107792,-0.18549735972427106,1
99.5,0.4621972558450739,-0.3378213215469559,-0.21220704727199277,-0.11991793317117418,-0.18968531124956411,-0.2573272869883969,-0.18480828808356764,1
99.75,0.4619971152020135,-0.3362555939234669,-0.21171535088237123,-0.11968540874468186,-0.18896240050844457,-0.2569940312247498,-0.18411921644286422,1
100.0,0.4617968556600167,-0.3346944898189549,-0.2112313124093866,-0.11945650576571636,-0.18823948976732507,-0.25665060128917777,-0.1834301448021608,1
100.25,0.4615964473810842,-0.3331379953253176,-0.2107548008461681,-0.11923116228080767,-0.18751657902620555,-0.2562969842287151,-0.18274107316145743,1
100.50000000000001,0.461395860960245,-0.33158609691889557,-0.21028568654927132,-0.11900931698125355,-0.18679366828508606,-0.25593316796809046,-0.18205200152075401,1
100.75,0.4611950674206251,-0.3300387814573481,-0.20982384121530684,-0.11879090919206702,-0.18607075754396651,-0.25555914130972673,-0.1813629298800506,1
101.0,0.4609940382086034,-0.3284960361765703,-0.20936913785793426,-0.11857587886109679,-0.18534784680284702,-0.2551748939337412,-0.18067385823934723,1
101.25,0.46079274518905977,-0.32695784868765965,-0.2089214507852164,-0.11836416654831804,-0.1846249360617275,-0.2547804163979455,-0.1799847865986438,1
101.5,0.4605911606407038,-0.3254242069739218,-0.20848065557732515,-0.11815571341528941,-0.183902025320608,-0.2543757001378458,-0.17929571495794044,1
101.75,0.4603892572514917,-0.32389509938791944,-0.20804662906459268,-0.11795046121477346,-0.18317911457948852,-0.25396073746664216,-0.17860664331723702,1
102.0,0.4601870081141274,-0.32237051464856903,-0.20761924930590103,-0.11774835228051692,-0.18245620383836897,-0.25353552157522946,-0.1779175716765336,1
102.25,0.45998438672164177,-0.32085044183827266,-0.20719839556740302,-0.11754932951718787,-0.18173329309724945,-0.2531000465321967,-0.17722850003583024,1
102.5,0.4597813669630564,-0.3193348704001011,-0.20678394830156818,-0.11735333639046647,-0.18101038235612996,-0.2526543072838272,-0.17653942839512682,1
102.75000000000001,0.4595779231191231,-0.31782379013500994,-0.2063757891265474,-0.11716031691728641,-0.18028747161501046,-0.25219829965409873,-0.17585035675442345,1
103.0,0.45937402985814113,-0.31631719119910595,-0.20597380080584865,-0.11697021565622362,-0.1795645608738909,-0.25173202034468334,-0.17516128511372003,1
103.25,0.45916966223185407,-0.31481506410094634,-0.20557786722831953,-0.1167829776980298,-0.1788416501327714,-0.2512554669349475,-0.1744722134730166,1
103.5,0.4589647956714171,-0.31331739969889016,-0.20518787338842845,-0.11659854865630752,-0.1781187393916519,-0.25076863788195186,-0.17378314183231325,1
103.75,0.45875940598344045,-0.31182418919848043,-0.2048037053668399,-0.1164168746583241,-0.17739582865053236,-0.25027153252045164,-0.17309407019160977,1
104.0,0.4585534693461042,-0.31033542414987103,-0.2044252503112765,-0.11623790233596125,-0.1766729179094129,-0.24976415106289626,-0.17240499855090646,1
104.25,0.4583469623053451,-0.3088510964452968,-0.20405239641766348,-0.1160615788167983,-0.17595000716829334,-0.24924649459942952,-0.171715926910203,1
104.5,0.4581398617711116,-0.30737119831658016,-0.20368503291154824,-0.11588785171532537,-0.1752270964271739,-0.24871856509788962,-0.17102685526949968,1
104.75,0.457932145013689,-0.30589572233267875,-0.20332305002979065,-0.11571666912428479,-0.17450418568605433,-0.248180365403809,-0.1703377836287962,1
105.00000000000001,0.45772378966009,-0.304424661397273,-0.2029663390025179,-0.11554797960613737,-0.17378127494493478,-0.2476318992404146,-0.16964871198809278,1
105.25,0.45751477369051674,-0.30295800874639356,-0.20261479203533828,-0.11538173218465138,-0.17305836420381535,-0.24707317120862754,-0.16895964034738942,1
105.5,0.4573050754348794,-0.30149575794608635,-0.20226830229180887,-0.11521787633661137,-0.1723354534626958,-0.24650418678706332,-0.168270568706686,1
105.75,0.45709467356938777,-0.3000379028901201,-0.20192676387615208,-0.11505636198364488,-0.17161254272157633,-0.24592495233203188,-0.16758149706598263,1
106.0,0.4568835471131998,-0.29858443779772625,-0.20159007181621505,-0.11489713948416379,-0.17088963198045679,-0.2453354750775375,-0.1668924254252792,1
