index,small_lambda_target,large_lambda_target,adiabatic_sector_fraction,status,feasible,failure_reasons,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_pressure_pa,maximum_temperature_k,maximum_absolute_mass_flow_kg_s,maximum_tube_reynolds,maximum_tube_mach_number,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,convergence_cycles
10,0.566912410017103,0.559767104908824,0.06808008205145598,converged,True,,0.16637447996409058,60.84564606764202,365.71501879840366,-304.8701001052878,433034.16869136307,584.6877300357373,0.010560098563982339,549.4073047613399,0.032813977116573204,0.027571381159873846,0.13487590083677908,0.012373076448480602,22
11,0.5791204278543591,0.6441238097287715,0.1195294755883515,converged,True,,0.1641526610221384,55.749586647128595,339.6203649699589,-283.8599246990148,517593.0538298392,589.8666990265342,0.007257421031156387,377.57982125710805,0.03744783047873861,0.023543231825401627,0.09966966587121528,0.014196205500439547,22
12,0.6932892223633825,0.5232384232059121,0.06092372719198466,converged,True,,0.1557402694063938,53.188053441583634,341.517666845644,-288.3125942246075,580704.94303959,586.9521279103888,0.023807246238900615,1238.612964704314,0.0441106859380757,0.029625308162387433,0.22383880601644637,0.012233640443275054,23
13,0.667477084826678,0.5920422839000822,0.1355914563499391,converged,True,,0.16372499083801392,54.39953127771596,332.26162358767647,-277.8464860847995,532551.967196169,591.4667720475463,0.00990777230274832,515.4689081793225,0.039296021207965756,0.025398586358296654,0.12037806866040598,0.01487601854745114,23
14,0.6025267365574837,0.5780981167592109,0.04431420333683491,converged,True,,0.17174872237882355,60.956646996509406,354.9176154106012,-293.9578000558125,449590.9605618258,580.9919633468343,0.01922420190891487,1000.1721946979346,0.0457748961169444,0.033358354397754565,0.20778756991295166,0.011746391387888756,22
15,0.6144646834395826,0.6225205454602838,0.0794382194429636,converged,True,,0.17226909816905295,58.82759397327645,341.48663108195484,-282.65061693503395,488730.5190697285,586.97030853951,0.011810842432118248,614.4794073914297,0.03394907578432209,0.025844503644653904,0.15034774171035925,0.012798864881872606,22
16,0.6330060126632452,0.547607581410557,0.10067301904782654,converged,True,,0.16521642680186224,58.20589073537887,352.3008690000479,-294.0897447048692,485001.78939814575,588.3336678390942,0.010470181244166677,544.7292014243332,0.035563620367836,0.02695980855955553,0.12726808088179695,0.013455051944524619,23
17,0.7052575368806719,0.6577586569823325,0.025500338412821295,converged,False,maximum_reynolds;valid_thermodynamic_model,0.15529088662064483,47.29847527761498,304.5798520885448,-257.19432046314114,611391.6220060051,580.6605666891593,0.057748436571359994,3004.4618143116368,0.10196480364748761,0.059819903601093315,0.4170512508913282,0.014682925489639525,27
18,0.5446852600760759,0.5096105282381177,0.1540636250562966,converged,True,,0.15206119668845444,56.22998616692354,369.7852403603563,-313.55717899989185,394185.4702028038,589.7949155402652,0.008823136576613398,459.0388675567734,0.040518451350191824,0.028812889548258988,0.06270983903066552,0.015483195898840226,22
19,0.5478903226554395,0.6635756256990135,0.05795460466295481,converged,True,,0.16060091429624673,55.0155169926101,342.56042211022344,-287.53109130310906,546435.7327598422,590.0048924393351,0.011535299418718364,600.1438078304386,0.0323687830625253,0.03699310575437976,0.15809194870726376,0.012151885569639101,22
20,0.7021401825360953,0.5037385688722134,0.12188277127221228,converged,True,,0.1476920590818305,50.04412933046926,338.8410293795263,-288.77672036731525,592485.5427999645,591.6890557367889,0.013027394057235587,677.7725997237833,0.03775989471182929,0.027423910973680167,0.14315085812799494,0.014282555733110642,23
21,0.6369197795726359,0.6172306790947915,0.039564132168889043,converged,True,,0.17397843801064913,58.70631858977636,337.4344502747115,-278.71748155755733,493237.84209393983,580.8001258583944,0.025841679034466467,1344.4578327382353,0.056136473297935224,0.03944811091122274,0.25695589636353044,0.011670226317462763,22
22,0.6106389680877328,0.5529523204080761,0.1408207858167589,converged,True,,0.16309223699343406,57.393049935690975,351.9054676894374,-294.5082673351492,457038.9178357283,590.1803317904646,0.00926585759148317,482.07219040571096,0.03936827359866713,0.027081119180956577,0.09047462425567199,0.014996392365225894,22
23,0.6001071106083691,0.5971127824485303,0.10543184375390412,converged,True,,0.1697991927583945,59.18753496661456,348.57371230752483,-289.38119317089104,463576.70281276974,588.6143852989037,0.008338433745436953,433.82136845168776,0.03601793100816661,0.025323372416421172,0.11307341320547275,0.013637727799847583,22
24,0.6699844404682517,0.5730606898479164,0.07420055367052555,converged,True,,0.1658604002091024,56.30478829881285,339.4709540543051,-283.1535847834045,539016.0098988679,587.4551485114496,0.017246265446718884,897.2666456540371,0.03440818748479682,0.027257788766379316,0.1852590485131552,0.012639524701596199,23
25,0.6915783000737429,0.6378231160156429,0.15704123409464957,converged,True,,0.15955343283430815,50.151117524365986,314.321770666298,-264.11888622065663,570793.0861377781,593.5676737020033,0.009947133893188933,517.5167626746259,0.04262799245603014,0.023744769950983787,0.1230991662299118,0.015933756221170936,22
26,0.5809194231592119,0.5295062705874443,0.023138439394533635,converged,True,,0.16428581476132342,60.51357495047433,368.3432744232315,-307.81542678408465,429193.245517041,573.9420887116504,0.03147980505088408,1637.7910435806007,0.07827657027344995,0.04934165893427319,0.27881354283963306,0.011896736897524915,22
27,0.5708265735581517,0.6237927277572454,0.14668907741084694,converged,True,,0.16158597302928732,55.44259960321989,343.115176174178,-287.6640085942049,494623.3021861067,590.840135689258,0.00780260395876774,405.9439014828796,0.04014842005171243,0.024737633023352888,0.08032344194334944,0.01529595174462532,22
28,0.6795433169044554,0.5660792040452362,0.03340517919510603,converged,True,,0.16182395750229803,54.430127314859305,336.3539500267527,-281.90671549299554,561369.0128888803,580.804625653169,0.0386107978069214,2008.7932162051757,0.07388790414492132,0.04468080336953392,0.31365077540027403,0.011507061874221921,23
29,0.6589824671857059,0.6786431519314647,0.09056796832010151,converged,True,,0.16798409151233581,53.18437450383152,316.60363802917584,-263.35641805423734,551982.3961712901,589.56796259547,0.013389212801781467,696.5968427030192,0.035728263928566796,0.02778904921065626,0.16886652583622633,0.013260546318019035,22
30,0.5882341700792313,0.5139877215214074,0.08897901222109796,converged,True,,0.16177356237349205,59.72520507650616,369.1901457830086,-309.4666691157869,432537.28804892214,586.5382734079114,0.009196678166588403,478.4730117478519,0.0343792914908783,0.027916565081010508,0.1150072962477452,0.013000341299687732,23
31,0.6226695366762578,0.6481566506251693,0.054436551481485365,converged,True,,0.170924789933445,56.997183887801725,333.4635304217451,-276.4524169781647,517709.95281665353,584.0810192567973,0.017669567297028066,919.2896530407364,0.040138501710929794,0.035680771574613794,0.20553186189752687,0.012087358269568754,22
32,0.6470143079012632,0.5444810034520924,0.1259996016137302,converged,True,,0.16138569010125448,56.04325813349613,347.2628713136475,-291.2111322867361,503629.1688017391,590.0768610502018,0.010044277529568114,522.5708275694211,0.03795145058342859,0.026994313779279546,0.11333657789552752,0.014408932199001207,22
33,0.714014190249145,0.6101496407575906,0.06831530522555114,converged,True,,0.15745666768721775,50.15293879338499,318.51899020886225,-268.31737610262195,617917.0953869593,589.7429406736727,0.02416972573080825,1257.4715842023816,0.042180658788966464,0.028571553959567415,0.2364586215698511,0.012540866263625692,23
34,0.5588884714432061,0.5797098455950618,0.11157330581918361,converged,True,,0.16347478465647394,58.72956183260905,359.25761857416364,-300.5261168304278,451438.2988004465,588.5447431886487,0.007669437157026865,399.01566940390256,0.036437501300037735,0.02542041464590448,0.091562261968104,0.013813986197280822,22
35,0.5614846719056368,0.6572420289926231,0.13781348664313556,converged,True,,0.15876572960970828,53.4924805049659,336.927122978402,-283.4191332740049,535719.6487371712,590.8740865952288,0.008013208172618361,416.9009482189487,0.03944881575040139,0.023577388303970208,0.08497236157794005,0.014949080251314653,22
36,0.7109909070096909,0.5353956519067288,0.042024515140801674,converged,True,,0.15144241562663827,50.323878229113916,332.2971178245132,-281.94671321008474,618275.2034352412,585.4992086226431,0.03750745271087882,1951.389788408968,0.06536716031777871,0.03961261884192399,0.3012407070700732,0.011740661578523484,23
37,0.6499565981514752,0.6024705258011818,0.11723911903798581,converged,True,,0.16946119760009332,56.92774810547185,335.9338238586867,-278.9947224354502,506749.2218848874,590.1862452958386,0.009961273842109215,518.252417856127,0.037251925980449234,0.02516048696147052,0.12639920257953696,0.01412334757431906,22
38,0.6199813159927726,0.5873889873735607,0.0631450896523893,converged,True,,0.17327339547202725,60.47904786909771,349.0382796755505,-288.53738125835036,469041.44607532123,584.7859261773553,0.01514368464359099,787.876260224358,0.03464192535756067,0.028388128628197375,0.17495494755519317,0.012284875149887686,22
39,0.5855569467879832,0.6329666428267956,0.02779062768444419,converged,True,,0.16609414113505896,57.00123761207531,343.18632326546015,-286.173953333111,504692.9962549913,578.2924323280434,0.027155548056199522,1412.8141301407811,0.06717071513997744,0.053563084878749945,0.2756684180181567,0.0113522548165326,22
40,0.6619357112422586,0.556905315797776,0.15184219531714915,converged,True,,0.15827460237493451,53.57953414682486,338.5226267692718,-284.93055431964126,524779.0315129054,591.6731247228121,0.010494442710924987,545.991445993404,0.04078523732578233,0.02696266106115147,0.10527159783719184,0.015554455259262296,22
41,0.6765090148150921,0.6708755056373775,0.07721638994291426,converged,True,,0.17057408023094922,53.700599960740945,314.8227438074582,-261.0631214389444,547695.782002838,588.8992641792885,0.017228953136748795,896.3659429283732,0.03459870039163723,0.029942894601576092,0.19942490656449724,0.012832641308469995,22
42,0.5734117987565697,0.5217553946375847,0.10296290803700686,converged,True,,0.16164270646829731,59.6922329227857,369.28503751880095,-309.5770849490892,416854.2821957937,587.5180343196546,0.008606302675813839,447.7577106341009,0.035535309950253335,0.02738746941123577,0.09786342197312224,0.013466161575344035,22
43,0.5838603303954005,0.5949481018073857,0.08433002019301059,converged,True,,0.1690149113122665,59.791790419653346,353.76636271567753,-293.9709112947501,463631.5181860418,586.8459003428262,0.009437564363257201,491.00553076404805,0.03419692782928196,0.025838180871620983,0.12601642233991178,0.012910646877300053,22
44,0.6888886943645776,0.5752253436669708,0.09576379414647819,converged,True,,0.16125457042391858,53.66978984849264,332.82647249874105,-279.1375428551688,568875.0581876767,590.0687306190656,0.015125665441257439,786.9387802067196,0.03553930118807597,0.025838090791286537,0.16719906572968685,0.013364353849759801,23
45,0.6725792559050023,0.6413940278813244,0.03039253918454051,converged,True,,0.1680734717201829,53.86030207839334,320.45689023466275,-266.57569575116855,549209.0871857675,579.6684159019549,0.040481755132407295,2106.1329915198344,0.07916129542802289,0.05091026437172273,0.3406426083770492,0.011484385249385791,23
46,0.5970824443548918,0.5259353318996728,0.14915480017662047,converged,True,,0.1580042862710331,56.637084668177415,358.4528369757313,-301.813786740822,442199.2774798428,590.1378091703607,0.009499622009674013,494.2341866379602,0.04016410156964039,0.028254073650181632,0.08019452082884797,0.01532580914379571,22
47,0.6076033051125705,0.661499567590654,0.11457739204168321,converged,True,,0.16571650926821163,54.76073998413268,330.448307328889,-275.66721974502923,535870.4320773324,590.0443756616958,0.008019933222282422,417.25083050346825,0.037365561325240056,0.023235691120924884,0.11611733718317985,0.014053701246213699,22
48,0.6395036405324936,0.5058146001584828,0.0658581185154617,converged,True,,0.16067925524452625,57.8877921506707,360.2692336516958,-302.376811161819,495842.7308644258,585.0370483492535,0.016245208220931458,845.18492037473,0.03516201079664124,0.02962458656992016,0.17206574390212848,0.01232226587389793,23
49,0.699461595006287,0.620712973792106,0.13064004089683295,converged,True,,0.1594343982035523,50.75694331822676,318.3562887942451,-267.5581279250649,585427.0408822855,592.7440445348566,0.011990465746522154,623.8246195067352,0.039504919250443714,0.023903224782638184,0.14395147375093215,0.01473894660195724,23
50,0.5508422058261931,0.5494699988886714,0.04924926275387406,converged,True,,0.16381628396589032,60.875606583550415,371.6090068080526,-310.7355345325359,426145.71611800103,581.5781505167073,0.013174602949112161,685.4313957125503,0.03564278109433099,0.030398968997545052,0.1596593774904056,0.01182608989112114,23
51,0.5420945296436549,0.6148414335213602,0.09285815771669151,converged,True,,0.16267173290736212,57.8102806370599,355.38000120759483,-297.56479323744674,488758.1795327977,587.6639636835577,0.007088141583775055,368.7727666284253,0.03488846819060072,0.024276393347570993,0.1034091792879809,0.013180066015958107,22
52,0.7082973227463663,0.5552867201715708,0.08675748312845827,converged,True,,0.15453436648464358,51.10895961129581,330.72876133591046,-279.5926725104547,605355.4106589241,590.467285680492,0.018641972652833422,969.8807154661085,0.03491126670678659,0.02616403678712661,0.19124508095336876,0.013069758838602435,23
53,0.6300582470186055,0.6668440376967192,0.14446714699268343,converged,True,,0.16402625607093882,52.83510704108389,322.1137170760852,-269.23875872513383,539468.4432939643,591.8742881482432,0.008022901415460935,417.4052558626955,0.0407951954775482,0.023091911770698064,0.10595555201268364,0.015315239696090218,22
54,0.6171364068612456,0.5005251743458211,0.03569496778771281,converged,True,,0.1608611125204596,58.99852487811162,366.7668584015774,-307.7666287856959,469712.9013112556,578.4189804901342,0.025550443508998627,1329.3058032255772,0.05818460340147831,0.03874835684782828,0.23646569162862913,0.01148394283789059,23
55,0.6052094788290561,0.6363561604171992,0.07053730187937618,converged,True,,0.17054825637704354,58.012668178242755,340.1539799386157,-282.1313353825976,505726.14169822284,586.0493572148835,0.012559887644457248,653.4497738858464,0.033289379603508626,0.028705842570070923,0.16059684938928917,0.012530103699852918,22
56,0.6645402944460511,0.5310060993395745,0.10928358346223832,converged,True,,0.1591985732635668,55.198221774610786,346.7256059087002,-291.5165768448097,529600.1220664227,589.5987466657295,0.01158834386701214,602.9035365576907,0.03640078849102126,0.027195450118437596,0.13422848112879798,0.013777834911175017,22
57,0.6963180108368396,0.6012161966226995,0.05214616233482958,converged,True,,0.1623495051338514,52.86130027481871,325.6018565085027,-272.71353079874615,586428.5134112178,586.3456477308573,0.02804192072588205,1458.9291939835894,0.051461658133834666,0.033963823528555016,0.2610830708901948,0.01204704958368341,23
58,0.5765187436155975,0.5689242308586836,0.12822093095630407,converged,True,,0.16408325935960638,58.5215797452269,356.6578331855931,-298.13410859806663,439341.1077915364,589.4190182319832,0.008245087895440897,428.96488993055834,0.0380248610278141,0.026130162028011904,0.08663498017937996,0.014456513612886048,22
59,0.5639660293981433,0.6771871856786311,0.041853787768632175,converged,True,,0.15907946607212634,53.32669997584608,335.2205114371446,-281.87224846424976,563201.4011423792,590.773436360575,0.017524628858977428,911.7489813203684,0.043245525328081603,0.04824379691507651,0.21003757432364753,0.011737897808375634,23
60,0.6860425138659775,0.5154985335841775,0.13859872240573168,converged,True,,0.15070310432593179,51.30697666639472,340.4506953979595,-289.1273167883432,563628.8338910996,591.6858873950229,0.011607365238530561,603.8931561521937,0.039341639421870495,0.027660359987824037,0.1220984295909839,0.014956194547181882,22
61,0.6531878315471112,0.6278851579502225,0.05573320856317879,converged,True,,0.1741628650855298,57.77006971559344,331.70142031840766,-273.9303345521621,514052.27217322803,584.8589591382847,0.020510591292385305,1067.0988166194984,0.042840436134338085,0.03215156084965145,0.2201387879268949,0.012127518623287613,22
62,0.5943928994983435,0.5619317563809455,0.12417309366166593,converged,True,,0.1664700899262156,59.13511438946578,355.22966567553476,-296.0906982461382,438295.9820512983,589.2883861151529,0.008639416728566478,449.4805262273762,0.0376428219105993,0.02642029542543777,0.09457682573819813,0.014303609325787874,22
63,0.627410836648196,0.6077713784947991,0.1592626964300871,converged,True,,0.16729385169509217,56.047370896343324,335.02349505643883,-278.96657887915234,476600.89550139406,591.7006869961706,0.009035368512468077,470.0805993318819,0.04165490712367173,0.025623712167291784,0.09182982960975636,0.01592079483098029,22
64,0.6426147857308387,0.5820552347041666,0.020848183240741492,converged,False,maximum_reynolds;valid_thermodynamic_model,0.16690823421083556,56.916384222900874,341.00405226865615,-284.0758714274841,506953.40313080605,575.7579256511893,0.04851728302608281,2524.195161645448,0.10261414399982921,0.057370048781161295,0.36518802183658156,0.015921111745261084,23
65,0.7191183166578412,0.6514140739478171,0.10314198840409518,converged,True,,0.15626739918962082,48.027194407993534,307.33982044274956,-259.2388209211598,623934.6810263294,592.8735115770306,0.01688463174854475,878.4520300308095,0.03730389624359534,0.022819814294196276,0.18865589932765836,0.013729552302582769,23
66,0.5534453138150275,0.5412566249445081,0.07642241733148694,converged,True,,0.16291961582369038,60.52413257251369,371.4969021165148,-310.97549055028526,418781.34801717685,585.4250304495915,0.008801300093078161,457.9027869139773,0.03337124053869832,0.027164775624810317,0.11620012291003778,0.012600423091656076,22
67,0.5517419043928385,0.6688229686580599,0.09917590664699674,converged,True,,0.159227261206685,53.906552691464974,338.5510262686209,-284.62808381352784,552514.4139568184,589.6179160342368,0.007763123859067464,403.8898813393538,0.03573150568668138,0.02636748644361427,0.10819360046023893,0.013461190018150347,22
68,0.7179419509135186,0.5210488987714053,0.08120846945792437,converged,True,,0.14827446109124712,49.39018064026411,333.0997143862133,-283.6800947479348,625591.5342810004,590.6148544826965,0.02103884411185091,1094.5820788273968,0.0362765484220719,0.026910545824613077,0.20442371228731665,0.012877396131651586,23
69,0.6429108829982579,0.6336071737855673,0.15475014021620154,converged,True,,0.16794232079898166,54.858855631396516,326.6529566246721,-271.775698770671,496404.850568976,592.079670212946,0.008886982927524127,462.36058386085705,0.0415886324708536,0.024466371105642114,0.10216519497595107,0.015756871327221617,22
70,0.6299917894229293,0.5590236352942884,0.025087760910391808,converged,True,,0.16689573136550656,58.51814208193186,350.62695494455403,-292.10149573058254,487981.15342096385,575.1196970868034,0.03810541926557005,1982.5000276893902,0.08356887154360479,0.050310258314500034,0.3140779773499969,0.01222898513909412,23
71,0.5955236519314349,0.6031044477969408,0.060245689675211905,converged,True,,0.17113825423372048,60.01090992498785,350.6574856316579,-290.641611052124,470705.2996864729,584.1974627920475,0.013838536419509221,719.9736773306238,0.033723868786819156,0.02840376642616555,0.1684836082062017,0.012196734517030468,22
72,0.6548462278023363,0.5895333135686815,0.1199334408901632,converged,True,,0.16705562276663133,56.3476497553762,337.29873213600933,-280.9396027300344,513944.9267933584,590.3361957655637,0.010026299963428069,521.6355137464178,0.037493876455683355,0.025517716246575617,0.12534211399245598,0.014219469062554505,22
73,0.6835038270056247,0.655207602288574,0.045820061452686786,converged,True,,0.16823738137126362,53.16425765879107,316.0074011225188,-262.80610663617233,563741.4915060068,584.7382439669556,0.029354606587512447,1527.2239354452354,0.05598500711376662,0.04046444171365414,0.2813647700863143,0.011907895849672947,23
74,0.5637127995304764,0.5346519913524389,0.13381286220625044,converged,True,,0.15955438395317229,58.23040584682625,364.95647693338424,-306.7268433965831,411644.6401234946,589.2725676891496,0.008524655225478454,443.5098614916321,0.038455106249579464,0.027332536083516823,0.07740162700001325,0.014640487390563974,22
75,0.5740034080669284,0.618611305449158,0.04736243601888419,converged,True,,0.1678097608771479,58.88979530689718,350.93188262159487,-292.0356606039841,489776.9679240505,581.8786752025994,0.01545918346941582,804.2906297022143,0.03964669489640001,0.03569481915347904,0.1879270565805794,0.011838467213557824,22
76,0.6960881322808563,0.5487029534950852,0.13218507075682284,converged,True,,0.1532730248563681,51.00546894204068,332.7752485464277,-281.7472318009392,580564.7427462969,592.0889421951283,0.01163005306631886,605.073529445164,0.039042745455777426,0.02628154765163497,0.13440345908938509,0.014729245687393552,23
77,0.6656504421494901,0.6622007419541478,0.0662997829914093,converged,True,,0.1718510611019214,54.972338820800225,319.88361589572753,-264.8788218189612,531436.2222320244,587.1809553095447,0.018689205305510503,972.3380755226284,0.03781818776103249,0.03235006341068531,0.21098473237858695,0.0124798413809719,23
78,0.6068472703546286,0.507982321921736,0.1137939306907356,converged,True,,0.15893601369269558,57.858703123868764,364.0377141692956,-306.1780592723287,453285.82559617,588.4052653691258,0.009537206767266859,496.1895983459175,0.036573041309913165,0.02805950389773039,0.10189590241519145,0.01387253531860777,22
79,0.6174119101278484,0.6420551193132997,0.14870459077879786,converged,True,,0.16559503055780544,54.711311533487034,330.3922306677468,-275.66427793302296,509887.19262795214,591.548903767908,0.008187054279116826,425.9455911487355,0.0407994193722272,0.024085591767324784,0.09628255742030696,0.015459982521604732,22
80,0.6326186057925225,0.5281182456947863,0.031184545457363128,converged,True,,0.16364396504792944,58.45181090013231,357.18891853428534,-298.7315862131105,490473.4899053183,577.432722981513,0.03157302432824316,1642.6409369424234,0.06889506495993536,0.043605774974735334,0.2741797783058488,0.01139756565041529,23
81,0.7066172539070248,0.5928750150837004,0.09764207595959307,converged,True,,0.15787901607254062,51.14325854175147,323.9395570989161,-272.7620519842618,600690.7785901845,591.2916006654629,0.01649760546634176,858.3163215155321,0.03611192552204614,0.02490322167946387,0.17903760194462592,0.013466434326685988,23
82,0.5409415044821799,0.5744542642310262,0.0827935352548957,converged,True,,0.16260362642192702,59.517436517732726,366.02773152977375,-306.51018806127234,448824.95931837946,586.3559327050058,0.007619730743475937,396.429607679866,0.03393972561287956,0.025741032355509876,0.10788725831493898,0.012816817847705868,22
83,0.5489863450080157,0.5990884303860367,0.12640246594324708,converged,True,,0.1611214921100149,57.17107701672528,354.8320976179172,-297.65678006716604,471173.6770636426,589.5279442476206,0.007490737219438247,389.7184975568097,0.03789323239250154,0.025033417843057078,0.08153828669622393,0.014393362845717734,22
84,0.6984843403659761,0.5682739098370075,0.05375954922288656,converged,True,,0.15908056148657312,52.75646557216525,331.6336394539194,-278.854788804113,590673.1806981446,586.5603653175842,0.027608835559228197,1436.3971927241544,0.050307259116604296,0.033054666098411636,0.2530069164781898,0.012068512278408506,23
85,0.6399549143202603,0.637072435617447,0.10979360966011883,converged,True,,0.17207357511838517,56.91412472185342,330.754589614919,-273.8263303618413,501439.0500389012,589.9028202421782,0.010012595532899272,520.9225171588864,0.03675467855969784,0.024219875547706098,0.13174995347418225,0.013871973924192588,22
86,0.6099878719076515,0.5330680723302066,0.06982219755649567,converged,True,,0.16582314389027955,60.07777603002873,362.3003075480253,-302.22141048755793,457411.3968189467,585.0543957704771,0.013040862731118912,678.473330666029,0.03297925667455093,0.028606145521963586,0.15092887007251915,0.012434713405154832,23
87,0.5980168215371668,0.6675779081881047,0.035176396667957306,converged,True,,0.16367793328035296,54.26062073253705,331.5084669330329,-277.2268083657193,546000.6775245223,583.3138481817625,0.023278904562600587,1211.1250795666567,0.056055725722520384,0.051831692090250944,0.2561708286958076,0.011575220249770944,23
88,0.674392839409411,0.5025501543097198,0.1451907962374389,converged,True,,0.1500568922721445,51.7674831199889,344.98570732827744,-293.2048646222928,544841.898500016,591.4279249236923,0.011585811243781788,602.7717724747579,0.03996749604481186,0.028426427175613105,0.11135390486157452,0.01521418459473768,22
89,0.6865491507947445,0.6127065433375538,0.08856740321964027,converged,True,,0.16574681643908182,54.062015863156724,326.172273016336,-272.08665437882433,564667.6024499635,589.7460036401262,0.01605783562061471,835.4365383210564,0.03515766277167121,0.025184403060309904,0.17949652406302927,0.013152397880784731,23
90,0.5834546813182533,0.5546625775098801,0.09125331575050952,converged,True,,0.16732630147282765,60.57668799254948,362.0272931353031,-301.45085780666426,426742.9020442329,587.028737560888,0.008740941302216261,454.76251692452894,0.03464391590552602,0.0266796631601878,0.11450795986981599,0.013102746882730876,22
91,0.5710489038750529,0.6492585455067457,0.07270377296954394,converged,True,,0.1652857073202746,56.653028625121884,342.7581824443244,-286.09427213727406,525386.036734061,586.2668626687672,0.010128368575835645,526.9458089963921,0.033441478219686904,0.02985886997703605,0.14217634135530496,0.012585471637508757,22
92,0.6760800144262612,0.5405679872259498,0.1072024296410382,converged,True,,0.15893159593224138,54.36634876868165,342.07388688061815,-287.6939593999676,547546.1508306891,589.9622660154589,0.012615037461778294,656.3190380606885,0.03627471780851008,0.026802949236861835,0.14346414274461247,0.013720361661803274,22
93,0.662890693154186,0.6085258979722857,0.023824485167860985,converged,False,maximum_reynolds;valid_thermodynamic_model,0.16673934837974477,55.013423271833496,329.9366574621713,-274.9057123382861,536285.6427272552,576.4904731507997,0.04805445654330594,2500.115817221344,0.09621023195093988,0.05466671836459636,0.36802424693160435,0.014228292160354202,23
94,0.5873911350220442,0.584144720453769,0.1566281913779676,converged,True,,0.16283648820194663,56.65167771044322,347.90530265050245,-291.24847818592764,451754.75595409115,590.8963289376865,0.00858637902288876,446.7211482963305,0.041158546416275844,0.02639853110280614,0.07791939729351596,0.01572314082458147,22
95,0.6204531837813556,0.6286687740311027,0.12120533665642144,converged,True,,0.16994422752230587,57.08393250672362,335.89803748545165,-278.80372478516296,494305.30431115004,590.13164645978,0.008262912022485336,429.8922208205,0.037632675663999596,0.024335360755730513,0.11276944500006272,0.014277368503881182,22
96,0.6523617589473725,0.5640170364268124,0.05835916869342328,converged,True,,0.16756860908028362,58.017371297681045,346.2305476909724,-288.20420968881007,513720.86425566085,584.7759602798577,0.01956430411040369,1017.8665971442038,0.04088156356623501,0.02941937272402731,0.20294349443568468,0.012153801217858985,23
