index,label,feasible,small_min_deg,small_max_deg,large_max_deg,h_s_low_before,h_s_low_after,h_s_high_before,h_s_high_after,sector_smin_to_lmin_deg,sector_lmin_to_smax_deg,sector_smax_to_lmax_deg,sector_lmax_to_next_smin_deg,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles
21,sobol,True,81.1807918753475,246.84013066999614,367.9940170571208,-0.7804329280741513,-0.7198034782893956,-1.413360261823982,-0.9600556343793869,98.8192081246525,66.84013066999614,121.15388638712466,73.1867748182267,0.1748987917929381,51.750482224505014,295.88816305702204,-244.10690467159546,616.8969018208609,0.035989163798850254,0.01185730883187564,0.03960396004556703,0.06496187051665234,0.01767936036522682,0.0004861862638131501,0.0005574371525594758,0.001184847473215034,0.0013083642986951452,22
22,sobol,False,81.95829221233726,242.75727686751634,362.80301655083895,-0.2030858900398016,0.09868077794089913,-1.9859268828295171,-1.0736325938254594,98.04170778766274,62.75727686751634,120.04573968332261,79.15527566149831,0.0945437228663543,16.26911273620667,172.08030573541578,-155.81316455966578,530.8368595404297,0.04715752513025399,0.010203158038783036,0.016792277534863554,0.09396147313594873,0.0209091585337722,0.0006501491155850303,0.0007023616714539841,0.0015559136354237391,0.0015253170714928732,22
23,sobol,True,71.1007927134633,247.3459241623059,366.23877288773656,-0.3479926544241607,-0.5038189578801393,-1.0549226817674935,-0.803834892064333,108.8992072865367,67.34592416230589,118.89284872543067,64.86201982572675,0.18583169569618221,57.12181875572812,307.3846931317737,-250.24038239863478,567.8682059729638,0.039996962481734975,0.01091493355559093,0.037567899668436974,0.04986328918435575,0.019709246291631184,0.0004173587667170086,0.0005039582063592347,0.0008913207111772305,0.0010916498915924627,22
24,sobol,True,74.92291592806578,238.89254868403077,358.57698513008654,0.02701779799535875,-0.540287350397557,-1.4359141779132187,-0.919267383031547,105.07708407193422,58.89254868403077,119.68443644605577,76.34593079797924,0.1888290654245395,54.56638337977776,288.972374338122,-234.3879536177797,591.4290628123724,0.04522520060786616,0.011367794244409243,0.03452982433906542,0.04401673432710303,0.021378221446497727,0.0005063346618983648,0.0005447902270945864,0.0012206974798031761,0.0011870548021496606,22
25,sobol,False,78.1224570684135,245.10738606750965,368.7020135503262,-0.6468735191971065,-0.07072107642889025,-2.379727581050247,-0.6488339619711041,101.8775429315865,65.10738606750965,123.59462748281658,69.42044351808727,0.05114643774618442,8.379871766729858,163.84077046216194,-155.46405588923096,529.0925380957956,0.03804785896353552,0.010169630624380335,0.019158360809634577,0.10383447213719256,0.017987308120336446,0.0006780905304019937,0.0007869253314613001,0.0016330450783867934,0.0018474295853730038,22
26,sobol,True,76.07799831219018,238.34640141949058,363.1758649647236,-0.7227150885388256,-0.11902703531086445,-1.8028078549541533,-1.0107727183029056,103.92200168780982,58.346401419490576,124.82946354523301,72.90213334746659,0.17804142445736282,40.874700734596935,229.57972201792603,-188.75755133785933,528.7751104664675,0.038116338573206315,0.010163529382144227,0.024338430834828235,0.06905296864511105,0.01754568465553164,0.0005997080978091485,0.0006551682983067132,0.00143415486407022,0.0014378113353554402,22
27,sobol,True,72.60608830861747,245.14413527399302,359.7418105714023,0.2404935463331641,-0.7497293754480779,-1.2350934366695583,-0.7211259188130498,107.39391169138253,65.14413527399302,114.5976752974093,72.86427773721516,0.17783905823314902,55.05696073748034,309.5886881345269,-254.51552107046678,583.3514628596924,0.04607622690197676,0.01121253556670059,0.03805626117398904,0.04013774783370091,0.022906276571673476,0.0004372674020309978,0.0005197573668532363,0.0010115765227884477,0.0011033084163308872,22
28,sobol,True,68.99071152321994,240.99118922371417,367.3916425574571,-0.40711660021916035,-0.3050568088889122,-1.6278137410990894,-1.1564813230186701,111.00928847678006,60.99118922371417,126.40045333374292,61.599068965762854,0.19419472519908454,54.37679671353797,280.01170813363734,-225.61184244122376,518.9017523576373,0.0408746545560951,0.00997375463054708,0.029840494848039675,0.051909122827824804,0.01808605932058927,0.0005270678745339817,0.0006252521747757242,0.0011967561640326778,0.0014146933208351508,22
29,sobol,False,79.67966316826642,249.41511336062104,357.2614800389856,-0.006327568553388119,0.19217484118416905,-2.184916938189417,-0.8660511754453182,100.32033683173358,69.41511336062104,107.84636667836457,82.4181831292808,,-10.869839499454677,126.87643861766097,-137.74579291101196,520.1432361685818,0.05135426207185615,0.009997617057012008,0.015819862935567183,0.1112739790573585,0.023832692140841657,0.0006527882210810507,0.0007218313544998712,0.0014894439182234652,0.0015297888236123754,22
30,sobol,False,78.832883419469,239.49297484569252,366.7211626470089,0.22981985593214627,-0.4303375378251076,-2.4422900825738907,-1.0200527837499975,101.167116580531,59.492974845692515,127.22818780131638,72.1117207724601,0.13202106075771572,29.898451750907775,226.46728922877872,-196.57888143518514,553.979660186477,0.048944763316726966,0.010647983314586414,0.02402345385125161,0.0912730953306865,0.021081013082029112,0.0006938116558680709,0.0007658165774092517,0.0017968071243532537,0.0018388622179782467,22
31,sobol,False,68.08753549866378,244.1070653591305,356.1827609054744,-0.746557404100895,0.04138135137036447,-1.5111113088205457,-0.7121113562956451,111.91246450133622,64.1070653591305,112.07569554634392,71.90477459318936,0.169581795340536,38.392028778826024,226.3923949014177,-188.02081310686012,512.2952136870779,0.038766485963001626,0.009846771063122229,0.02308714988940532,0.06272167642133245,0.019235681643503325,0.0005211630801217598,0.0005941130542946336,0.001091985308104255,0.0011920286965420171,22
32,sobol,True,71.92333100549877,242.13142138626426,364.2820749748498,-0.09004299119114878,0.004910854622721672,-1.1171919228509068,-1.1650381218641996,108.07666899450123,62.131421386264265,122.15065358858556,67.64125603064895,0.19136944534246572,50.883503858056564,265.89147377732036,-214.9664518168764,590.9129512822919,0.04621232243412516,0.011357874120340224,0.030401414503965354,0.0487337751743547,0.020368782822554634,0.0004809423022537379,0.0005545972320978876,0.0009846247677349914,0.0010998198723271245,22
33,sobol,True,75.01071973331273,248.37170218210667,360.384692793712,-0.495404791738838,-0.5997414841316641,-2.0611969754099846,-0.8577415689826011,104.98928026668727,68.37170218210667,112.01299061160535,74.6260269396007,0.1613264774405602,40.577397622349615,251.52348372138803,-210.86680577573998,539.2711480983795,0.04162586500239075,0.010365272589712985,0.029744750295102342,0.07390837467396502,0.02052701857326565,0.000573302669740283,0.0006587375790886864,0.0013723309900002321,0.0015219385035195403,22
34,sobol,False,77.33036648854613,241.61076528485864,359.2456958964467,-0.29837791966274385,-0.6910808402113617,-2.2621092638000846,-1.102578079327941,102.66963351145387,61.610765284858644,117.63493061158806,78.08467059209943,0.15668018080487295,39.682028740703544,253.26769816613194,-213.51984257242853,575.6997197672384,0.044653696482555544,0.011065462237783558,0.029313949300916693,0.07015636161205872,0.02062516158898592,0.0006337169393137672,0.0006856663914637734,0.0016285324746056612,0.0016014517320504197,22
35,sobol,True,73.96505407243967,248.38295673858374,369.78239496424794,-0.14943548757582903,-0.1960018053650856,-1.694203207269311,-0.774642214179039,106.03494592756033,68.38295673858374,121.3994382256642,64.18265910819173,0.18999564544548095,45.33947357927903,238.63427750131854,-193.21570459024474,509.883587224556,0.04325796766500028,0.009800417450924075,0.026590946106859262,0.060913970703632095,0.02045380082497805,0.0005366883827662022,0.0006546804652654403,0.0011932217197544396,0.0014914669989803818,22
36,sobol,False,70.36334957927465,237.75237875245512,361.6950375530869,-0.5328130969777704,0.248668669257313,-1.3120297063142061,-0.947489601932466,109.63665042072535,57.752378752455115,123.94265880063176,68.66831202618778,0.15588495557317905,34.87400833891567,223.71631829823582,-188.8541138494906,588.102355470338,0.040727232276025434,0.011303851961296229,0.023735180767527154,0.06392594454782152,0.01844187041872367,0.0005363901961344194,0.0005994668710453911,0.0011117633020385387,0.0011664311405376858,22
37,sobol,True,80.94570280238986,246.15076029486954,365.5975528936833,0.15370972780510783,-0.37988106794655324,-1.8693074649199843,-0.6203462401404977,99.05429719761014,66.15076029486954,119.44679259881377,75.34814990870655,0.17537459067031397,40.18702230182311,229.14962850787515,-189.0325232714073,555.038159001703,0.04534035289181981,0.010668328606179325,0.027092176903467758,0.06540469988599401,0.02198483303984021,0.0005829524684319797,0.000657392055717971,0.0014164523979067038,0.0015130918726958536,24
38,sobol,False,80.88893854059279,241.3715015714988,368.6525936368853,0.021378695592284225,-0.17424280885607002,-2.0460607963614166,-0.9290824301540852,99.11106145940721,61.37150157149881,127.28109206538647,72.2363449037075,0.1586982234173489,33.802299389188015,212.99733961289414,-179.21060848754666,531.371487791036,0.04574695424217161,0.010213434070740681,0.022718026958478854,0.08162951054118081,0.02034310919901043,0.0006429379797396523,0.0007168694517052896,0.0015935127561228174,0.0016640878198180044,22
39,sobol,True,70.41339642368257,249.03323274385184,357.75007156841457,-0.4006093512289226,-0.7810448595322669,-1.1148816705681384,-0.6387259561568498,109.58660357631743,69.03323274385184,108.71683882456273,72.663324855268,0.16928021313059705,53.78571967639926,317.7318759334525,-263.9188861565362,573.516360765911,0.03952927361870281,0.011023496129843675,0.03921307887393354,0.0560309287326587,0.020848755968879466,0.0004026013654944778,0.00046974091278809333,0.0008930979343163935,0.001021278144158595,22
40,sobol,True,73.79796685837209,237.10448466800153,365.85192196816206,0.25587350847199564,-0.2630663005635142,-1.4724518046714365,-1.0834476308897136,106.20203314162791,57.10448466800153,128.74743730016053,67.94604489021003,0.19365513225981068,54.6991533989436,282.4565130840859,-227.74113179379722,560.745247115171,0.04736101921628085,0.010778023931431206,0.03148574720416128,0.05112530122342009,0.02046117313118545,0.000533201788695601,0.0005952466179663049,0.0012490854251199638,0.0013076262701772502,22
41,sobol,False,77.49054936505854,246.3908190149814,362.31524297967553,-0.7038271185010672,0.20220631314441562,-2.41645649401471,-0.7937268761917948,102.50945063494146,66.39081901498139,115.92442396469414,75.17530638538301,,-20.328799419262474,117.5753581520317,-137.90448875627322,577.1916925377044,0.04160333928658946,0.011094139285530024,0.020074200966681218,0.1260762558960298,0.019208017721586302,0.0006929631616472521,0.0007841721710755274,0.0016135696299333913,0.0017356735324085609,23
42,sobol,False,75.39060262218118,240.13771989755332,357.31554630585015,-0.6442498227581382,0.15819657361134887,-1.8659043018706143,-1.1466662826016545,104.60939737781882,60.137719897553325,117.17782640829682,78.07505631633103,0.11186603193730676,20.78679453279247,185.8186455066364,-165.03623740133438,535.1519400775318,0.043678499633334394,0.01028609773650532,0.018481061599199333,0.08582879688206689,0.019599902298030294,0.0006198642990447038,0.0006654777601339984,0.001422652414124008,0.001377372633226805,22
43,sobol,True,71.5367339849472,243.86380801536143,368.21294846199453,0.05893071955069906,-0.4767992997542024,-1.2979978821240366,-0.8761591924354434,108.4632660150528,63.86380801536143,124.3491404466331,63.323785522952676,0.1897567662127528,57.12306678985791,301.03309584129545,-243.89374185772766,553.9592952252832,0.04410536024714903,0.010647591881863197,0.03509343051311613,0.04150728847824263,0.020563804385812838,0.00046480752156810205,0.0005550818388609735,0.0010425920765941743,0.0012489974384688163,22
44,sobol,True,68.35880441963673,242.37388372328132,360.1264718025923,-0.32444903710857037,-0.5779820327647031,-1.667265263851732,-1.0009576700627802,111.64119558036327,62.373883723281324,117.75258807931095,68.23233261704445,0.183099668284261,53.392554370024435,291.6037744379354,-238.18982702664763,537.547636251379,0.04272494086671024,0.010332145154342567,0.031865569043909026,0.0544290148993424,0.02015350306845358,0.0005105260695343903,0.0005879737719527068,0.0011867630563891576,0.0013222831793059666,22
45,sobol,False,78.55471344664693,247.72457520943135,363.6648669205606,-0.19214757066220045,-0.08505257051438087,-2.224542670417577,-0.7312339279800653,101.44528655335307,67.72457520943135,115.94029171112925,74.88984652608633,0.08572729967129743,14.741171512623104,171.95422658995327,-157.21724256863703,491.6695138340426,0.04504036227735945,0.009450326710250393,0.019068809516573332,0.09372963711109471,0.02130388169091161,0.0006437179418463283,0.0007351914998529712,0.0015180781726050862,0.0016633506640971922,22
46,sobol,False,79.5126689709723,238.13579979166389,361.2060388047248,0.13849753448739655,-0.7032628272660078,-2.3879915829747915,-1.1748520279303192,100.4873310290277,58.135799791663885,123.07023901306093,78.30663016624749,0.14825607525417606,37.817235850379106,255.08051380386095,-217.27343576947266,597.3818569663985,0.04886849418068244,0.011482212258972993,0.028201739350883697,0.07695987267173394,0.02131722080033249,0.0006776983714206729,0.0007157658432027783,0.0018141843373572083,0.001699926079500734,32
47,sobol,True,69.15098825097084,245.77209375053644,364.33620794676244,-0.5520703829824924,-0.23584599476307633,-1.4569870186969638,-0.8476347019895911,110.84901174902916,65.77209375053644,118.564114196226,64.8147803042084,0.194720559927869,51.88743852939943,266.4712886436865,-214.53678689261847,515.7701709889869,0.039421510578132854,0.00991356284272867,0.029273509639177086,0.05776111159640742,0.019034128436288794,0.0004925514222352823,0.0005895662929950385,0.001061183023063809,0.0012771174841307124,22
48,sobol,False,72.54923014342785,240.36560956854373,356.6718295663595,-0.1770409986376762,0.2821346602402628,-1.086538347415626,-1.0298666819930076,107.45076985657215,60.36560956854373,116.30621999781579,75.87740057706833,0.14625793002283938,32.09407856802842,219.43479278707602,-187.34897029343014,637.7667981419063,0.047522792464783074,0.012258446858728171,0.023840826511146624,0.06305176150610436,0.02149910760172251,0.000509257284450612,0.0005549617950691931,0.0009982265348225487,0.0010431013383846344,22
49,sobol,False,76.12795208767056,249.6265068957582,367.1058639846742,-0.30532148396596315,-0.32681160513311625,-2.030351398512721,-0.7020044814795255,103.87204791232944,69.62650689575821,117.479357088916,69.02208810299635,0.16196811797441582,35.7887330187346,220.96159087548153,-185.21308341538142,507.3088880209248,0.04191248057165938,0.009750929435152675,0.025949153362892798,0.07123777921893244,0.02034547288288187,0.0005832664554865725,0.0006967916252774463,0.001356357221601011,0.0016260205793726234,22
50,sobol,False,78.39381905831397,243.373359833844,364.77070614136755,-0.5185791996307672,-0.4138597248122096,-2.2048968682065606,-0.9376757115125656,101.60618094168603,63.373359833844006,121.39734630752355,73.62311291694641,0.15271414584227144,34.41528472787481,225.35754325876354,-190.98597549052374,540.9134697152195,0.04064502965757287,0.010396839476423973,0.026315521375679034,0.07751320867374244,0.018989775369041492,0.0006370252138951605,0.0007140033022563535,0.0015864514903366409,0.001674143713555887,22
51,sobol,False,74.64483985863626,247.1249843472615,361.64565764181316,-0.10114923510700458,0.07692551864311103,-1.6371820978820324,-0.6304531093686819,105.35516014136374,67.12498434726149,114.52067329455167,72.9991822168231,0.14854507323770386,29.242360909878027,196.8585041059154,-167.61547092580878,522.2733725283433,0.045002150845217505,0.010038560178297183,0.020549062735344074,0.07094919939418275,0.021789760655792096,0.0005526965046858702,0.0006363018304923244,0.0011943550329109763,0.001329738370451383,22
52,sobol,True,71.48058175109327,239.1126965917647,369.29466139525175,-0.7487446131184697,-0.024255114234983943,-1.2784135974943638,-1.0927641788497566,108.51941824890673,59.11269659176469,130.18196480348706,62.18592035584152,0.19382323292776393,51.5892468327403,266.166475780368,-214.51637042184808,557.3800492896004,0.03597240968290561,0.01071334182688445,0.029500480058972635,0.05174919429522026,0.01613602648318373,0.0005082868661097649,0.0005942093789929067,0.001092421395022455,0.0012540990673926321,22
53,sobol,True,81.57160217501223,244.488924279809,358.8589117862284,0.19780627144500618,-0.6571067729033531,-1.8355164313688874,-0.7847490733489394,98.42839782498777,64.488924279809,114.36998750641942,82.71269038878381,0.17792848587737656,45.58853521212979,256.21830583973025,-210.58785253878764,602.7383788353494,0.04701842479752616,0.01158516938823945,0.032420776899272474,0.05530438102790951,0.02295306607442685,0.0005686732793031971,0.0006088838769422239,0.001439357450968148,0.0013860827023433088,22
54,sobol,False,81.45727912336588,238.82197046559304,364.06355579569936,-0.3603476401418448,0.17454112144187095,-1.5643415013328195,-0.6687871651723981,98.54272087663412,58.82197046559304,125.24158533010632,77.39372332766652,0.11920138827977052,22.329119309471665,187.32264474189103,-164.99713426827694,575.7612383255747,0.040734664488767613,0.011066644679359989,0.019653401470524433,0.07873394020423409,0.019147301914501213,0.0006020594854087341,0.0006410789267222121,0.0013951920496715056,0.0013287904053321776,22
55,sobol,False,70.71321320161223,244.77013499941677,360.6036608889699,-0.22617468116804962,-0.28858306705951686,-2.132601972669363,-0.9039928106591105,109.28678679838777,64.77013499941677,115.83352588955313,70.10955231264234,0.16164711722786337,36.205018611398785,223.97565284361326,-187.8140496976624,495.9623141171106,0.045411975086805584,0.009532838161612295,0.023694789257834453,0.07388987082312398,0.021198333819136488,0.0005995174122654617,0.0006924687708887845,0.001393134209269856,0.0015612471459434101,22
56,sobol,True,74.54724610969424,243.09295463003218,366.50180256180465,-0.6076722274534405,-0.7329692452214659,-1.764438945800066,-0.8237242944538593,105.45275389030576,63.09295463003218,123.40884793177247,68.04544354788959,0.17451860225813134,50.62988692012818,290.11169161921924,-239.45019166187953,569.0782581309865,0.03675217372470716,0.010938191837644225,0.03419974045219853,0.06329139966811416,0.017920210401368146,0.0005338296857747112,0.0006173708718614764,0.0013111190281917496,0.0014730270009615585,22
57,sobol,True,77.63677122443914,247.41492907516658,356.40091438032687,0.08986027203500269,-0.13690937794744973,-1.2075170213356614,-1.0584395606070756,102.36322877556086,67.41492907516658,108.98598530516028,81.23585684411228,0.18848414189908513,45.63041390182466,242.09152792416506,-196.39322194935752,600.32896150874,0.05048427786860424,0.011538858237604465,0.02893194583599643,0.05061459445659117,0.02390673113809379,0.00048299930763539905,0.0005523238684127947,0.0010318423556281492,0.0010610359314719598,22
