theta_deg,theta_rad,normalized_t_deg,small_target_q,small_mechanism_q,small_target_dq,small_mechanism_dq,small_target_ddq,small_mechanism_ddq,small_hp_window,large_target_q,large_mechanism_q,large_target_dq,large_mechanism_dq,large_target_ddq,large_mechanism_ddq,large_hp_window
174.5,3.045599544730105,185.49999999999997,0.7725060483509641,0.7606578077596788,0.8555532042113912,0.8069355161040203,-0.4929783327179785,-0.044449442098735935,0,0.026655416708240676,0.047039567558144646,0.1629132658690005,0.18647979738396994,0.5208160547608748,0.25881812360249173,0
174.75,3.0499628678600907,185.25000000000003,0.7762342922784645,0.7641782199511826,0.8533207921452229,0.8066827522215316,-0.5302982005710555,-0.0717007346854351,0,0.027371216316645852,0.04785569500696085,0.16518477141063997,0.18760367046572068,0.5203553632127422,0.2563443225982984,0
175.0,3.0543261909900767,184.99999999999997,0.7799524399542584,0.7676972679891743,0.8509253672321373,0.8063098091558404,-0.5676951912276256,-0.09953638053398282,0,0.028096922661739243,0.048676702835779184,0.16745413590028344,0.18871682360803735,0.5198347497075807,0.25390463794091767,0
175.25000000000003,3.0586895141200627,184.74999999999997,0.7836597794183742,0.7712144219244522,0.8483666286511189,0.8058141334386136,-0.6051529452777227,-0.12795777391353652,0,0.02883252583254392,0.049502544595906306,0.16972109893794052,0.18981940642479725,0.5192546995967187,0.2514994086528769,0
175.5,3.0630528372500483,184.49999999999997,0.7873555975539929,0.7747291406549772,0.8456443469625424,0.8051931669266835,-0.6426551033114034,-0.15696564395830556,0,0.02957801478649491,0.050333174494657795,0.17198540224136794,0.19091156998194306,0.5186156982314839,0.24912896125214928,0
175.75,3.0674161603800343,184.24999999999997,0.7910391803989059,0.7782408719118982,0.842758364108176,0.8044443497888208,-0.6801853059187193,-0.1865600155289302,0,0.030333377358677804,0.05116854740156129,0.17424678964606582,0.19199346674275894,0.5179182309632046,0.24679360967806904,0
176.0,3.07177948351002,184.0,0.7947098134569759,0.7817490522590101,0.8397085934111774,0.8035651236649077,-0.7177271936897227,-0.2167401694482074,0,0.031098600271070254,0.052008618854338495,0.17650500710527994,0.19306525051282508,0.5171627831432087,0.2444936552175235,0
176.25,3.076142806640006,183.75,0.7983667820095959,0.7852531071063874,0.8364950195760991,0.80255293499972,-0.7552644072144642,-0.24750460222663023,0,0.031873669141782024,0.05285334506464423,0.17875980268999977,0.19412707638464974,0.5163498401228245,0.2422293864320834,0
176.5,3.080506129769992,183.5,0.8020093714271505,0.7887524507389977,0.8331176986888827,0.8014052385535609,-0.7927805870829944,-0.2788509854395164,0,0.03265856849429505,0.0537026829235594,0.1810109265889604,0.19517910068198785,0.5154798872533798,0.2400010790877953,0
176.75,3.0848694528999774,183.25000000000003,0.8056368674804746,0.7922464863608497,0.8295767582168637,0.8001195010905449,-0.8302593738853601,-0.31077612479371497,0,0.03345328176670459,0.054556590006840544,0.18325813110864023,0.1962214809038604,0.5145534098862029,0.2378089960843539,0
