index,label,feasible,k_i,k_o,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_pressure_pa,maximum_temperature_k,maximum_absolute_mass_flow_kg_s,maximum_tube_reynolds,maximum_tube_mach_number,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,convergence_cycles,constraint_power_ok,constraint_pressure_ok,constraint_temperature_ok,constraint_mass_flow_ok,constraint_validity_ok,hi_tube_length_m,ho_tube_length_m,hi_working_gas_volume_m3,ho_working_gas_volume_m3,hi_wall_capacity_j_k,ho_wall_capacity_j_k,hi_static_conductance_w_k,ho_static_conductance_w_k,hi_internal_area_m2,ho_internal_area_m2,total_tube_length_factor_vs_symmetric_baseline,hi_to_ho_length_ratio
20,sobol,True,0.8178908340632915,0.44530128266662355,0.2036243203529833,44.561977526763705,218.84408232531064,-174.28631026829268,503155.3960667541,582.1001108624849,0.010499135368752303,546.2355895942854,0.04104956211349431,0.028782962399854665,0.09297794972629937,0.008754571576670367,23,True,True,True,True,True,0.034624045308679345,0.018851087632887065,3.623708318438497e-05,3.1234772925195736e-05,120.60955131675303,66.57705984485412,9.89153176612359,5.3854519448638705,0.13310100829557542,0.07246694454782714,0.6315960583649576,1.836713402587723
21,sobol,True,1.4494283974170685,0.6902742870524525,0.20416997808422094,55.15096877503444,270.1228128274787,-214.9579514229314,494372.3538501385,590.4214814077286,0.010211343048392989,531.2626987541457,0.04056716624726605,0.019735290071989944,0.0675080150189724,0.01308947439648104,22,True,True,True,True,True,0.0613591354906559,0.02922161148522049,4.4715975897252984e-05,3.452372981749199e-05,212.19437402094096,102.10275218030786,17.529316185811517,8.348143484866686,0.23587546542124824,0.11233308869687265,1.0698513422347604,2.099786164143949
22,sobol,True,1.297687464207411,0.5848961487784982,0.20521908819481638,52.424348437067664,255.45551779910818,-202.98236004589455,498768.56193453964,589.4173207065771,0.010241038898524384,532.80767647234,0.04064543461494239,0.021001828491875537,0.0761322387507814,0.011197815352973074,22,True,True,True,True,True,0.0549354359847804,0.02476060363162309,4.2678733510588444e-05,3.310894472701891e-05,190.1890852283414,86.82094050236786,15.694168757140842,7.07370543179135,0.2111816183101629,0.09518417850932004,0.9412918064929545,2.21866303431389
23,sobol,True,1.0661407351493835,0.6514075623080134,0.20529725097535687,52.118142907012476,253.86673547454637,-201.68911367365436,495356.42394739616,584.8907387117383,0.010273095803276993,534.4754921212575,0.04086878343142181,0.02539278838623476,0.07068414730754716,0.01243527103140712,26,True,True,True,True,True,0.0451332911213239,0.027576253471039237,3.957003501406093e-05,3.400191320937353e-05,156.61045529554872,96.46634620643565,12.893853934634523,7.878091215733358,0.1735004244128598,0.10600803890149726,0.8587741487286984,1.636672333633834
24,sobol,True,1.1222025349736213,0.47993706073611975,0.2048071947975366,48.48533289924977,236.7364727942309,-188.2694058242135,503449.0583405168,588.0699944688093,0.010348466862263895,538.3968012003448,0.04074259266896536,0.02267125619818741,0.0880521057828756,0.009326003753376003,22,True,True,True,True,True,0.04750657398054997,0.020317335571162404,4.0322709143966515e-05,3.1699785718288225e-05,164.74047050812646,71.59989898821549,13.571862601234395,5.804335351732221,0.18262374719959412,0.07810346325197853,0.8010697978548705,2.3382285444937407
25,sobol,True,1.3420214511454107,0.7734256901219487,0.20355917195839984,55.714696077669956,273.7027054180395,-217.97400200961695,491315.2578938878,588.4361472517821,0.010219243826713856,531.6737503458032,0.040661347488776,0.02158418129952068,0.06250790274879377,0.014611636893871623,22,True,True,True,True,True,0.05681224143182239,0.03274168754849583,4.327395245019476e-05,3.564010335797727e-05,196.61834703174733,114.16126928146443,16.23034182798638,9.353772488890982,0.21839639333569402,0.1258648891876033,1.0577235706336796,1.7351653407502012
26,sobol,True,1.3933810964226723,0.5298670098558068,0.20464305544971542,51.46325472715433,251.47813891881518,-199.9665687402785,501183.3285289812,591.2491736521768,0.010222471052784081,531.8416523370919,0.04055621445575245,0.01928722869992603,0.08157987887182287,0.010194501931525657,25,True,True,True,True,True,0.05898646641522646,0.02243103675056249,4.3963496425638246e-05,3.237013488880563e-05,204.06646141133967,78.84068053962741,16.851482867351,6.408185715655117,0.22675450212894843,0.08622890774309853,0.9616240531392395,2.6296807887734968
27,sobol,True,0.7735530294477939,0.644894048385322,0.2040079824777637,48.44951414967713,237.48832551176272,-189.07484205761526,492709.51704798563,578.1028778090317,0.010342519419794523,538.0873752686149,0.04122807374547919,0.03272769016504553,0.07093353272967287,0.012381605648905643,25,True,True,True,True,True,0.032747078246623276,0.027300514714978633,3.564181298943013e-05,3.391446411855304e-05,114.17973587831874,95.52176420149038,9.355312524473012,7.799317096753068,0.12588561199309248,0.10494804992185502,0.709223538916558,1.1995040602167235
28,sobol,True,0.9280856177210808,0.5699626456573605,0.20534136215141535,49.21858845852591,239.6915455456701,-190.50464292905255,497960.0561654722,582.8468589230314,0.010339151670070679,537.912162292365,0.040986087981076336,0.02764247601947264,0.07773979810897108,0.010983872810719685,26,True,True,True,True,True,0.03928895781685909,0.024128418666161597,3.7716535559617165e-05,3.2908450602617194e-05,136.58986715201476,84.65530172636417,11.224222093018474,6.89310037504021,0.1510337643589959,0.09275394669839021,0.7490241316892207,1.6283270926477695
29,sobol,True,1.5080623276531697,0.683582747541368,0.20397831755886575,55.28367947709804,271.0272353390885,-215.73153763451998,494530.3403056261,591.1425406224931,0.010201666673567809,530.7592686980386,0.04052701480635843,0.0190160501119032,0.06787468984554994,0.012962411292685895,22,True,True,True,True,True,0.06384130520398419,0.028938336312584582,4.550318291810788e-05,3.4433890591940466e-05,220.69739651196403,101.13235311728738,18.238432071878766,8.267216333122812,0.24541736870433797,0.11124412838715717,1.095822537597269,2.206115255361835
30,sobol,True,1.1563456282019615,0.43984279822558164,0.20390570195772695,47.25921810497565,231.76996842772584,-184.51947688147777,505650.5553517248,589.2726098250114,0.010376311428248654,539.8454626742172,0.040690537536841064,0.0215917897736647,0.09383246428168729,0.00860131217742201,22,True,True,True,True,True,0.048951964927216374,0.018620011791549623,4.078110725227726e-05,3.116148844199782e-05,169.69186108461764,65.78547695450061,13.984787501717767,5.319437300861539,0.18818008790639099,0.07157864778179177,0.7980942132137716,2.6289975256316644
31,sobol,True,0.9763597555458545,0.7347383642569185,0.20423192437590285,52.358767476456734,256.3691628351248,-203.94630313650632,491436.11490605096,582.1477013490728,0.010274123975138657,534.5289845321404,0.04099033572957889,0.027930662946378738,0.06492817349541719,0.013967175086079293,24,True,True,True,True,True,0.04133256298477451,0.031103924086876216,3.8364654150139026e-05,3.5120695322111e-05,143.59052492825342,108.55087951868937,11.808047156081873,8.885889861035649,0.1588897472744124,0.1195690342074061,0.8555490599013865,1.328853647833268
32,sobol,True,0.9979800544679165,0.5653396653011441,0.20550918764668374,49.83079343408509,242.47477207566683,-192.67995524067595,498716.57853905554,584.4951311140484,0.01031646155894814,536.7316702050006,0.04090534672878158,0.02601074244015793,0.07821788494571587,0.010886757419865195,29,True,True,True,True,True,0.042247822305808466,0.023932712497748435,3.865492381202073e-05,3.284638342446567e-05,146.72587484009924,83.98488263990383,12.0695219943781,6.837190276597731,0.1624081674184331,0.09200161726625058,0.7816598598845304,1.7652751358536187
33,sobol,True,1.1662380188703536,0.676763467155397,0.20505862871097197,53.327219791870185,260.05840440411,-206.68820887055216,494728.72470776545,586.4888792390301,0.01025700567104907,533.6383752963494,0.0407823031362736,0.023732425957418972,0.06876239674143968,0.012879361752021732,22,True,True,True,True,True,0.04937074279884497,0.02864965344291181,4.091392044347628e-05,3.43423363438217e-05,171.12644375722067,100.1434292252505,14.104425590890596,8.184744289482431,0.1897899447694095,0.1101343799251115,0.9215007430128753,1.7232579408760615
34,sobol,True,1.5175974749028684,0.42548148941248654,0.20201094657337598,48.1286555867747,238.24776034744747,-190.13261669969341,506075.6168857785,593.9186648121337,0.010271169855996303,534.3752913988698,0.040430392522007134,0.016873480534915386,0.09542450807059355,0.008310169290830232,22,True,True,True,True,True,0.0642449597708881,0.01801204971846193,4.5631199833051545e-05,3.096867648003636e-05,222.08017217091998,63.702817113235376,18.35374967660908,5.1457523341012354,0.24696908888547334,0.06924153309134988,0.9715394821576775,3.5667767286384136
35,sobol,True,0.9493303567171096,0.7155419338122011,0.20439621576331077,51.82873330224964,253.5699259827144,-201.67671782059023,491956.25567181373,581.6843957082068,0.010279737289047667,534.821026850386,0.04101622325377888,0.02843317786349187,0.06613040445978521,0.013623547664299728,27,True,True,True,True,True,0.04018831843435764,0.030291275198049847,3.800176303160414e-05,3.486296801710885e-05,139.6707538122087,105.76703611672872,11.481154927927786,8.65372916961823,0.15449106704974713,0.11644506687404674,0.8324361452646554,1.3267291710764613
36,sobol,True,0.7523019962012768,0.4754078289493918,0.2036656075258091,44.6144913772748,219.05756165346241,-174.45005132941978,500530.133448379,579.5153854828137,0.010497402457366939,546.1454318966223,0.04116601461331383,0.031238348430363053,0.0884581871448425,0.0093132906404094,23,True,True,True,True,True,0.03184745117252072,0.02012559809219092,3.5356501012137856e-05,3.163897718904186e-05,111.09793643344105,70.943075207266,9.098303567205976,5.749559043906415,0.1224272849956104,0.07736639017020437,0.6138549125753343,1.5824350176642987
37,sobol,True,1.3838396549224854,0.7668752099946141,0.2035254744649856,55.86596178833943,274.4912494870542,-218.61242944500296,491551.9266188196,589.04740585816,0.010213578813864529,531.3790183011987,0.040629430706568624,0.020978525264642865,0.06283018182241357,0.014487426058501408,22,True,True,True,True,True,0.058582545391718546,0.032464383889772,4.3835395005389274e-05,3.5552157966538485e-05,202.68277296769995,113.21132648169912,16.736089140262962,9.27455130243876,0.22520175764108216,0.12479888444289076,1.0753574324585498,1.804517393295585
