index,ratio_s_l,lambda_s,lambda_l,status,cycles,cold_power_w,mechanical_power_w,cop,minimum_temperature_k,maximum_temperature_k,maximum_pressure_bar,epsilon_p,epsilon_t_cold,epsilon_t_hot,topology,validity,feasible_100w_150w,mass_residual,energy_residual
1,0.8318491625306247,0.5184122865114285,0.4751453160345523,converged,4,154.31060785091654,48.811895369915824,3.1613320212519875,233.9009465807693,348.1398848905354,2.398916381493558,0.003955815406450516,0.020962492567270237,0.025265999962543268,nominal,indeterminate,True,1.7001084785615935e-16,6.232297797714478e-16
2,0.8436967428121834,0.5077540830839203,0.43637314887540396,converged,4,138.6389040461654,42.00678593351803,3.300393042818892,237.0691724150667,346.0350818330557,2.338008648976032,0.003943676214407039,0.01825403494063216,0.025167994401590205,nominal,indeterminate,True,-1.6999181774637787e-16,-7.77496377743191e-16
3,0.8222504027900432,0.5187117749332417,0.4402799301944961,converged,4,143.96144846360403,44.91128106529805,3.2054629716372047,234.9911968962905,349.73112851665087,2.452921207579103,0.003862492002872677,0.01897856748134324,0.027696796277783577,nominal,indeterminate,True,-3.570551647638035e-15,-1.4799672024634505e-15
4,0.9044649807093917,0.5126775067970852,0.44555728253361837,invalid_physical_state,0,,,,,,,,,,,,False,,
5,0.9331570803480043,0.48399051200457,0.4687354572226241,invalid_physical_state,0,,,,,,,,,,,,False,,
6,0.8386720872019394,0.4982333873322737,0.4716025887036813,converged,4,145.76385969751485,44.480716083314064,3.277012434433241,235.71138260724874,343.5464136691469,2.2840047971315185,0.003950989525484796,0.020100800462312357,0.022449495641882002,nominal,indeterminate,True,-6.799995522046073e-16,-7.114484007373622e-16
7,0.9117358573178923,0.4889607838813991,0.45698088277272947,invalid_physical_state,0,,,,,,,,,,,,False,,
8,0.9401601626972298,0.5040107388027113,0.4503753302520925,invalid_physical_state,0,,,,,,,,,,,,False,,
