index,label,feasible,small_min_deg,small_max_deg,large_max_deg,h_s_low_before,h_s_low_after,h_s_high_before,h_s_high_after,sector_smin_to_lmin_deg,sector_lmin_to_smax_deg,sector_smax_to_lmax_deg,sector_lmax_to_next_smin_deg,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_tube_reynolds,maximum_tube_mach_number,maximum_absolute_mass_flow_kg_s,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,small_max_abs_dV_dtheta,large_max_abs_dV_dtheta,small_max_abs_d2V_dtheta2,large_max_abs_d2V_dtheta2,convergence_cycles
51,sobol,False,73.69557702168822,246.01920909620821,361.04891890194267,0.27063775435090065,0.5944100338965654,-0.8097456783056259,-0.36090621873736395,106.30442297831178,66.01920909620821,115.02970980573446,72.64665811974555,,-1.581722838455378,165.2058985341003,-166.78605429985078,751.7669842664692,0.04864708456621123,0.014449632143952337,0.02168284306522122,0.09008001081706637,0.023289513907629816,0.0005032068550795865,0.0005768697342607401,0.0008211089027117554,0.0009064472381811987,22
52,sobol,True,70.98335578665137,234.92527220398188,369.24428006634116,-0.9068083874881268,0.4104452468454838,-0.5227308779954911,-1.2855283576995133,109.01664421334863,54.925272203981876,134.31900786235929,61.73907572031021,0.16779026201768862,43.910884220111974,261.70102896366444,-217.81791275917925,782.2849879901132,0.03430167267503647,0.015036215402865604,0.033348175830901654,0.05686632805051046,0.014600240526551764,0.0004905081799108398,0.0005606369259809557,0.0008011060692367799,0.001023610303182639,22
53,sobol,True,79.6328018642962,242.36927977204323,358.063119770959,0.8141932208091021,-0.7401941325515509,-0.96841314509511,-0.6694981466978789,100.3671981357038,62.36927977204323,115.69383999891579,81.56968209333718,0.17492995839914835,54.10904402211958,309.31833813540203,-255.19002757141723,663.8061133117621,0.0509657619644622,0.012758945727871762,0.041190335879506476,0.043833655495344556,0.025003024117556234,0.00045756163016094653,0.0006034525665140305,0.0010014242940384122,0.0009538243540326468,22
54,sobol,False,79.53481067717075,234.52272833697498,363.63952406682074,-0.20063207298517227,0.771892948076129,-0.7514732010662556,-0.4375743303447963,100.46518932282925,54.52272833697498,129.11679572984576,75.89528661035001,,-26.07480822207813,138.7483942236305,-164.82066491616496,894.2381483908562,0.04285633904950765,0.017188055027376473,0.02168911727816776,0.12532787232696319,0.019488232074914114,0.0005799884541139508,0.0006067876740886653,0.000982382346069525,0.0009032213513382268,22
55,sobol,True,70.32561131566763,242.7586484607309,359.9324938096106,0.04331876151263714,-0.07015103101730347,-1.2060815781354903,-0.9079856213182211,109.67438868433237,62.75864846073091,117.1738453488797,70.39311750605702,0.1938016979930158,50.55295562499581,260.8488787689447,-210.2493546755678,559.9629301922349,0.04715444090736219,0.010762987102210186,0.0289238321516145,0.048286271352704316,0.022002597051527562,0.0004805571022336252,0.0005478360828659139,0.0009996628027327747,0.0010912975770534148,22
56,sobol,True,73.61192523688078,240.4363987185061,366.25193131621927,-0.6503131408244371,-0.8781259004026651,-0.9115511566400528,-0.7474485889077187,106.38807476311922,60.4363987185061,125.81553259771317,67.35999392066151,0.1585615069781602,54.358823504113225,342.8248415398855,-288.4437688668134,616.6516799137621,0.038104562031839206,0.011852595448040789,0.04419278068306783,0.052142759369491316,0.017141002822248886,0.00039254531574599364,0.0004486942083980593,0.0009254182963279595,0.0010156344760907955,22
57,sobol,False,76.26008962094784,246.42067102715373,355.4295511217788,0.6179277673363686,0.20561931282281876,-0.4660136170685292,-1.2168791212141514,103.73991037905216,66.42067102715373,109.00888009462506,80.83053849916905,0.15972503850046135,39.30568956831809,246.08345652835484,-206.79585126698612,744.7637816067103,0.05821243219581878,0.014315024340762091,0.030201870064913105,0.053687650443679076,0.026095100861707098,0.0004928373124027495,0.0006349039588596727,0.0008287852721801748,0.0011553891786453597,22
58,sobol,False,75.24693904444575,237.0791843123734,361.33555262349546,0.9787216298282146,0.3560646176338196,-0.6049905225634575,-0.8627836748957635,104.75306095555425,57.0791843123734,124.25636831112206,73.9113864209503,0.1419088031341867,36.26837903637943,255.57525844316106,-219.3151284343727,766.6607665542282,0.057195752939442235,0.014735903927356365,0.029912851846205644,0.06127448983660832,0.02467181120133819,0.0004923291591745611,0.000625750179844808,0.0008256860940138079,0.0009086363383244537,22
59,sobol,True,72.36348440125585,249.07695635780692,365.04808358848095,-0.7608632799237967,-0.5597019959241152,-1.3502353750169278,-1.372888583689928,107.63651559874415,69.07695635780692,115.97112723067403,67.3154008127749,0.17833679252947196,54.21862619179981,304.02378232096794,-249.78349887016506,554.597533628901,0.04090896002684028,0.010659859393399924,0.03642193235313119,0.06307871403908764,0.018798965970083712,0.00045578732810153014,0.0005480675252010373,0.0010140106976083913,0.0012315915579130788,22
60,sobol,True,69.274798322469,233.97966161184013,358.71215901803225,0.43621752597391605,-0.4939127191901207,-1.0650535963475705,-0.5725103024393321,110.725201677531,53.97966161184013,124.73249740619212,70.56263930443674,0.18032098498323973,56.919626890179075,315.6572536217544,-258.72489194159454,588.3404773362533,0.04660807030914601,0.011308428876005068,0.03697702058450526,0.04312922041420775,0.02244190981813392,0.000448886653927758,0.0005411441065523851,0.0010256314399710107,0.0010078283760011953,22
61,sobol,False,78.34721798822284,243.72578557394445,369.5327158132568,-0.34328627958893776,0.6645314749330282,-0.3101525411009789,-1.081929710134864,101.65278201177716,63.72578557394445,125.80693023931235,68.81450217496604,0.07365104957165691,14.54178212831904,197.44161438148933,-182.89979909803765,906.9601059899109,0.044128907062033956,0.017432582402619835,0.028403574555755227,0.09475655276326907,0.01902985010548969,0.0005233094259688067,0.0006043902889957502,0.0007405525311737869,0.0009295887950788581,22
62,sobol,True,77.71373860165477,239.00723725557327,357.52594633959234,-0.9760601613670588,-0.20362969487905502,-0.5915980461984873,-0.7708898037672043,102.28626139834523,59.00723725557327,118.51870908401906,80.18779226206243,0.18233716899035812,51.85370451564026,284.3836218515724,-232.46012776191048,701.5307462682038,0.03374594188415696,0.013484046830200812,0.03776665433134036,0.05433866496827842,0.01713049997760319,0.0004218036430636862,0.0004585410789281739,0.0008242752930491841,0.0010057038912715949,22
63,sobol,False,68.40840860083699,247.27851546555758,368.8429556041956,0.7561871707439423,0.8762015756219625,-1.0460714142769576,-1.4653134606778622,111.59159139916301,67.27851546555758,121.56444013863802,59.5654529966414,,-25.14863589057034,168.63351067146385,-193.77820102719642,813.4024703875881,0.06400557829996756,0.0156343211767287,0.025463772237725533,0.13302910229602288,0.023674749700337006,0.0005563705573858571,0.0006634437372962236,0.0010124283890650277,0.0011202749801375652,22
64,sobol,True,71.68300412967801,235.91651246882975,362.0547953946516,-0.42568062245845795,0.06822288036346436,-1.3316076379269361,-0.4797558356076479,108.31699587032199,55.91651246882975,126.13828292582184,69.62820873502642,0.17912892800808927,42.41958056101493,236.8103300383694,-194.4204921809055,560.9936922189438,0.037946864993176475,0.01078279926798178,0.024862715203967264,0.05714152799969855,0.018610418044138176,0.0005341049379959973,0.0005868445893250455,0.001164674971817397,0.0011810700526210909,22
65,sobol,True,74.42729843780398,241.93614259548485,366.20469926390797,0.33085680566728115,-0.76990713365376,-0.8862280670553446,-1.175178561732173,105.57270156219602,61.93614259548485,124.26855666842312,68.22259917389601,0.15823302872863299,54.38705364742938,343.71492528719955,-289.31992349191876,622.0507315353655,0.047279981632770404,0.01195637003709713,0.044692067603436594,0.057571882607220265,0.021058224397787883,0.0004574259700645033,0.0005629392280377852,0.0009057121748493119,0.0010062517286112303,22
66,sobol,True,75.67348666489124,232.5945892278105,367.43992500938475,0.18771431036293507,-0.6664557997137308,-0.4474706020206214,-0.30532422848045826,104.32651333510876,52.5945892278105,134.84533578157425,68.23356165550649,0.15933877079186723,54.969276616522386,344.9836869165057,-289.9982716728022,679.1573840345158,0.04203302023230644,0.013054010847155304,0.04728372009718653,0.039176314183054076,0.020170778618449785,0.0004156665900524932,0.0004777139514934747,0.0009118093138434624,0.0008976446778355714,22
67,sobol,False,72.69866194576025,244.55714051611722,356.1174158193171,-0.032293569296598434,0.49590233713388443,-1.192557494714856,-1.039741338416934,107.30133805423975,64.55714051611722,111.56027530319989,76.58124612644315,0.02345660755479333,4.016055698952523,171.21212816351385,-167.19521210582732,650.6468803854925,0.05213842888256059,0.012506013530714,0.020286592583913854,0.08482518842974612,0.023194700760868672,0.0005298489059429625,0.0005895259600310162,0.0010001875750820656,0.0010547818268469885,22
68,sobol,False,69.59825747460127,238.49946223199368,362.9220622545108,0.6451487578451633,0.5616878103464842,-1.4874653209000825,-0.6143378913402557,110.40174252539873,58.499462231993675,124.42260002251714,66.67619522009045,,-5.706268424751312,170.5393937723732,-176.24298340354935,635.0150921265916,0.055468205626322084,0.012205556614115484,0.02054325547223064,0.09716603643001356,0.02402932794576147,0.0005819203424073822,0.0006607732373816954,0.0011747992657615543,0.0012723910113946737,22
69,sobol,True,78.76204650104046,248.2103657051921,358.77398279029876,-0.6147780250757933,-0.3579927682876587,-0.7326992657035589,-1.3494588129222393,101.23795349895954,68.21036570519209,110.56361708510667,79.9880637107417,0.183905103385006,53.80908881163185,292.5916019795401,-238.75499923331228,673.635637202234,0.044390543682393035,0.012947877946684345,0.03959492712384159,0.053270057177203095,0.020972452992515326,0.0004194534115155056,0.0005322465127889712,0.0008717926169087057,0.0011791059709316402,22
