time_s,cycle_fraction,motor_angle_deg,study_angle_deg,S_volume_m3,S_pressure_Pa,S_temperature_K,S_mass_kg,S_internal_energy_J,L_volume_m3,L_pressure_Pa,L_temperature_K,L_mass_kg,L_internal_energy_J,Hi_volume_m3,Hi_pressure_Pa,Hi_temperature_K,Hi_mass_kg,Hi_internal_energy_J,Ho_volume_m3,Ho_pressure_Pa,Ho_temperature_K,Ho_mass_kg,Ho_internal_energy_J,Hi_wall_temperature_K,Hi_wall_energy_J,Hi_wall_to_gas_heat_W,Hi_external_to_wall_heat_W,Hi_air_inlet_temperature_K,Hi_air_outlet_temperature_K,Ho_wall_temperature_K,Ho_wall_energy_J,Ho_wall_to_gas_heat_W,Ho_external_to_wall_heat_W,Ho_air_inlet_temperature_K,Ho_air_outlet_temperature_K,S_to_Hi_mass_flow_kg_s,Hi_to_L_mass_flow_kg_s,L_to_Ho_mass_flow_kg_s,Ho_to_S_mass_flow_kg_s,Hi_to_L_valve_open,Ho_to_S_valve_open,S_volume_rate_m3_s,L_volume_rate_m3_s,S_indicated_power_W,L_indicated_power_W,total_indicated_power_W,cumulative_external_Hi_heat_J,cumulative_external_Ho_heat_J,cumulative_Hi_gas_heat_J,cumulative_Ho_gas_heat_J,cumulative_indicated_work_J
0.0,0.0,0.0,0.0,0.00013510494093172247,103425.59864574454,269.19394908474163,0.00018086398059734689,34.93327348965338,0.0009761887535737402,104696.97428261263,375.1425883875636,0.0009492697977791859,255.5100220697139,4.04108331714767e-05,104819.373961804,545.6065413254892,2.705066218992794e-05,10.589595585772724,3.967222789601163e-05,103952.01960820942,315.4617777915254,4.555026188416618e-05,10.310020530368885,545.9759817058987,79001.03899619283,28.170275048026003,180.57746417022338,558.15,557.3311437668281,311.1594835503462,31534.123528226948,-149.30811252905193,-135.54394259134367,298.15,298.7646448161161,0,0.00017640071677448537,0.0030043193490095752,0.0033162042645392383,0,1,0.003549910791017142,0.0016357749642801963,367.15164869993646,171.2606893673853,538.4123380673218,0.0,0.0,0.0,0.0,0.0
0.00034722222222222224,0.0006944444444444445,0.25,0.25,0.00013633836699105192,103187.8642103309,269.31059533241694,0.0001820167580186425,35.17116224932731,0.0009767344674136702,104467.32814433014,374.9181738892137,0.0009482844108453489,255.09210029295352,4.04108331714767e-05,104586.90067956936,545.6162300874919,2.6990188687436417e-05,10.5661094882097,3.967222789601163e-05,103716.84383975631,315.4886177420888,4.544334489919903e-05,10.286695663664657,545.9763482800854,79001.09203834595,27.459596328538115,180.57202676775933,558.15,557.3311684235642,311.15953234909256,31534.128473683468,-150.26130715531988,-135.54445101848083,298.15,298.764647121657,0,0.00017194803674266173,0.003019781770656203,0.0033237822054504617,0,1,0.003554597227342837,0.0015078919530325146,366.7912960174713,157.52544346364255,524.3167394811139,0.06269956470116278,-0.047063956278995095,0.009657411580022547,-0.05200941280518849,0.18449198012852144
0.0006944444444444445,0.001388888888888889,0.5,0.5,0.00013757339319993942,102956.062835489,269.42942201171746,0.00018317215683315462,35.41003728696099,0.0009772361457355474,104243.50062958778,374.6991162100244,0.0009472921617362584,254.6762919330987,4.04108331714767e-05,104360.30741049553,545.6256986111714,2.6931245600213574e-05,10.543217431223896,3.967222789601163e-05,103487.57335384296,315.5147269414609,4.533913828100005e-05,10.263956486247196,545.9767165285718,79001.14532276506,26.765828510876222,180.5665645303732,558.15,557.3311931929182,311.15958437214425,31534.133745903746,-151.18882685967483,-135.54499303919246,298.15,298.7646495795331,0,0.00016761065769368042,0.003034956392513142,0.003331315161119382,0,1,0.0035591278967387644,0.0013821254922502053,366.43379537617807,144.07759962155362,510.5113949977317,0.12539723433659122,-0.09412809523002665,0.019070662097365215,-0.10434577203099314,0.36413342804453563
0.0010416666666666667,0.0020833333333333333,0.7500000000000001,0.7500000000000001,0.0001388099657266248,102730.07585945567,269.5503718832881,0.0001843301700471584,35.64989577286151,0.000977694518346021,104025.3608121545,374.48534441745835,0.0009462931321942872,254.26256258752605,4.04108331714767e-05,104139.49437908594,545.6349515614982,2.6873806799799117e-05,10.520909334787941,3.967222789601163e-05,103264.10853754148,315.54013039770274,4.5237593409382004e-05,10.241793118449564,545.9770864221678,79001.19884522645,26.088616343139048,180.56107789104428,558.15,557.3312180729265,311.1596395540135,31534.139338250992,-152.09153749032956,-135.54556797117095,298.15,298.76465218665044,0,0.00016343170817351718,0.003049740794592983,0.003338915490067443,0,1,0.003563504260779088,0.0012584461264696777,366.07906303532917,130.91031236866644,496.9893754039956,0.18809298726512494,-0.14119242979265847,0.028243953643406233,-0.15700245383893469,0.5389923616883296
0.001388888888888889,0.002777777777777778,1.0,1.0,0.0001400480312454385,102509.77319474814,269.67337077854245,0.00018549077693319566,35.89072979835226,0.0009781103047855999,103812.77706046641,374.2767591658697,0.0009452874372819692,253.85086752813083,4.04108331714767e-05,103924.33432090134,545.6439949861269,2.681783900355938e-05,10.499172341746785,3.967222789601163e-05,103046.32250005007,315.5648570869845,4.5138649231902384e-05,10.220192975169741,545.9774579238518,79001.25260037322,25.427496573398095,180.55556739891063,558.15,557.331243061099,311.1596978153859,31534.145242687177,-152.970443567184,-135.54617498805135,298.15,298.7646549392617,0,0.00015941576396316139,0.0030641224744656337,0.003346600409372433,0,1,0.003567727772982667,0.001136824189491789,365.72696482905707,118.01687614065652,483.7438409697136,0.25078681150344545,-0.18825697183268636,0.03718263110012661,-0.20997143206189392,0.7091602311475292
0.001736111111111111,0.003472222222222222,1.25,1.25,0.0001412875369340135,102294.94166909256,269.79823573117335,0.00018665387524788963,36.13250087308668,0.0009784842142669583,103605.59608881842,374.0730900121688,0.0009442753952457683,253.4411007065684,4.04108331714767e-05,103714.53068985611,545.6528421484572,2.676326490038826e-05,10.477976492914438,3.967222789601163e-05,102833.91796429952,315.58895769535553,4.504216705658051e-05,10.199126572298637,545.9778309485384,79001.30657589374,24.78144280097717,180.55003431604894,558.15,557.3312681517127,311.1597589865761,31534.15144201572,-153.82730701962018,-135.54681232190524,298.15,298.7646578293499,0,0.00015535702392553878,0.0030785848865354597,0.003353870428750809,0,1,0.0035717998788606918,0.0010172298696493026,365.37706026172634,105.39070700436706,470.7677672660934,0.31347875748778803,-0.2353217256257198,0.045899056556742014,-0.2632355143955725,0.8748705728019277
0.0020833333333333333,0.004166666666666667,1.5000000000000002,1.5000000000000002,0.00014252843047051492,102085.51143043439,269.9249643244518,0.00018781949226470902,36.375219294899054,0.0009788169456350514,103403.70953375543,373.8743485629593,0.0009432569903604817,253.03325783291132,4.04108331714767e-05,103510.07063800014,545.6614939198065,2.6710081005629505e-05,10.45732049029998,3.967222789601163e-05,102626.88272966194,315.6124433300454,4.494813881980644e-05,10.178592699771022,545.9782054918488,79001.36077115446,24.15039512167015,180.5444787074095,558.15,557.331293344473,311.1598230533996,31534.15793479911,-154.66251333798758,-135.5474798249472,298.15,298.7646608562449,0,0.00015139097008905553,0.00309280759066678,0.0033610675738824244,0,1,0.0035757220159715443,0.000899633270221998,365.029410733519,93.025417360938,458.054828094457,0.37616877869654697,-0.2823867059297561,0.05439381704591049,-0.3167932780901869,1.0361218965832744
0.0024305555555555556,0.004861111111111111,1.75,1.75,0.00014377066003088727,101881.28907903022,270.0533935941927,0.00018898753565573803,36.61885043922451,0.0009791091873474014,103206.97540078283,373.6802948770133,0.0009422325057828343,252.62724453310932,4.04108331714767e-05,103310.69185454832,545.6699618335148,2.6658218946080278e-05,10.437177833409974,3.967222789601163e-05,102424.95385518999,315.63535765067576,4.485644206597414e-05,10.15856527895393,545.9785814785586,79001.4151752706,23.533461794566538,180.5389016887977,558.15,557.33131863432,311.159889867694,31534.164706021988,-155.47758396771488,-135.54817595349476,298.15,298.7646640129467,0,0.00014734563853197985,0.003107193603162331,0.0033677814756941917,0,1,0.0035794956139823465,0.0007840044652500761,364.68362740525623,80.9147295591685,445.59835696442474,0.4388569206055878,-0.3294519163051919,0.06267784282729698,-0.37062971134597744,1.1931217222925123
0.002777777777777778,0.005555555555555556,2.0,2.0,0.00014501417428612742,101682.44464332079,270.18382576112896,0.0001901582575976044,36.86348937336506,0.0009793616174730009,103015.3595295403,373.4914081428602,0.0009412013676731604,252.2232228335333,4.04108331714767e-05,103116.84514583167,545.6782273010809,2.660779583815976e-05,10.417594065893,3.967222789601163e-05,102228.58517353471,315.65765261949883,4.476728134170222e-05,10.13908932122826,545.9789590359012,79001.46980665247,22.93209889354843,180.53330137295586,558.15,557.331344029812,311.159959667018,31534.17177975948,-156.27083312136168,-135.5489031826368,298.15,298.7646673106789,0,0.00014390812913402578,0.00312012742053302,0.003375682087323015,0,1,0.003583122094736859,0.0006703135509890775,364.34061404834034,69.05259145266267,433.393205501003,0.501542957368865,-0.3765173949047175,0.07073249770527534,-0.42476892743901556,1.3454796517555538
0.003125,0.00625,2.25,2.25,0.00014625892239958086,101488.40727540794,270.3156074722489,0.0001913311966675393,37.10896271037738,0.0009795749037083583,102828.6156738199,373.30668859384883,0.00094016476581883,251.8208282428648,4.04108331714767e-05,102927.51940072908,545.686333417874,2.6558548564307442e-05,10.398467038141986,3.967222789601163e-05,102036.76100943313,315.67946556857726,4.468019139995012e-05,10.120064091342762,545.9793378761791,79001.52462367111,22.34295435569951,180.52768202730869,558.15,557.3313695115975,311.16003190177105,31534.17910031291,-157.0470639228566,-135.54965578616532,298.15,298.7646707234751,0,0.0001399926071874937,0.0031341588661769346,0.0033821516937513722,0,1,0.0035866028723290457,0.0005585306932410115,363.99861304207815,57.43293799731217,421.43155103939034,0.564227227707497,-0.42358310654722314,0.07859974939844712,-0.47915519251318006,1.4940341496672622
