time_s,S_to_H_i_mass_flow_kg_s,H_i_to_L_mass_flow_kg_s,L_to_H_o_mass_flow_kg_s,H_o_to_S_mass_flow_kg_s
0.0,-0.00018730013524410527,0.0,0.004082533455066697,0.004410000755794931
1.6231623879509942e-07,-0.00018729995868812025,0.0,0.004082548059497607,0.004410014841711347
3.2463247759019885e-07,-0.00018729978212995847,0.0,0.004082562663914078,0.0044100289276113635
5.85293337744295e-05,-0.00018723683756364831,0.0,0.004087798863735282,0.004415079634367785
0.0001167340350712688,-0.00018717376084658303,0.0,0.004093033379824512,0.004420128523768048
0.0001749387363681081,-0.00018711054219325518,0.0,0.004098266225351712,0.004425175577687634
0.0003674946988914696,-0.00018690037354446315,0.0,0.00411556583008372,0.00444185945952384
0.0005600506614148311,-0.00018668989586365564,0.0,0.00413284637990852,0.004458525064694119
0.0006081896520456716,-0.0001866371698733111,0.0,0.004137163556374301,0.0044626885671185685
0.0006563286426765119,-0.00018658401940891968,0.0,0.004141479812671255,0.004466850403955404
0.0007044676333073523,-0.00018653086900810313,0.0,0.004145794882448653,0.004471011105538043
0.0007526066239381926,-0.0001864777646611675,0.0,0.0041501086810268,0.004475170807307104
0.0007879562866216486,-0.00018643870416274735,0.0,0.004153275701865087,0.004478224574505185
0.0008233059493051047,-0.0001863995908341708,0.0,0.004156442124739642,0.004481277654751237
0.0008586556119885607,-0.0001863604434414151,0.0,0.004159607923053666,0.0044843300924870605
0.0010062443439103855,-0.00018619657780941044,0.0,0.004172818671533747,0.004497067456812621
0.0011538330758322105,-0.00018603230866341626,0.0,0.004186018197158409,0.004509794255855442
0.0011907302588126667,-0.0001859911046158601,0.0,0.0041893165126735896,0.004512974021380308
0.001227627441793123,-0.00018594969971633647,0.0,0.0041926144620955536,0.004516152603413419
0.0012645246247735792,-0.00018590832207748752,0.0,0.004195911587945056,0.00451933071578087
0.0013014218077540356,-0.00018586696015051655,0.0,0.004199207921693281,0.004522508311553219
0.0013395701267371117,-0.00018582414297195309,0.0,0.004202615339931309,0.004525792895439846
0.0013777184457201878,-0.00018578128005081792,0.0,0.004206022033788198,0.004529076737848676
0.0014158667647032638,-0.00018573837893130343,0.0,0.004209427992363971,0.004532359857432621
0.0015700087303372502,-0.00018556445592746596,0.0,0.004223182838265189,0.004545617850221041
0.0017241506959712364,-0.00018538958302744712,0.0,0.004236926553791331,0.004558862844444264
0.001762686187379733,-0.00018534586260897222,0.0,0.0042403605070223645,0.004562172440433117
0.0018012216787882294,-0.0001853022936751908,0.0,0.004243793327481322,0.004565481899201149
0.0018397571701967259,-0.00018525856237770343,0.0,0.004247225630605716,0.004568790268158988
